id|type|name|legend|is_other_wargear|faction_id|description|
000003436||Sinistrous Hand||false|CD|If this model has a sinistrous hand, then at the end of the <a href="/wh40k9ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>, if any enemy models that are not VEHICLES were destroyed as a result of an attack made with a melee weapon by this model that phase, this model regains up to D3 lost wounds.|
000003437||Gift of Power||false|CD|When a <a href="/wh40k9ed/the-rules/core-rules/#Psychic-Tests">Psychic test</a> or <a href="/wh40k9ed/the-rules/core-rules/#Deny-the-Witch">Deny the Witch test</a> is taken for this model, add 1 to the total.|
000003438||Swallow Energy||false|CD|When this model would lose a wound as a result of a <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wound</a>, roll one D6; on a 2+ that wound is not lost.|
000003439||Horrible Fascination||false|CD|When a unit within 6" of any enemy models with this ability is chosen to <a href="/wh40k9ed/the-rules/core-rules/#Fall-Back">Fall Back</a>, roll 3D6; if the total is greater than or equal to that unit’s Leadership characteristic, that unit cannot Fall Back this turn.|
000003440||Cloak of Constriction||false|CD|When resolving an attack made with a melee weapon against this model, subtract 1 from the <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound roll</a>.|
000003441||Monarch of the Hunt||false|CD|This model can perform a <a href="/wh40k9ed/the-rules/core-rules/#Performing-a-Heroic-Intervention">Heroic Intervention</a> if there are any enemy units within 6" of it instead of 3" if any of those enemy units is a <a href="/wh40k9ed/the-rules/core-rules/#Characters">CHARACTER</a>, and when doing so can move up to 6" instead of 3" so long as it ends that move closer to the closest enemy CHARACTER model. In addition, when this model makes a <a href="/wh40k9ed/the-rules/core-rules/#Pile-In">pile-in move</a> within 6" of any enemy CHARACTER units, it can move up to 6" instead of 3" so long as it ends that move closer to the closest enemy CHARACTER model.|
000003442||Prince of Slaanesh||false|CD|Re-roll <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit rolls</a> of 1 for attacks made by models in friendly <span class="tooltip00890" data-tooltip-content="#tooltip_content00890" data-tooltip-anchor="#tooltip_content00890"><span class="kwb">SLAANESH</span> <span class="kwb">DAEMON</span></span> units whilst their unit is within 6" of this model.|
000003443||Deadly Symbiosis||false|CD|When this model is chosen to fight with for the first time in the <a href="/wh40k9ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>, it can only make attacks with one of its equipped weapons. The first time this model finishes its <a href="/wh40k9ed/the-rules/core-rules/#Consolidate">Consolidation</a> step of the Fight phase, it can immediately fight again, but when it does so all of its attacks must be made with the other weapon (if this model charged this turn, these attacks can still only target units that it declared a charge against in the previous phase).|
000003444||Regal Authority||false|CD|You can re-roll <a href="/wh40k9ed/the-rules/core-rules/#Morale-Tests">Morale tests</a> taken for friendly <span class="tooltip00890" data-tooltip-content="#tooltip_content00890" data-tooltip-anchor="#tooltip_content00890"><span class="kwb">SLAANESH</span> <span class="kwb">DAEMON</span></span> units whilst they are within 6" of this model.|
000003448||Explodes||false|AdM|When this transport is destroyed, roll one D6 before any embarked models <a href="/wh40k9ed/the-rules/core-rules/#Disembark">disembark</a> and before removing it from play. On a 6 it explodes, and each unit within 6" suffers D3 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wounds</a>.|
000003449||Explodes||false|AdM|When this model is destroyed, roll one D6 before removing it from play. On a 6 it explodes, and each unit within 6" suffers D3 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wounds</a>.|
000003450||Aquilon Optics||false|SM|Each time this model makes an attack with its heavy laser destroyer or macro plasma incinerator, add 1 to that attack's <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a>.|
000003461||Explodes||false|QT|When a model in this unit is destroyed, roll one D6 before removing it from play. On a 6 it explodes, and each unit within 6" suffers D3 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wounds</a>.|
000003462||Engine of Destruction||false|QT|Each time this model fights, if it is equipped with both a warpstrike claw and a reaper chainsword (including any Relic that replaces such a weapon), and if it made a <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">charge move</a>, was charged or <a href="/wh40k9ed/the-rules/core-rules/#Performing-a-Heroic-Intervention">performed a Heroic Intervention</a> this turn, then until that fight is resolved, add 1 to the Attacks characteristic of this model.|
000003463||Explodes||false|QT|When this model is destroyed, roll one D6 before removing it from play. On a 6 it explodes, and each unit within 2D6" suffers D6 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wounds</a>.|
000003466||Taskmaster (Aura)||false|QT|While a friendly <span class="tooltip00948" data-tooltip-content="#tooltip_content00948" data-tooltip-anchor="#tooltip_content00948"><span class="kwb2">&lt;<span class="kwb3">D</span>READ</span> <span class="kwb">HOUSEHOLD&gt;</span> <span class="kwb">WAR</span> <span class="kwb">DOG-CLASS</span></span> model is within 9" of this model, each time that friendly model makes a ranged attack, re-roll a <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a> of 1.|
000003467||Frenzied Rampage (Aura)||false|QT|While a friendly <span class="tooltip00948" data-tooltip-content="#tooltip_content00948" data-tooltip-anchor="#tooltip_content00948"><span class="kwb2">&lt;<span class="kwb3">D</span>READ</span> <span class="kwb">HOUSEHOLD&gt;</span> <span class="kwb">WAR</span> <span class="kwb">DOG-CLASS</span></span> model is within 9" of this model, each time that friendly model makes a melee attack, re-roll a <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a> of 1.|
000003491||Super-heavy Walker||false|QI|This model is eligible to <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">declare a charge</a> in a turn in which it <a href="/wh40k9ed/the-rules/core-rules/#Fall-Back">Fell Back</a>. Each time this model makes a <a href="/wh40k9ed/the-rules/core-rules/#Normal-Move">Normal Move</a>, <a href="/wh40k9ed/the-rules/core-rules/#Advance">Advances</a> or Falls Back, it can be moved across other models (excluding <span class="kwb">MONSTER</span> and <span class="kwb">VEHICLE</span> models) as if they were not there, and when it does it can be moved within <a href="/wh40k9ed/the-rules/core-rules/#Engagement-Range">Engagement Range</a> of such models, but cannot finish its move within Engagement Range of any of them.|
000003492||Explodes||false|QI|When this model is destroyed, roll one D6 before removing it from play. On a 6+ it explodes, and each unit within 2D6" suffers D6 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wounds</a>.|
000003493||Explodes||false|QI|When this model is destroyed, roll one D6 before removing it from play. On a 6 it explodes, and each unit within 2D6" suffers D6 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wounds</a>.|
000003494||Explodes||false|QI|When this model is destroyed, roll one D6 before removing it from play. On a 6 it explodes, and each unit within 2D6" suffers D6 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wounds</a>.|
000003495||Explodes||false|QI|When this model is destroyed, roll one D6 before removing it from play. On a 6 it explodes, and each unit within 2D6" suffers D6 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wounds</a>.|
000003496||Explodes||false|QI|When this model is destroyed, roll one D6 before removing it from play. On a 6 it explodes, and each unit within 2D6" suffers D6 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wounds</a>.|
000003497||Explodes||false|QI|When this model is destroyed, roll one D6 before removing it from play. On a 6 it explodes, and each unit within 2D6" suffers D6 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wounds</a>.|
000003498||Explodes||false|QI|When this model is destroyed, roll one D6 before removing it from play. On a 6 it explodes, and each unit within 2D6" suffers D6 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wounds</a>.|
000003500||Explodes||false|QI|When this model is destroyed, roll one D6 before removing it from play. On a 6 it explodes, and each unit within 6" suffers D3 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wounds</a>.|
000003502||Protection Protocols||false|QI|Whilst this model is within 6" of any friendly <span class="tooltip00949" data-tooltip-content="#tooltip_content00949" data-tooltip-anchor="#tooltip_content00949"><span class="kwb2">&lt;<span class="kwb3">H</span>OUSEHOLD&gt;</span> <span class="kwb">TITANIC</span></span> models, it can <a href="/wh40k9ed/the-rules/core-rules/#Performing-a-Heroic-Intervention">perform Heroic Interventions</a> as if it were a <a href="/wh40k9ed/the-rules/core-rules/#Characters"><span class="kwb">CHARACTER</span></a>. This model is eligible to perform a Heroic Intervention if it is within 6" horizontally and 5" vertically of any enemy unit. Each time this model makes a Heroic Intervention move, it can move up to 6" instead of 3". All other rules for Heroic Interventions still apply.|
000003518|Abilities|Shock Assault|The Adeptus Astartes are elite troops who strike with the fury of a thunderbolt. Few opponents can withstand this onslaught.|false|SM|Each time this unit fights, if it made a <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">charge move</a>, was charged, or <a href="/wh40k9ed/the-rules/core-rules/#Performing-a-Heroic-Intervention">performed a Heroic Intervention</a> this turn, then until that fight is resolved, add 1 to the Attacks characteristic of models in this unit.|
000003523|Abilities|Shock Assault|The Adeptus Astartes are elite shock troops who strike with the fury of a thunderbolt. Few opponents can withstand this onslaught.|false|GK|If this unit makes a <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">charge move</a>, is charged or performs a <a href="/wh40k9ed/the-rules/core-rules/#Performing-a-Heroic-Intervention">Heroic Intervention</a>, add 1 to the Attacks characteristic of models in this unit until the end of the turn.|
000003524|Abilities|Bolter Discipline|To a Space Marine, the boltgun is more than a weapon - it is an instrument of Mankind’s divinity, the bringer of death to his foes.|false|SM|Instead of following the normal rules for <a href="/wh40k9ed/the-rules/core-rules/#RAPID-FIRE">Rapid Fire weapons</a>, models in this unit shooting Rapid Fire <a href="/wh40k9ed/factions/space-marines/#Bolt-Weapons">bolt weapons</a> make double the <a href="/wh40k9ed/the-rules/core-rules/#Number-of-Attacks-1">number of attacks</a> if any of the following apply:<br><ul><li>The shooting model’s target is within half the weapon’s range.</li><li>The shooting model is <span class="tooltip00950" data-tooltip-content="#tooltip_content00950" data-tooltip-anchor="#tooltip_content00950"><span class="kwb">INFANTRY</span></span> (excluding <span class="tooltip00292" data-tooltip-content="#tooltip_content00292" data-tooltip-anchor="#tooltip_content00292"><span class="kwb">CENTURION</span></span> models) and its unit <a href="/wh40k9ed/the-rules/core-rules/#Remain-Stationary">Remained Stationary</a> in your previous <a href="/wh40k9ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phase</a>.</li><li>The shooting model is a <span class="tooltip00289" data-tooltip-content="#tooltip_content00289" data-tooltip-anchor="#tooltip_content00289"><span class="kwb">TERMINATOR</span></span> or <span class="tooltip00305" data-tooltip-content="#tooltip_content00305" data-tooltip-anchor="#tooltip_content00305"><span class="kwb">BIKER</span></span>.</li></ul>For the purposes of this ability, a Rapid Fire bolt weapon is any <a href="/wh40k9ed/factions/space-marines/#Bolt-Weapons">bolt weapon</a> with the <a href="/wh40k9ed/the-rules/core-rules/#RAPID-FIRE">Rapid Fire</a> type.|
000003528|Abilities|Angels of Death|Space Marines are amongst the finest warriors in the Imperium.|false|SM|This unit has the following abilities, which are described below: <a href="/wh40k9ed/factions/space-marines/#And-They-Shall-Know-No-Fear">And They Shall Know No Fear</a>; <a href="/wh40k9ed/factions/space-marines/#Bolter-Discipline">Bolter Discipline</a>; <a href="/wh40k9ed/factions/space-marines/#Shock-Assault">Shock Assault</a>; <a href="/wh40k9ed/factions/space-marines/#Combat-Doctrines">Combat Doctrines</a>.|
000003530||Infiltrator comms array||true|SM|The bearer’s unit is always considered to be within range of the following <a href="/wh40k9ed/the-rules/core-rules/#Aura-Abilities">aura abilities</a> of any friendly <span class="tooltip00687" data-tooltip-content="#tooltip_content00687" data-tooltip-anchor="#tooltip_content00687"><span class="kwb2">&lt;<span class="kwb3">C</span>HAPTER&gt;</span> <span class="kwb">PHOBOS</span></span> units that are on the battlefield: <span class="redfont">Rites of Battle</span>; <span class="redfont">Tactical Precision</span>.|
000003532||Haywire Mine||true|SM|Once per battle, when an enemy unit finishes a <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">charge move</a> within <a href="/wh40k9ed/the-rules/core-rules/#Engagement-Range">Engagement Range</a> of the bearer’s unit, the bearer can use its Haywire mine. If it does, roll one D6: on a 2+, that enemy unit suffers D3 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wounds</a> (if it has the <span class="kwb">VEHICLE</span> keyword, it suffers 3 mortal wounds instead).<br><br><i><b>Designer’s Note:</b> We recommend placing a Haywire Mine model next to the bearer as a reminder, removing it once this ability has been used (a Haywire Mine does not count as a model for any rules purposes).</i>|
000003533||Multi-spectrum Array||false|SM|Each time a model in this unit makes a ranged attack, you can ignore any or all <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a> and Ballistic Skill modifiers.|
000003534||Explodes||false|SM|When this model is destroyed, roll one D6 before removing it from play. On a 6 it explodes, and each unit within 6" suffers D3 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wounds</a>.|
000003537||Covering Fire||false|SM|In your <a href="/wh40k9ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>, after this unit has shot, if it is not within <a href="/wh40k9ed/the-rules/core-rules/#Engagement-Range">Engagement Range</a> of any enemy units and contains an Eliminator Sergeant equipped with an instigator bolt carbine, it can make a <a href="/wh40k9ed/the-rules/core-rules/#Normal-Move">Normal Move</a> as if it were your <a href="/wh40k9ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phase</a>.|
000003538||Assault Vehicle||false|SM|Units embarked within this transport can <a href="/wh40k9ed/the-rules/core-rules/#Disembark">disembark</a> even if it has made a <a href="/wh40k9ed/the-rules/core-rules/#Normal-Move">Normal Move</a> this phase. Any unit that disembarks after this transport has made a Normal Move cannot charge this turn.|
000003539||Shield dome||true|SM|The bearer has a 5+ <a href="/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves">invulnerable save</a>.|
000003540||Orbital comms array||true|SM|In your <a href="/wh40k9ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>, one model from your army with an orbital comms array that has not been used this battle can use it to call in an orbital barrage. If it does, select one point on the battlefield and roll one D6 for each unit within D6" of that point, subtracting 1 from the result if the unit being rolled for is a <a href="/wh40k9ed/the-rules/core-rules/#Characters"><span class="kwb">CHARACTER</span></a>. On a 4+, that unit suffers D3 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wounds</a>.|
000003541||Explodes||false|SM|When this transport is destroyed, roll one D6 before any embarked models <a href="/wh40k9ed/the-rules/core-rules/#Disembark">disembark</a> and before removing it from play. On a 6 it explodes, and each unit within 6" suffers D3 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wounds</a>.|
000003551|Abilities|Bolter Discipline|Bolters are holy instruments and symbols of Mankind’s power. To the Grey Knights, they are gifts from the Emperor, looks of death that they have mastered to destroy his enemies.|false|GK|Instead of following the normal rules for <a href="/wh40k9ed/the-rules/core-rules/#RAPID-FIRE">Rapid Fire weapons</a>, models in this unit shooting Rapid Fire <a href="/wh40k9ed/factions/grey-knights/#Bolt-Weapons">bolt weapons</a> make double the number of attacks if any of the following apply:<br><ul><li>The shooting model’s target is within half the weapon’s range.</li><li>The shooting model is <span class="tooltip00524" data-tooltip-content="#tooltip_content00524" data-tooltip-anchor="#tooltip_content00524"><span class="kwb">INFANTRY</span></span> and its unit <a href="/wh40k9ed/the-rules/core-rules/#Remain-Stationary">Remained Stationary</a> in your previous <a href="/wh40k9ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phase</a>.</li><li>The shooting model is a <span class="tooltip00238" data-tooltip-content="#tooltip_content00238" data-tooltip-anchor="#tooltip_content00238"><span class="kwb">TERMINATOR</span></span>.</li></ul>For the purposes of this ability, a Rapid Fire bolt weapon is any bolt weapon (as defined on <a href="/wh40k9ed/factions/grey-knights/#Bolt-Weapons">here</a>) with the <a href="/wh40k9ed/the-rules/core-rules/#RAPID-FIRE">Rapid Fire</a> type.|
000003552|Abilities|Hateful Assault|The Heretic Astartes are corrupted superhumans with ten thousand years of burning hatred. Few can withstand their hateful assault.|false|CSM|If this unit makes a <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">charge move</a>, is charged or performs a <a href="/wh40k9ed/the-rules/core-rules/#Performing-a-Heroic-Intervention">Heroic Intervention</a>, add 1 to the Attacks characteristic of models in this unit until the end of the turn.|
000003553|Abilities|Hateful Assault|The Heretic Astartes are corrupted traitors who burn with ten thousand years of hatred and malice.|false|TS|If this unit makes a <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">charge move</a>, is charged or performs a <a href="/wh40k9ed/the-rules/core-rules/#Performing-a-Heroic-Intervention">Heroic Intervention</a>, add 1 to the Attacks characteristic of models in this unit until the end of the turn.|
000003554|Abilities|Hateful Assault||false|DG|If this unit makes a <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">charge move</a>, is charged or performs a <a href="/wh40k9ed/the-rules/core-rules/#Performing-a-Heroic-Intervention">Heroic Intervention</a>, add 1 to the Attacks characteristic of models in this unit until the end of the turn.|
000003559||Martial Superiority||false|SM|At the start of the <a href="/wh40k9ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>, if this model is within <a href="/wh40k9ed/the-rules/core-rules/#Engagement-Range">Engagement Range</a> of any enemy <a href="/wh40k9ed/the-rules/core-rules/#Characters"><span class="kwb">CHARACTER</span></a> units, it can fight first that phase.|
000003561||Operated Artillery||false|SM|While a <span class="kwb">GUNNER</span> unit is within 3" of its <span class="kwb">ARTILLERY</span> unit, that <span class="kwb">GUNNER</span> unit can use the <a href="/wh40k9ed/the-rules/core-rules/#Look-out-Sir">Look Out, Sir</a> rule even if this unit contains fewer than 3 models.|
000003562||Crewed Artillery||false|SM|After this unit is set up on the battlefield for the first time, it is split into two units, one containing the <span class="kwb">ARTILLERY</span> model and the other the <span class="kwb">GUNNER</span> model. If at the end of any phase, the <span class="kwb">GUNNER</span> unit is not within 3" of its <span class="kwb">ARTILLERY</span> unit, that <span class="kwb">ARTILLERY</span> unit is destroyed.|
000003563||Explodes||false|SM|When this model is destroyed, roll one D6 before removing it from play. On a 6 it explodes, and each unit within 6" suffers D3 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wounds</a>.|
000003564||Explodes||false|SM|When this transport is destroyed, roll one D6 before any embarked models <a href="/wh40k9ed/the-rules/core-rules/#Disembark">disembark</a> and before removing it from play. On a 6 it explodes, and each unit within 6” suffers D6 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wounds</a>.|
000003565||Explodes||false|SM|When this model is destroyed, roll one D6 before removing it from play. On a 6 it explodes, and each unit within 6" suffers D3 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wounds</a>.|
000003588||Ultima Storm Shield||false|SM|A model that has an ultima storm shield has a 3+ <a href="/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves">invulnerable save</a>.|
000003597||Concealed Positions||false|SM|When you set up this model during deployment, it can be set up anywhere on the battlefield that is more than 9" away from the enemy deployment zone and any enemy models.|
000003598||Astartes Banner (Aura)||false|SM|While a friendly <span class="tooltip00616" data-tooltip-content="#tooltip_content00616" data-tooltip-anchor="#tooltip_content00616"><span class="kwb">ULTRAMARINES</span> <span class="kwb">CORE</span></span> unit is within 6" of this model, add 1 to the Leadership characteristic of models in that unit. In addition, each time a model in such a unit is destroyed by an attack made by an enemy model, roll one D6. On a 4+, do not remove the destroyed model from play – it can, after the attacking model’s unit has finished making its attacks, either shoot with one of its ranged weapons as if it were your <a href="/wh40k9ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>, or make one attack with one of its melee weapons as if it were the <a href="/wh40k9ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>. After resolving these attacks, the destroyed model is then removed.|
000003599||Chapter Banner||false|SM|In your <a href="/wh40k9ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>, select one friendly <span class="tooltip00616" data-tooltip-content="#tooltip_content00616" data-tooltip-anchor="#tooltip_content00616"><span class="kwb">ULTRAMARINES</span> <span class="kwb">CORE</span></span> unit within 6" of this model. Until the start of your next Command phase, each time a model in that unit makes a melee attack, add 1 to that attack’s <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a>.|
000003600||Skilful Parry||false|SM|Each time a melee attack is made against this model, subtract 1 from the <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a>.|
000003601||Martial Superiority||false|SM|At the start of the <a href="/wh40k9ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>, if this model is within <a href="/wh40k9ed/the-rules/core-rules/#Engagement-Range">Engagement Range</a> of any enemy <a href="/wh40k9ed/the-rules/core-rules/#Characters"><span class="kwb">CHARACTER</span></a> units, it can fight first that phase.|
000003602||Superlative Duellist||false|SM|When resolving an attack made with a melee weapon by this model against a <a href="/wh40k9ed/the-rules/core-rules/#Characters">CHARACTER</a> unit, you can re-roll the <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a> and you can re-roll the <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound roll</a>.|
000003603||Bane of Tyranids||false|SM|When resolving an attack made by a model in this unit against a <span class="kwb">TYRANIDS</span> unit, you can re-roll the <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a> and you can re-roll the <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound roll</a>.|
000003608||Anzuq||false|SM|When this model is chosen to shoot with in your <a href="/wh40k9ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>, you can select one enemy unit that is not a VEHICLE and is within 12" of this model. Roll one D6; on a 4+ that unit suffers 1 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wound</a>.|
000003609||Buckler||false|SM|When resolving an attack made with a melee weapon against this model, add 1 to the <a href="/wh40k9ed/the-rules/core-rules/#4.-Saving-Throw">saving throw</a>. <a href="/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves">Invulnerable saves</a> are not affected.|
000003610||Turbo-boost||false|SM|When this model <a href="/wh40k9ed/the-rules/core-rules/#Advance">Advances</a>, add 6" to its Move characteristic until the end of the <a href="/wh40k9ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phase</a> instead of making an <a href="/wh40k9ed/the-rules/core-rules/#Advance">Advance roll</a>.|
000003620|Abilities|Angels of Death|The Adeptus Astartes are amongst the finest warriors in the Imperium.|false|SM|This unit has the following abilities: <a href="/wh40k9ed/factions/blood-angels/#And-They-Shall-Know-No-Fear">And They Shall Know No Fear</a>, <a href="/wh40k9ed/factions/blood-angels/#Bolter-Discipline">Bolter Discipline</a>, <a href="/wh40k9ed/factions/blood-angels/#Shock-Assault">Shock Assault</a> and <a href="/wh40k9ed/factions/blood-angels/#Combat-Doctrines">Combat Doctrines</a>.|
000003624||Infernus firebombs||true|AC|Once per turn, after the bearer has moved, you can select one point on the battlefield the bearer moved across. Roll one D6 for each unit within 6" of that point (subtracting 1 if that model is a non-<span class="kwb">VEHICLE</span> or non-<span class="kwb">MONSTER</span> <a href="/wh40k9ed/the-rules/core-rules/#Characters"><span class="kwb">CHARACTER</span></a>); on a 4+, that unit suffers D3 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wounds</a>.|
000003625||Explodes||false|AC|When this model is destroyed, roll one D6 before removing it from play. On a 6 it explodes, and each unit within 6" suffers D3 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wounds</a>.|
000003626||Enforcer||false|CSM|Friendly <span class="tooltip00951" data-tooltip-content="#tooltip_content00951" data-tooltip-anchor="#tooltip_content00951"><span class="kwb">TRAITOR</span> <span class="kwb">GUARDSMEN</span></span> units within 6" of this model can use this models Leadership instead of their own.|
000003627||Refractor Field||false|CSM|This model has a 5+ <a href="/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves">invulnerable save</a>.|
000003628||Forwards! For the Dark Gods!||false|CSM|At the start of your <a href="/wh40k9ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phase</a>, you can pick one friendly <span class="tooltip00951" data-tooltip-content="#tooltip_content00951" data-tooltip-anchor="#tooltip_content00951"><span class="kwb">TRAITOR</span> <span class="kwb">GUARDSMEN</span></span> unit within 6" of this model. That unit suffers 1 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wound</a>, and until the end of the turn, add 3 to <a href="/wh40k9ed/the-rules/core-rules/#Advance">Advance</a> and <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">Charge rolls</a> made for that unit.|
000003629||Avalanche of Muscle||false|CSM|Add 1 to the Attacks characteristic of this model during any turn in which it made a <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">successful charge</a>.|
000003630||Bodyguard||false|CSM|Roll a D6 each time a <span class="tooltip00952" data-tooltip-content="#tooltip_content00952" data-tooltip-anchor="#tooltip_content00952"><span class="kwb">TRAITOR</span> <span class="kwb">COMMISSAR</span></span> loses a wound whilst it is within 3" of any friendly models with this ability; on a 3+ the TRAITOR COMMISSAR does not lose a wound but one of those friendly models suffers a <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wound</a>.|
000003631||Blasphemous Icon||false|CSM|Before moving this model in the <a href="/wh40k9ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phase</a>, roll a D6. On a 6, this model regains 1 lost wound and you can add 2" to this models Move characteristic until the end of the phase.|
000003632||Explosive Demise||false|CSM|If this model is reduced to 0 wounds, roll a dice before removing it from the battlefield; on a 5+ the warp energies contained within it burst out, and each unit within 3” suffers 1 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wound</a>.|
000003633||All Guns Blazing||false|RT|In your <a href="/wh40k9ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>, Neyam Shai Murad’s negotiator pistols have a Type of <a href="/wh40k9ed/the-rules/core-rules/#PISTOL">Pistol 4</a> if she did not move in your preceding <a href="/wh40k9ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phase</a>.|
000003634||Servo-skull Assisted Targeting||false|RT|Enemy units do not receive the <a href="/wh40k9ed/the-rules/core-rules/#Terrain-and-Cover">benefit of cover</a> to their <a href="/wh40k9ed/the-rules/core-rules/#4.-Saving-Throw">saving throws</a> for attacks made with ranged weapons by Neyam Shai Murad.|
