datasheet_id|line|ability_id|is_index_wargear|cost|model|is_other_wargear|
000001290|3|000004912|false|0||false|
000001290|4|000006977|false|0||false|
000001291|1|000001217|false|0||false|
000001291|2|000004887|false|0||false|
000001291|3|000004952|false|0||false|
000001291|4|000006977|false|0||false|
000001292|1|000001217|false|0||false|
000001292|2|000004887|false|0||false|
000001292|3|000004952|false|0||false|
000001292|4|000006977|false|0||false|
000001293|1|000001634|false|0||false|
000001293|2|000001625|false|0||false|
000001293|3|000004986|false|0||false|
000001293|4|000001984|false|0||false|
000001293|5|000004987|false|0||false|
000001293|6|000006977|false|0||false|
000001294|1|000002215|false|0||false|
000001294|2|000002206|false|0||false|
000001294|3|000001989|false|0||false|
000001294|4|000006977|false|0||false|
000001295|1|000001634|false|0||false|
000001295|2|000001625|false|0||false|
000001295|3|000004977|false|0||false|
000001295|4|000004978|false|0||false|
000001295|5|000006977|false|0||false|
000001296|1|000001708|false|0||false|
000001296|2|000001703|false|0||false|
000001296|3|000001706|false|0||false|
000001296|4|000001996|false|0||false|
000001296|5|000001995|false|0||false|
000001297|1|000001634|false|0||false|
000001297|2|000001625|false|0||false|
000001297|3|000005010|false|0||false|
000001297|4|000005003|false|0||false|
000001297|5|000006977|false|0||false|
000001298|1|000001634|false|0||false|
000001298|2|000001625|false|0||false|
000001298|3|000005003|false|0||false|
000001298|4|000005004|false|0||false|
000001298|5|000005005|false|0||false|
000001298|6|000005006|false|0||false|
000001298|7|000006977|false|0||false|
000001299|1|000004979|false|0||false|
000001299|2|000004980|false|0||false|
000001299|3|000004981|false|0||false|
000001299|4|000004982|false|0||false|
000001299|5|000006977|false|0||false|
000001300|1|000004979|false|0||false|
000001300|2|000004990|false|0||false|
000001300|3|000004988|false|15||true|
000001300|4|000004989|false|15||true|
000001300|5|000006977|false|0||false|
000001301|1|000004991|false|0||false|
000001301|2|000004992|false|0||false|
000001301|3|000006977|false|0||false|
000001302|1|000004979|false|0||false|
000001302|2|000005021|false|0||false|
000001302|3|000006977|false|0||false|
000001303|1|000004979|false|0||false|
000001303|2|000004994|false|0||false|
000001303|3|000006977|false|0||false|
000001304|1|000004979|false|0||false|
000001304|2|000004993|false|0||false|
000001304|3|000006977|false|0||false|
000001305|1|000004979|false|0||false|
000001305|2|000004993|false|0||false|
000001305|3|000006977|false|0||false|
000001306|1|000004979|false|0||false|
000001306|2|000005009|false|0||false|
000001306|3|000006977|false|0||false|
000001307|1|000004979|false|0||false|
000001307|2|000004980|false|0||false|
000001307|3|000004981|false|0||false|
000001307|4|000004982|false|0||false|
000001307|5|000006977|false|0||false|
000001308|1|000001561|false|0||false|
000001308|2|000004995|false|0||false|
000001308|3|000006977|false|0||false|
000001309|1|000004979|false|0||false|
000001309|2|000004980|false|0||false|
000001309|3|000004981|false|0||false|
000001309|4|000004983|false|0||false|
000001309|5|000006977|false|0||false|
000001310|1|000002029|false|0||false|
000001310|2|000004985|false|0||false|
000001310|3|000002028|false|0||false|
000001310|4|000004984|false|0||true|
000001310|5|000006977|false|0||false|
000001311|1|000002029|false|0||false|
000001311|2|000004985|false|0||false|
000001311|3|000005016|false|0||false|
000001311|4|000005015|false|0||true|
000001311|5|000006977|false|0||false|
000001312|1|000004979|false|0||false|
000001312|2|000005008|false|0||false|
000001312|3|000006977|false|0||false|
000001313|1|000004979|false|0||false|
000001313|2|000005007|false|0||false|
000001313|3|000006977|false|0||false|
000001314|1|000004979|false|0||false|
000001314|2|000005017|false|0||false|
000001314|3|000006977|false|0||false|
000001315|1|000004979|false|0||false|
000001315|2|000005012|false|0||false|
000001315|3|000006977|false|0||false|
000001316|1|000004979|false|0||false|
000001316|2|000005013|false|0||false|
000001316|3|000002038|false|0||false|
000001316|4|000006977|false|0||false|
000001317|1|000004997|false|0||false|
000001317|2|000004999|false|0||false|
000001317|3|000002041|false|0||false|
000001317|4|000002044|false|0||false|
000001317|5|000004998|false|0||false|
000001317|6|000006977|false|0||false|
000001318|1|000002041|false|0||false|
000001318|2|000004997|false|0||false|
000001318|3|000004998|false|0||false|
000001318|4|000004999|false|0||false|
000001318|5|000002044|false|0||false|
000001318|6|000004996|false|0||true|
000001318|7|000006977|false|0||false|
000001319|1|000004979|false|0||false|
000001319|2|000004997|false|0||false|
000001319|3|000004999|false|0||false|
000001319|4|000004998|false|0||false|
000001319|5|000005000|false|0||false|
000001319|6|000005001|false|0||false|
000001319|7|000006977|false|0||false|
000001320|1|000004979|false|0||false|
000001320|2|000004997|false|0||false|
000001320|3|000004999|false|0||false|
000001320|4|000004998|false|0||false|
000001320|5|000005000|false|0||false|
000001320|6|000005002|false|0||false|
000001320|7|000006977|false|0||false|
000001321|1|000002053|false|0||false|
000001321|2|000004997|false|0||false|
000001321|3|000004999|false|0||false|
000001321|4|000004998|false|0||false|
000001321|5|000005000|false|0||false|
000001321|6|000002055|false|0||false|
000001321|7|000002057|false|0||true|
000001321|8|000006977|false|0||false|
000001322|1|000004979|false|0||false|
000001322|2|000002053|false|0||false|
000001322|3|000004997|false|0||false|
000001322|4|000004999|false|0||false|
000001322|5|000004998|false|0||false|
000001322|6|000005000|false|0||false|
000001322|7|000002059|false|0||false|
000001322|8|000005014|false|0||false|
000001322|9|000006977|false|0||false|
000001323|1|000004979|false|0||false|
000001323|2|000004997|false|0||false|
000001323|3|000004999|false|0||false|
000001323|4|000004998|false|0||false|
000001323|5|000002044|false|0||false|
000001323|6|000006977|false|0||false|
000001324|1|000001561|false|0||false|
000001324|2|000001577|false|0||false|
000001324|3|000001578|false|0||false|
000001324|4|000005019|false|0||false|
000001324|5|000001580|false|0||false|
000001324|6|000005020|false|0||false|
000001324|7|000006977|false|0||false|
000001325|1|000001655|false|0||false|
000001325|2|000002276|false|0||false|
000001325|3|000001665|false|0||false|
000001325|4|000001578|false|0||false|
000001325|5|000002072|false|0||false|
000001325|6|000006977|false|0||false|
000001326|1|000001561|false|0||false|
000001326|2|000002074|false|0||false|
000001326|3|000002073|false|0||false|
000001326|4|000002075|false|0||false|
000001326|5|000002076|false|0||false|
000001326|6|000006977|false|0||false|
000001327|1|000001561|false|0||false|
000001327|2|000001599|false|0||false|
000001327|3|000002077|false|0||false|
000001327|4|000002073|false|0||false|
000001327|5|000002078|false|0||false|
000001327|6|000006977|false|0||false|
000001328|1|000001561|false|0||false|
000001328|2|000001599|false|0||false|
000001328|3|000002077|false|0||false|
000001328|4|000002073|false|0||false|
000001328|5|000002078|false|0||false|
000001328|6|000006977|false|0||false|
000001329|1|000001703|false|0||false|
000001329|2|000001704|false|0||false|
000001329|3|000001708|false|0||false|
000001329|4|000002125|false|0||false|
000001329|5|000002086|false|0||false|
000001329|6|000002085|false|0||false|
000001329|7|000002088|false|0||false|
000001330|1|000001703|false|0||false|
000001330|2|000001708|false|0||false|
000001330|3|000002083|false|0||false|
000001330|4|000005023|false|0||false|
000001330|5|000002090|false|0||false|
000001331|1|000001708|false|0||false|
000001331|2|000001704|false|0||false|
000001331|3|000001703|false|0||false|
000001331|4|000002093|false|0||false|
000001331|5|000002094|false|0||false|
000001332|1|000001703|false|0||false|
000001332|2|000001707|false|0||false|
000001332|3|000001708|false|0||false|
000001332|4|000002125|false|0||false|
000001332|5|000002097|false|0||false|
000001332|6|000002099|false|0||false|
000001332|7|000005027|false|0||false|
000001333|1|000001703|false|0||false|
000001333|2|000001705|false|0||false|
000001333|3|000001708|false|0||false|
000001333|4|000005025|false|0||false|
000001333|5|000005026|false|0||false|
000001333|6|000002102|false|0||false|
000001333|7|000002106|false|0||false|
000001333|8|000002103|false|0||false|
000001334|1|000001708|false|0||false|
000001334|2|000001703|false|0||false|
000001334|3|000001706|false|0||false|
000001334|4|000002108|false|0||false|
000001335|1|000001708|false|0||false|
000001335|2|000001703|false|0||false|
000001335|3|000001706|false|0||false|
000001335|4|000005024|false|0||false|
000001335|5|000002111|false|0||false|
000001335|6|000002112|false|0||false|
000001336|1|000001708|false|0||false|
000001336|2|000001703|false|0||false|
000001336|3|000001706|false|0||false|
000001337|1|000001708|false|0||false|
000001337|2|000001703|false|0||false|
000001337|3|000001706|false|0||false|
000001337|4|000001723|false|10||false|
000001337|5|000001743|false|15||false|
000001338|1|000001703|false|0||false|
000001338|2|000005029|false|0||false|
000001338|3|000001705|false|0||false|
000001338|4|000001704|false|0||false|
000001338|5|000001706|false|0||false|
000001338|6|000001707|false|0||false|
000001338|7|000001708|false|0||false|
000001338|8|000005028|false|0||false|
000001339|1|000005030|false|0||false|
000001339|2|000005031|false|0||false|
000001340|1|000001703|false|0||false|
000001340|2|000001706|false|0||false|
000001340|3|000001708|false|0||false|
000001340|4|000002127|false|0||false|
000001340|5|000002125|false|0||false|
000001340|6|000002128|false|0||false|
000001340|7|000002129|false|0||false|
000001343|1|000005022|false|0||false|
000001343|2|000006977|false|0||false|
000001344|1|000003528|false|0||false|
000001344|2|000002169|false|0||false|
000001344|3|000004449|false|0||false|
000001344|4|000004347|false|10||true|
000001344|5|000006977|false|0||false|
000001345|1|000003528|false|0||false|
000001345|2|000000137|false|0||false|
000001345|3|000004450|false|0||false|
000001345|4|000006977|false|0||false|
000001346|1|000003528|false|0||false|
000001346|2|000004455|false|0||false|
000001346|3|000002173|false|0||false|
000001346|4|000004454|false|0||false|
000001346|5|000006977|false|0||false|
000001347|1|000003528|false|0||false|
000001347|2|000000146|false|0||false|
000001347|3|000002175|false|0||false|
000001347|4|000004453|false|0||false|
000001347|5|000004451|false|25||true|
000001347|6|000006977|false|0||false|
000001348|1|000003528|false|0||false|
000001348|2|000004459|false|0||false|
000001348|3|000000144|false|0||false|
000001348|4|000006977|false|0||false|
000001349|1|000003528|false|0||false|
000001349|2|000004444|false|0||false|
000001349|3|000002181|false|0||false|
000001349|4|000002179|false|1||true|
000001349|5|000004464|false|1||true|
000001349|6|000006977|false|0||false|
000001350|1|000003528|false|0||false|
000001350|2|000004444|false|0||false|
000001350|3|000006977|false|0||false|
000001351|1|000003528|false|0||false|
000001351|2|000004465|false|0||false|
000001351|3|000002186|false|0||false|
000001351|4|000006977|false|0||false|
000001352|1|000003528|false|0||false|
000001352|2|000002189|false|0||false|
000001352|3|000002193|false|0||false|
000001352|4|000002192|false|0||true|
000001352|5|000006977|false|0||false|
000001353|1|000007396|false|0||false|
000001353|2|000007405|false|0||false|
000001353|3|000007459|false|0||false|
000001353|4|000002198|false|0||false|
000001353|5|000002196|false|0||false|
000001353|6|000007460|false|0||false|
000001353|7|000007461|false|0||false|
000001353|8|000006977|false|0||false|
000001354|1|000007396|false|0||false|
000001354|2|000007419|false|0||false|
000001354|3|000002201|false|0||false|
000001354|4|000002200|false|0||false|
000001354|5|000007420|false|0||false|
000001354|6|000007421|false|0||false|
000001354|7|000006977|false|0||false|
000001355|1|000007396|false|0||false|
000001355|2|000003819|false|0||false|
000001355|3|000002204|false|0||false|
000001355|4|000006977|false|0||false|
000001360|1|000002261|false|0||false|
000001360|2|000000503|false|0||false|
000001360|3|000002251|false|0||false|
000001360|4|000000511|false|0||false|
000001360|5|000000532|false|10||true|
000001361|1|000002261|false|0||false|
000001361|2|000000503|false|0||false|
000001361|3|000002253|false|0||false|
000001361|4|000002254|false|0||false|
000001361|5|000006977|false|0||false|
000001362|1|000002261|false|0||false|
000001362|2|000000503|false|0||false|
000001362|3|000002257|false|0||false|
000001362|4|000002258|false|0||false|
000001362|5|000006977|false|0||false|
000001363|1|000005875|false|0||false|
000001363|2|000005876|false|0||false|
000001363|3|000005877|false|0||false|
000001363|4|000005878|false|0||false|
000001363|5|000005879|false|0||true|
000001363|6|000006977|false|0||false|
000001364|1|000005875|false|0||false|
000001364|2|000005876|false|0||false|
000001364|3|000005877|false|0||false|
000001364|4|000005880|false|0||false|
000001364|5|000005878|false|0||false|
000001364|6|000006977|false|0||false|
000001367|1|000002276|false|0||false|
000001367|2|000005151|false|0||false|
000001367|3|000005187|false|0||false|
000001367|4|000006977|false|0||false|
000001368|1|000002276|false|0||false|
000001368|2|000005151|false|0||false|
000001368|3|000002289|false|0||false|
000001368|4|000002288|false|0||false|
000001368|5|000005188|false|0||false|
000001368|6|000006977|false|0||false|
000001369|1|000002276|false|0||false|
000001369|2|000005151|false|0||false|
000001369|3|000002290|false|0||false|
000001369|4|000005190|false|0||false|
000001369|5|000006977|false|0||false|
000001370|1|000002276|false|0||false|
000001370|2|000005151|false|0||false|
000001370|3|000002293|false|0||false|
000001370|4|000005189|false|0||false|
000001370|5|000006977|false|0||false|
000001371|1|000005151|false|0||false|
000001371|2|000002276|false|0||false|
000001371|3|000005149|false|0||false|
000001371|4|000005150|false|0||false|
000001371|5|000005191|false|0||false|
000001371|6|000005193|false|0||false|
000001371|7|000005192|false|15||true|
000001371|8|000006977|false|0||false|
000001372|1|000005151|false|0||false|
000001372|2|000002276|false|0||false|
000001372|3|000004275|false|0||false|
000001372|4|000005149|false|0||false|
000001372|5|000005150|false|0||false|
000001372|6|000005191|false|0||false|
000001372|7|000006977|false|0||false|
000001374|1|000005151|false|0||false|
000001374|2|000002276|false|0||false|
000001374|3|000005149|false|0||false|
000001374|4|000002307|false|0||false|
000001374|5|000002305|false|0||false|
000001374|6|000002311|false|0||false|
000001374|7|000006977|false|0||false|
000001376|1|000005151|false|0||false|
000001376|2|000002276|false|0||false|
000001376|3|000001671|false|0||false|
000001376|4|000002315|false|0||false|
000001376|5|000006977|false|0||false|
000001377|1|000005151|false|0||false|
000001377|2|000002276|false|0||false|
000001377|3|000002318|false|0||false|
000001377|4|000005177|false|0||false|
000001377|5|000005202|false|0||false|
000001377|6|000002320|false|0||false|
000001377|7|000002321|false|0||false|
000001377|8|000002322|false|0||false|
000001377|9|000002319|false|0||false|
000001377|10|000006977|false|0||false|
000001383|1|000004894|false|0||false|
000001385|1|000002957|false|0||false|
000001386|1|000002957|false|0||false|
000001386|2|000000055|false|0||false|
000001386|3|000000056|false|0||false|
000001386|4|000000057|false|0||false|
000001386|5|000005057|false|0||false|
000001386|6|000005058|false|0||false|
000001387|1|000002957|false|0||false|
000001387|2|000000055|false|0||false|
000001387|3|000000056|false|0||false|
000001387|4|000000057|false|0||false|
000001387|5|000005057|false|0||false|
000001387|6|000005058|false|0||false|
000001388|1|000002957|false|0||false|
000001388|2|000004343|false|0||false|
000001388|3|000005060|false|0||false|
000001388|4|000005061|false|0||false|
000001389|1|000002957|false|0||false|
000001389|2|000005062|false|0||false|
000001389|3|000005063|false|0||false|
000001389|4|000002368|false|0||false|
000001390|1|000000196|false|0||false|
000001390|2|000000199|false|0||false|
000001390|3|000000200|false|0||false|
000001390|4|000001137|false|0||false|
000001390|5|000005121|false|0||false|
000001391|1|000002376|false|0||false|
000001391|2|000002377|false|0||false|
000001392|1|000002376|false|0||false|
000001392|2|000005078|false|0||false|
000001392|3|000002379|false|0||true|
000001393|1|000001036|false|0||false|
000001393|2|000005116|false|0||false|
000001394|1|000002386|false|0||false|
000001394|2|000002387|false|0||false|
000001394|3|000002388|false|0||false|
000001395|1|000002389|false|0||false|
000001395|2|000002390|false|0||false|
000001395|3|000002391|false|0||false|
000001395|4|000002392|false|0||false|
000001396|1|000002393|false|0||false|
000001396|2|000002394|false|0||false|
000001397|1|000002395|false|0||false|
000001398|1|000001249|false|0||false|
000001398|2|000001250|false|0||false|
000001398|3|000002396|false|5||true|
000001398|4|000002397|false|0||false|
000001398|5|000001251|false|0||false|
000001400|1|000000954|false|0||false|
000001400|2|000000955|false|0||false|
000001400|3|000001009|false|0||false|
000001400|4|000002447|false|0||false|
000001401|1|000000705|false|0||false|
000001401|2|000000707|false|0||false|
000001401|3|000002471|false|0||false|
000001401|4|000002470|false|0||false|
000001401|5|000006579|false|0||false|
000001401|6|000002472|false|0||false|
000001402|1|000006626|false|0||false|
000001402|2|000006627|false|0||false|
000001402|3|000002484|false|0||false|
000001402|4|000002483|false|0||false|
000001402|5|000006630|false|0||false|
000001402|6|000000711|false|10||true|
000001402|7|000002480|false|15||true|
000001402|8|000000712|false|5||true|
000001403|1|000006626|false|0||false|
000001403|2|000006627|false|0||false|
000001403|3|000006631|false|0||false|
000001403|4|000002478|false|0||false|
000001403|5|000006628|false|0||false|
000001403|6|000006630|false|0||false|
000001403|7|000000711|false|10||true|
000001403|8|000002479|false|10||true|
000001403|9|000000712|false|5||true|
000001406|1|000002506|false|0||false|
000001406|2|000002508|false|0||false|
000001406|3|000002509|false|0||false|
000001406|4|000002507|false|0||false|
000001446|1|000001489|false|0||false|
000001446|2|000006209|false|0||false|
000001446|3|000006210|false|0||false|
000001446|4|000006211|false|0||false|
000001446|5|000006212|false|0||false|
000001446|6|000006213|false|0||false|
000001447|1|000001489|false|0||false|
000001447|2|000006209|false|0||false|
000001447|3|000006214|false|10||true|
000001447|4|000006215|false|0||false|
000001448|1|000001489|false|0||false|
000001448|2|000006171|false|0||false|
000001448|3|000006209|false|0||false|
000001448|4|000006215|false|0||false|
000001449|1|000001489|false|0||false|
000001449|2|000006209|false|0||false|
000001449|3|000006215|false|0||false|
000001449|4|000002565|false|0||false|
000001450|1|000001489|false|0||false|
000001450|2|000006209|false|0||false|
000001450|3|000002568|false|0||false|
000001450|4|000006223|false|0||false|
000001451|1|000001489|false|0||false|
000001451|2|000006209|false|0||false|
000001451|3|000006224|false|0||false|
000001451|4|000006214|false|0||true|
000001451|5|000006225|false|0||true|
000001451|6|000006226|false|0||true|
000001451|7|000006227|false|0||true|
000001452|1|000001489|false|0||false|
000001452|2|000006171|false|0||false|
000001452|3|000006209|false|0||false|
000001452|4|000006224|false|0||false|
000001452|5|000006225|false|0||true|
000001452|6|000006226|false|0||true|
000001452|7|000006227|false|0||true|
000001453|1|000001489|false|0||false|
000001453|2|000006171|false|0||false|
000001453|3|000006209|false|0||false|
000001453|4|000002569|false|0||false|
000001454|1|000001489|false|0||false|
000001454|2|000006209|false|0||false|
000001454|3|000002572|false|0||false|
000001455|1|000001703|false|0||false|
000001455|2|000001704|false|0||false|
000001455|3|000001708|false|0||false|
000001455|4|000002588|false|0||false|
000001456|1|000001703|false|0||false|
000001456|2|000001704|false|0||false|
000001456|3|000001708|false|0||false|
000001456|4|000002588|false|0||false|
000001456|5|000002589|false|0||false|
000001457|1|000002590|false|0||false|
000001457|2|000002591|false|0||false|
000001458|1|000002571|false|0||false|
000001458|2|000001493|false|0||false|
000001458|3|000004965|false|0||false|
000001458|4|000003088|false|0||false|
000001460|1|000003095|false|0||false|
000001460|2|000003094|false|0||false|
000001460|3|000003099|false|0||false|
000001461|1|000003095|false|0||false|
000001461|2|000003094|false|0||false|
000001461|3|000003103|false|0||false|
000001462|1|000001703|false|0||false|
000001462|2|000001705|false|0||false|
000001462|3|000001708|false|0||false|
000001462|4|000001733|false|5||false|
000001462|5|000001732|false|0||false|
000001463|1|000001703|false|0||false|
000001463|2|000001705|false|0||false|
000001463|3|000001708|false|0||false|
000001463|4|000001732|false|0||false|
000001463|5|000001734|false|5||false|
000001463|6|000001733|false|5||false|
000001464|1|000001703|false|0||false|
000001464|2|000001705|false|0||false|
000001464|3|000001708|false|0||false|
000001464|4|000001733|false|5||false|
000001464|5|000001732|false|0||false|
000001465|1|000001703|false|0||false|
000001465|2|000001706|false|0||false|
000001465|3|000001708|false|0||false|
000001465|4|000002602|false|0||false|
000001465|5|000002603|false|0||false|
000001465|6|000002604|false|0||false|
000001466|1|000001703|false|0||false|
000001466|2|000001706|false|0||false|
000001466|3|000001708|false|0||false|
000001466|4|000002605|false|0||false|
000001466|5|000002606|false|0||false|
000001466|6|000002607|false|0||false|
000001466|7|000002608|false|0||false|
000001467|1|000001703|false|0||false|
000001467|2|000001706|false|0||false|
000001467|3|000001708|false|0||false|
000001467|4|000001741|false|0||false|
000001468|1|000001703|false|0||false|
000001468|2|000001706|false|0||false|
000001468|3|000001708|false|0||false|
000001468|4|000002609|false|0||false|
000001468|5|000002610|false|0||false|
000001469|1|000001703|false|0||false|
000001469|2|000001706|false|0||false|
000001469|3|000001708|false|0||false|
000001469|4|000002611|false|0||false|
000001469|5|000002612|false|0||false|
000001470|1|000002619|false|0||false|
000001470|2|000002620|false|0||false|
000001470|3|000002621|false|0||false|
000001470|4|000002622|false|0||false|
000001470|5|000002623|false|0||false|
000001472|1|000005888|false|0||false|
000001472|2|000002670|false|0||false|
000001472|3|000005896|false|0||true|
000001474|1|000002673|false|0||false|
000001474|2|000005896|false|0||true|
000001476|1|000002669|false|0||false|
000001476|2|000002677|false|0||false|
000001476|3|000002680|false|0||false|
000001476|4|000002678|false|0||false|
000001476|5|000006977|false|0||false|
000001477|1|000006340|false|0||false|
000001477|2|000006342|false|0||false|
000001477|3|000006374|false|0||false|
000001477|4|000006375|false|0||false|
000001477|5|000006371|false|0||true|
000001477|6|000006372|false|0||true|
000001477|7|000006373|false|10||true|
000001477|8|000000539|false|0||true|
000001477|9|000000540|false|10||true|
000001477|10|000000542|false|0||true|
000001477|11|000000543|false|0||true|
000001478|1|000006340|false|0||false|
000001478|2|000006342|false|0||false|
000001478|3|000006379|false|0||false|
000001478|4|000006377|false|0||false|
000001478|5|000006378|false|0||false|
000001478|6|000006376|false|0||true|
000001478|7|000000540|false|10||true|
000001478|8|000000543|false|0||true|
000001479|1|000001493|false|0||false|
000001479|2|000004965|false|0||false|
000001479|3|000003102|false|0||false|
000001479|4|000003100|false|0||false|
000001481|1|000007124|false|0||false|
000001481|2|000007126|false|0||false|
000001481|3|000007127|false|0||false|
000001481|4|000002821|false|0||false|
000001482|1|000007124|false|0||false|
000001482|2|000007126|false|0||false|
000001482|3|000007127|false|0||false|
000001482|4|000002821|false|0||false|
000001483|1|000007124|false|0||false|
000001483|2|000007125|false|0||false|
000001483|3|000007126|false|0||false|
000001483|4|000001424|false|0||false|
000001484|1|000007124|false|0||false|
000001484|2|000007125|false|0||false|
000001484|3|000007126|false|0||false|
000001484|4|000002827|false|0||false|
000001484|5|000002825|false|0||false|
000001484|6|000002828|false|0||false|
000001484|7|000007133|false|0||false|
000001485|1|000007124|false|0||false|
000001485|2|000007125|false|0||false|
000001485|3|000007126|false|0||false|
000001485|4|000002829|false|0||false|
000001486|1|000007124|false|0||false|
000001486|2|000007125|false|0||false|
000001486|3|000007126|false|0||false|
000001486|4|000002829|false|0||false|
000001521|1|000003528|false|0||false|
000001521|2|000002189|false|0||false|
000001521|3|000002920|false|0||false|
000001521|4|000002919|false|0||false|
000001521|5|000006977|false|0||false|
000001522|1|000003528|false|0||false|
000001522|2|000004448|false|0||false|
000001522|3|000000131|false|0||false|
000001522|4|000004449|false|0||false|
000001522|5|000001856|false|0||false|
000001522|6|000004823|false|0||false|
000001522|7|000006977|false|0||false|
000001523|1|000003528|false|0||false|
000001523|2|000004798|false|0||false|
000001523|3|000002925|false|0||false|
000001523|4|000006977|false|0||false|
000001524|1|000003528|false|0||false|
000001524|2|000004798|false|0||false|
000001524|3|000002925|false|0||false|
000001524|4|000006977|false|0||false|
000001525|1|000005485|false|0||false|
000001525|2|000002930|false|0||false|
000001525|3|000002929|false|0||false|
000001525|4|000004969|false|0||false|
000001525|5|000001411|false|5||true|
000001525|6|000002931|false|0||true|
000001525|7|000001410|false|5||true|
000001526|1|000005485|false|0||false|
000001526|2|000002929|false|0||false|
000001526|3|000004969|false|0||false|
000001526|4|000002930|false|0||false|
000001526|5|000002932|false|0||false|
000001526|6|000001411|false|5||true|
000001526|7|000001410|false|5||true|
000001527|1|000003528|false|0||false|
000001527|2|000002933|false|0||false|
000001527|3|000002934|false|0||false|
000001527|4|000006977|false|0||false|
000001532|1|000002933|false|0||false|
000001532|2|000002934|false|0||false|
000001532|3|000006977|false|0||false|
000001533|1|000005485|false|0||false|
000001533|2|000002933|false|0||false|
000001533|3|000002934|false|0||false|
000001536|1|000000002|false|0||false|
000001536|2|000005745|false|0||false|
000001536|3|000000009|false|0||false|
000001536|4|000000010|false|5||true|
000001537|1|000000002|false|0||false|
000001537|2|000000048|false|0||false|
000001537|3|000005745|false|0||false|
000001537|4|000005751|false|0||false|
000001537|5|000005748|false|0||false|
000001537|6|000002983|false|0||false|
000001537|7|000002984|false|0||false|
000001538|1|000000002|false|0||false|
000001538|2|000000048|false|0||false|
000001538|3|000005745|false|0||false|
000001538|4|000002990|false|0||false|
000001538|5|000002991|false|0||false|
000001538|6|000002992|false|0||false|
000001538|7|000002993|false|0||false|
000001539|1|000000002|false|0||false|
000001539|2|000000048|false|0||false|
000001539|3|000005745|false|0||false|
000001539|4|000002994|false|0||false|
000001539|5|000002995|false|0||false|
000001539|6|000002996|false|0||false|
000001540|1|000000002|false|0||false|
000001540|2|000000048|false|0||false|
000001540|3|000005745|false|0||false|
000001540|4|000002997|false|0||false|
000001540|5|000002998|false|0||false|
000001540|6|000002991|false|0||false|
000001540|7|000002999|false|0||false|
000001541|1|000000002|false|0||false|
000001541|2|000000048|false|0||false|
000001541|3|000005745|false|0||false|
000001541|4|000002992|false|0||false|
000001541|5|000003023|false|0||false|
000001541|6|000003000|false|0||false|
000001542|1|000000002|false|0||false|
000001542|2|000000048|false|0||false|
000001542|3|000005745|false|0||false|
000001542|4|000003001|false|0||false|
000001542|5|000002991|false|0||false|
000001542|6|000003002|false|0||false|
000001542|7|000003003|false|0||true|
000001543|1|000000002|false|0||false|
000001543|2|000000048|false|0||false|
000001543|3|000005745|false|0||false|
000001543|4|000003006|false|0||false|
000001543|5|000003007|false|0||false|
000001544|1|000000002|false|0||false|
000001544|2|000000048|false|0||false|
000001544|3|000005745|false|0||false|
000001544|4|000003009|false|0||false|
000001544|5|000003008|false|0||false|
000001545|1|000005780|false|0||false|
000001545|2|000005781|false|0||false|
000001545|3|000005782|false|0||false|
000001545|4|000005783|false|0||false|
000001545|5|000005784|false|0||false|
000001546|1|000006255|false|0||false|
000001546|2|000000817|false|0||false|
000001546|3|000003019|false|0||false|
000001546|4|000006268|false|0||false|
000001546|5|000003022|false|0||false|
000001546|6|000003021|false|0||false|
000001552|1|000001509|false|0||false|
000001552|2|000001524|false|0||false|
000001552|3|000005566|false|0||false|
000001553|1|000001509|false|0||false|
000001553|2|000005586|false|0||false|
000001553|3|000001524|false|0||false|
000001553|4|000003072|false|0||false|
000001554|1|000000129|false|0||false|
000001554|2|000003077|false|0||false|
000001554|3|000000232|false|0||false|
000001554|4|000000233|false|0||false|
000001554|5|000003524|false|0||false|
000001554|6|000006977|false|0||false|
000001555|1|000003528|false|0||false|
000001555|2|000003078|false|0||false|
000001555|3|000003079|false|0||false|
000001555|4|000003588|false|0||false|
000001555|5|000003081|false|0||false|
000001555|6|000006977|false|0||false|
000001556|1|000007396|false|0||false|
000001556|2|000007395|false|0||false|
000001556|3|000003082|false|0||false|
000001556|4|000007403|false|0||false|
000001556|5|000007404|false|0||false|
000001556|6|000003083|false|0||false|
000001556|7|000007405|false|0||false|
000001556|8|000006977|false|0||false|
000001557|1|000001493|false|0||false|
000001557|2|000004965|false|0||false|
000001557|3|000003088|false|0||false|
000001557|4|000003089|false|0||true|
000001558|1|000001489|false|0||false|
000001558|2|000003090|false|0||false|
000001558|3|000006209|false|0||false|
000001559|1|000001489|false|0||false|
000001559|2|000006209|false|0||false|
000001560|1|000001489|false|0||false|
000001560|2|000002572|false|0||false|
000001560|3|000006209|false|0||false|
000001561|1|000001489|false|0||false|
000001561|2|000003093|false|0||false|
000001561|3|000006209|false|0||false|
000001561|4|000003092|false|0||true|
000001562|1|000003095|false|0||false|
000001562|2|000003094|false|0||false|
000001562|3|000003098|false|0||false|
000001563|1|000001489|false|0||false|
000001563|2|000006209|false|0||false|
000001564|1|000003104|false|0||false|
000001564|2|000003105|false|0||false|
000001564|3|000003109|false|0||false|
000001564|4|000003106|false|0||false|
000001564|5|000003108|false|0||false|
000001564|6|000003107|false|0||false|
000001565|1|000006255|false|0||false|
000001565|2|000000817|false|0||false|
