id|name|type|description|source_id|is_relic|faction_id|faction_name|legend|
000002566|Talons of the Night Terror|Artefacts of the Night Lords|<span class="tooltip00664" data-tooltip-content="#tooltip_content00664" data-tooltip-anchor="#tooltip_content00664"><span class="kwb">NIGHT</span> <span class="kwb">LORDS</span> <span class="kwb">FLY</span></span> model only.<br><ul><li>Each time the bearer makes a <a href="/wh40k9ed/the-rules/core-rules/#Normal-Move">Normal Move</a> or <a href="/wh40k9ed/the-rules/core-rules/#Advance">Advances</a>, after the bearer has moved, select one enemy unit it moved across this phase and roll one D6, subtracting 1 from the result if that enemy unit is a <a href="/wh40k9ed/the-rules/core-rules/#Characters"><span class="kwb">CHARACTER</span></a> unit: on a 2+, that enemy unit suffers D3 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wounds</a>.</li><li>Each time the bearer finishes a <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">charge move</a>, select one enemy unit within <a href="/wh40k9ed/the-rules/core-rules/#Engagement-Range">Engagement Range</a> of the bearer and roll one D6: on a||true|CSM|Chaos Space Marines|Attached to armoured boots or melded with daemonic flesh, these talons give the wielder the appearance of some eldritch raptor-beast that has evolved to better disembowel prey. Should the bearer descend feet first into the ranks of his quarry, these talons will eviscerate all those too slow to evade them.|
000002567|Scourging Chains|Artefacts of the Night Lords|<span class="kwb">NIGHT</span> <span class="kwb">LORDS</span> model only.<br><ul><li>Each time the bearer makes a melee attack, improve the Armour Penetration characteristic of that attack by 1.</li><li>While an enemy <a href="/wh40k9ed/the-rules/core-rules/#Within-and-Wholly-Within">model is within</a> <a href="/wh40k9ed/the-rules/core-rules/#Engagement-Range">Engagement Range</a> of this model, subtract 1 from the Attacks characteristic of that model.</li></ul>||true|CSM|Chaos Space Marines|The Scourging Chains once jangled from the rafters of the Primarch’s throne room, and many a soul has been hung from their spikes. As the wearer closes with his victims, the chains appear taut as corded tendons, before lashing out to render the captured prey helpless to the killing blow.|
000002568|Misery of the Meek|Artefacts of the Night Lords|Once per battle, at the start of any phase, the bearer can use this Relic. If it does so:<br><ul><li>The bearer regains up to 3 lost wounds.</li><li>Until the end of the turn, add D3 to the bearers Attacks characteristic and add 3" to the range of the bearers <a href="/wh40k9ed/the-rules/core-rules/#Aura-Abilities">aura abilities</a> (to a maximum of 9").</li></ul>||true|CSM|Chaos Space Marines|This elixir was crafted by one of the Legion’s few remaining Apothecaries, distilled from the fear and suffering of countless victims. When a son of Nostramo indulges in its sickening contents, they are imbued with new energy.|
000002569|Drakescale Plate|Artefacts of the Alpha Legion|<span class="tooltip00665" data-tooltip-content="#tooltip_content00665" data-tooltip-anchor="#tooltip_content00665"><span class="kwb">ALPHA</span> <span class="kwb">LEGION</span> <span class="kwb">INFANTRY</span></span> model only.<br><ul><li>The bearer has a Save characteristic of 2+.</li><li>Each time an attack is made against the bearer, an unmodified <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound roll</a> of 1-3 for that attack fails, irrespective of any abilities that the weapon or the model making the attack may have.</li></ul>||true|CSM|Chaos Space Marines|A suit of powered armour forged by a tech-savant of the Dark Mechanicum, this battle plate incorporates the living titanium scales of a mica skydrake. Its wearer is protected by the elder beast’s innate resistance, and attacks seem to slide from its dark scales like water from obsidian.|
000002570|Mindveil|Artefacts of the Alpha Legion|<span class="tooltip00665" data-tooltip-content="#tooltip_content00665" data-tooltip-anchor="#tooltip_content00665"><span class="kwb">ALPHA</span> <span class="kwb">LEGION</span> <span class="kwb">INFANTRY</span></span> model only.<br><ul><li>Each time the bearer makes a <a href="/wh40k9ed/the-rules/core-rules/#Normal-Move">Normal Move</a>, <a href="/wh40k9ed/the-rules/core-rules/#Advance">Advances</a> or <a href="/wh40k9ed/the-rules/core-rules/#Fall-Back">Falls Back</a>, until the end of the phase, add one D6 to the bearer’s Move characteristic.</li><li>Each time the bearer makes a Normal Move, Advances, Falls Back or makes a <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">charge move</a>, until that move is finished, it can move horizontally through models and <a href="/wh40k9ed/the-rules/core-rules/#Terrain-Features">terrain features</a> (it cannot finish a move on top of another model, or its base).</li></ul>||true|CSM|Chaos Space Marines|Shimmering with illusion, the Mindveil is a long cloak stitched with the interlocking teeth of Dostoy Primes chameleonic hydrasharks. So potent are the spells of confusion and dislocation cast upon it that the bearer is accompanied by incorporeal mirages that mirror his appearance. Stranger still, at a chanted command in the Dark Tongue, the wearer’s true location and that of one of his doppelgangers can switch places, an instant translocation that leaves his enemies gaping in confusion.|
000002571|Hydra’s Wail|Artefacts of the Alpha Legion|Once per battle, after your opponent uses a Stratagem (excluding <a href="/wh40k9ed/the-rules/core-rules/#Stratagems">Command Re-roll</a>), the bearer can use this Relic. If it does so, until the end of the battle, the CP cost your opponent must pay to use that Stratagem again is increased by 1.||true|CSM|Chaos Space Marines|This sophisticated jamming device is corrupted by the Ruinous Powers. A burst of directed scrapcode infiltrates the vox networks and communications devices of the enemy, rendering strategic planning null and void.|
000002572|Viper’s Spite|Artefacts of the Alpha Legion|<span class="kwb">ALPHA</span> <span class="kwb">LEGION</span> model with bolt pistol only. This Relic replaces a bolt pistol and has the following profile:||true|CSM|Chaos Space Marines|This ornate bolt pistol has a wide, serpent head muzzle and a magazine that never seems to run dry. When fired, it makes no noise louder than a dry hiss, but a cacophony of screams is never far behind. The projectiles it fires glow with acrid viridian witchfire so virulent that they can sizzle through even Terminator war plate.|
000002573|Hydra’s Teeth|Artefacts of the Alpha Legion|<span class="kwb">ALPHA</span> <span class="kwb">LEGION</span> model with <a href="/wh40k9ed/factions/chaos-space-marines/#Bolt-Weapons">bolt weapon</a> only. When you give a model this Relic, select one bolt weapon that the bearer is equipped with:<br><ul><li>That weapon is considered to be a Relic for all rules purposes.</li><li>Each time the bearer is selected to shoot, you can choose for that weapon to fire a Hydra’s Teeth bolt. If you do so, the bearer can only make one attack with that weapon, but the following rules apply:<br><ul><li>That attack automatically hits the target.</li><li>Add 2 to the Strength and Damage characteristics of that attack, and improve the Armour Penetration characteristic of that attack by 2.</li><li><a href="/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves">Invulnerable saving throws</a> cannot be made against that attack.</li></ul></li></ul>||true|CSM|Chaos Space Marines|The legend goes that these bolt rounds are sentient in the manner of daemon weapons, and that sorcerous powers have somehow given them a terrible hunger for destruction. Once fired, they seek out fresh victims before exploding in a blast of warp-fuelled destruction.|
000002575|Siegebreaker Mace|Artefacts of the Iron Warriors|<span class="kwb">IRON</span> <span class="kwb">WARRIORS</span> model with power maul, thunder hammer, accursed crozius or accursed weapon only. This Relic replaces a power maul, thunder hammer, accursed crozius or accursed weapon and has the following profile:<br><br>Each time the bearer is selected to fight, it makes 1 additional attack using this weapon’s Smash profile. All other attacks made with this weapon must be made using this weapon’s Swing profile.||true|CSM|Chaos Space Marines|A vast sphere of dense star-metal bound with sigils of shattering and mounted on the pole of a captured Adeptus Astartes standard, the Siegebreaker Mace was created with acts of destructive symbolism in mind.|
000002576|Cranium Malevolus|Artefacts of the Iron Warriors|<span class="kwb">IRON</span> <span class="kwb">WARRIORS</span> model only. This Relic can be given to a <span class="tooltip00626" data-tooltip-content="#tooltip_content00626" data-tooltip-anchor="#tooltip_content00626"><span class="kwb">CULTISTS</span></span> model. The bearer has the following ability:<br><br><span class="redfont">Cranium Malevolus</span><b>:</b> At the start of your <a href="/wh40k9ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>, roll one D6 for each enemy <span class="kwb">VEHICLE</span> unit within 9" of the bearer: on a 4-5, that unit suffers D3 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wounds</a>; on a 6, that unit suffers 3 mortal wounds.||true|CSM|Chaos Space Marines|This ironclad death’s head is a mouthpiece for the mind-shattering language of the soul forges. The coded blurts of Dark Tongue it emits are potent enough to undo the machine spirits of enemy technology.|
000002577|Insidium|Artefacts of the Iron Warriors|<span class="tooltip00547" data-tooltip-content="#tooltip_content00547" data-tooltip-anchor="#tooltip_content00547"><span class="kwb">IRON</span> <span class="kwb">WARRIORS</span> <span class="kwb">INFANTRY</span></span> model only (excluding <span class="kwb">DAEMON</span> models). The bearer gains the <span class="tooltip00666" data-tooltip-content="#tooltip_content00666" data-tooltip-anchor="#tooltip_content00666"><span class="kwb">DAEMON</span></span> and <span class="tooltip00667" data-tooltip-content="#tooltip_content00667" data-tooltip-anchor="#tooltip_content00667"><span class="kwb">DAEMONKIN</span></span> keywords, and add 1 to the Strength, Toughness and Wounds characteristics of the bearer.||true|CSM|Chaos Space Marines|This vast suite of bionics was originally implanted to avoid the mutating effects of the immaterium, but the warp is fickle. Insidium and its bearer are now a warped host of the techno-virus, the fusion of mortal, daemon and machine turning the bearer into an unstoppable leviathan.|
000002578|Axe of the Forgemaster|Artefacts of the Iron Warriors|<span class="kwb">IRON</span> <span class="kwb">WARRIORS</span> model with power axe, exalted power axe, axe of dismemberment or daemonic axe only. This Relic replaces a power axe, exalted power axe, axe of dismemberment or daemonic axe and has the following profile:||true|CSM|Chaos Space Marines|Masters of the soul forges have long had to ensure dominance over their creations. Such are the energies of unmaking bound into this axe’s haft that a single blow can turn an armoured tank into a pile of rusted scrap.|
000002579|Spitespitter|Artefacts of the Iron Warriors|<span class="kwb">IRON</span> <span class="kwb">WARRIORS</span> model with combi-bolter, combi-flamer, combi-melta or combi-plasma only. This weapon replaces a combi-bolter or the ‘boltgun’ profile of a combi-flamer, combi-melta or combi-plasma (note that that weapon still keeps any of its other profiles, and you can select which of its profiles to make attacks with as normal, as specified in that weapons profile). If this Relic replaces a combi-bolter, it has the ‘combi-bolter’ profile below; otherwise, its ‘boltgun’ profile is replaced with the ‘combi-weapon’ profile below.||true|CSM|Chaos Space Marines|For each servant of the Corpse Emperor destroyed, this hate-filled weapon allows its wielder one step towards victory in the Long War, and one closer to damnation.|
000002580|Techno-venomous Mechatendrils|Artefacts of the Iron Warriors|<span class="tooltip00668" data-tooltip-content="#tooltip_content00668" data-tooltip-anchor="#tooltip_content00668"><span class="kwb">IRON</span> <span class="kwb">WARRIORS</span> <span class="kwb">WARPSMITH</span></span> model only.<br><ul><li>Each time the bearer repairs a model using its <span class="redfont">Master of Mechanisms</span> ability, that model regains up to 3 lost wounds instead of up to D3.</li><li>Each time the bearer makes an attack with its Mechatendrils, if a hit is scored, the target suffers 1 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wound</a> and the attack sequence ends.</li></ul>||true|CSM|Chaos Space Marines|The morass of mechanical tentacles that grace the wearers back are possessed of a cruel consciousness. Each is a small Daemon Engine, capable of using the essence of stolen souls to repair warp-infused metal nearby.|
000002581|The Endless Grin|Artefacts of the Emperor’s Children|<span class="tooltip00669" data-tooltip-content="#tooltip_content00669" data-tooltip-anchor="#tooltip_content00669"><span class="kwb">EMPEROR’S</span> <span class="kwb">CHILDREN</span> <span class="kwb">INFANTRY</span></span> model only.<br><ul><li>Each time the bearer would lose a wound, roll one D6: on a 6, that wound is not lost.</li><li>Once per battle, when the bearer is destroyed, you can use this Relic instead of using any other rules that are triggered when the bearer is destroyed. If you do so, mark the bearers position then remove the bearer from the battlefield. At the end of the phase, roll one D6: on a 3+, set the bearer back up on the battlefield as close as possible to the position you marked and not within <a href="/wh40k9ed/the-rules/core-rules/#Engagement-Range">Engagement Range</a> of any enemy units, with D3 wounds remaining.</li></ul>||true|CSM|Chaos Space Marines|This fleshy mask is the still-living, flayed face of a man who begged Slaanesh to fulfil his wish to live forever. It is said the Dark Prince was only too pleased to oblige, gifting the unfortunate soul immortality, but also forcing him to present his face to the Chaos Lord Shixe. After butchering the supplicant, Shixe wore that face as a prized reminder of the occasion for several centuries, wallowing in a fraction of its life-sustaining properties in the process. The Endless Grin has since changed hands many times, but the potency of its anguish has never diminished, nor the arrogance of its invigorated wearer.|
000002582|Fatal Sonancy|Artefacts of the Emperor’s Children|<span class="kwb">EMPEROR’S</span> <span class="kwb">CHILDREN</span> model only. At the end of your <a href="/wh40k9ed/the-rules/core-rules/#MOVEMENT-PHASE">Movement phase</a>, you can select one enemy unit within 12" of and visible to the bearer. Roll six D6: for each 4+, that enemy unit suffers 1 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wound</a>.||true|CSM|Chaos Space Marines|Xenotech implants grafted into the bearer’s neck give them the ability to emit a hypermodulated scream, powerful enough to shatter diamond. The myriad resonant frequencies and sheer deafening power of this scream hit with a physical impact, blasting away flesh and bone alike, and reducing its victims to shuddering pulp.|
000002583|Armour of Abhorrence|Artefacts of the Emperor’s Children|<span class="kwb">EMPEROR’S</span> <span class="kwb">CHILDREN</span> model only. The bearer has the following ability:<br><br><span class="redfont">Armour of Abhorrence (Aura)</span><b>:</b> Each time an enemy unit (excluding <span class="kwb">TITANIC</span> units) within 3" of the bearer is selected to <a href="/wh40k9ed/the-rules/core-rules/#Fall-Back">Fall Back</a>, roll one D6: on a 4+, that unit cannot Fall Back this turn.||true|CSM|Chaos Space Marines|A canvas of the perverse, this suit of armour is adorned with fleshy mementos of captured warriors. The war plate turns its wearer into an effigy of excess, a mosaic of dark exuberance that delights the Emperors Children, but instils sheer horror in their enemies. In battle, enemy warriors experience utter revulsion at this ghastly display, yet they are unable to turn away from its mesmerising repulsiveness.|
000002584|Remnant of the Maraviglia|Artefacts of the Emperor’s Children|<span class="tooltip00670" data-tooltip-content="#tooltip_content00670" data-tooltip-anchor="#tooltip_content00670"><span class="kwb">EMPEROR’S</span> <span class="kwb">CHILDREN</span> <span class="kwb">PRIEST</span></span> model only. Once per battle, at the end of your <a href="/wh40k9ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>, the bearer can use this Relic. If it does so, until the start of your next Command Phase, the bearer has the following ability:<br><br><span class="redfont">Remnant of the Maraviglia (Aura)</span><b>:</b> While a friendly <span class="tooltip00671" data-tooltip-content="#tooltip_content00671" data-tooltip-anchor="#tooltip_content00671"><span class="kwb">EMPEROR’S</span> <span class="kwb">CHILDREN</span> <span class="kwb">CORE</span></span> or <span class="tooltip00672" data-tooltip-content="#tooltip_content00672" data-tooltip-anchor="#tooltip_content00672"><span class="kwb">EMPEROR’S</span> <span class="kwb">CHILDREN</span> <span class="kwb">CHARACTER</span></span> uni||true|CSM|Chaos Space Marines|A rare recording of the grand symphony played for the Emperor’s Children at the onset of the Horus Heresy, this composition’s original performance saw the final descent of the Legion into darkness. When transmitted through vox-casters purpose-built into the zealous bearer’s armour, mere seconds of this perverted symphony are enough to drive the servants of Slaanesh into a furore of excess.|
000002585|Distortion|Artefacts of the Emperor’s Children|<span class="kwb">EMPEROR’S</span> <span class="kwb">CHILDREN</span> model with power sword, force sword or accursed weapon only. This Relic replaces a power sword, force sword or accursed weapon and has the following profile:<br><br>Each time an attack is made with this weapon, select one of the profiles below to make that attack with.||true|CSM|Chaos Space Marines|The unblemished sheen of this faultless blade reflects an alluring countenance to the bearer, their seemingly unmatched beauty a peerless example of perfection. In reality, the bearer is a hideous wretch, every ounce of elegance leached away to power the blade’s fearsome edge.|
000002586|Raiment Revulsive|Artefacts of the Emperor’s Children|<span class="kwb">EMPEROR’S</span> <span class="kwb">CHILDREN</span> model only. This Relic can be given to a <span class="tooltip00626" data-tooltip-content="#tooltip_content00626" data-tooltip-anchor="#tooltip_content00626"><span class="kwb">CULTISTS</span></span> model. The bearer has the following ability:<br><br><span class="redfont">Raiment Revulsive (Aura)</span><b>:</b> While a friendly <span class="kwb">EMPEROR’S</span> <span class="kwb">CHILDREN</span> unit is within 6" of the bearer, if that unit is <a href="/wh40k9ed/the-rules/core-rules/#Performing-Actions">performing an action</a> it can shoot without that action failing. While an enemy unit is within 6" of the bearer, that enemy unit cannot start to perform an action.||true|CSM|Chaos Space Marines|A cloak stitched with the flayed skins of defeated mortals, the Raiment Revulsive is a symbol of contempt and hatred for those incapable of sharing the Emperor’s Childrens abhorrent tastes. The screams of anguish that come from the still-living faces on this diabolic hide are a sweet concerto to the ears of the wearer and his depraved allies, imbuing them with unbridled confidence.|
000002587|Crimson Killer|Artefacts of the World Eaters|Model with plasma pistol only. This Relic replaces a plasma pistol and has the following profile:||true|CSM|Chaos Space Marines|This ornate pistol fires blasts of crimson plasma that crackle with murderous power and fierce energies that ignite body and soul alike. The bearer will oft follow up with a decapitating head strike and claim the singed skull for Khorne.|
000002588|Gorefather|Artefacts of the World Eaters|Model with power axe or exalted power axe only. This Relic replaces a power axe or exalted power axe and has the following profile:||true|CSM|Chaos Space Marines|This immense chainaxe is said to have once been wielded by Angron himself. Though it was ultimately cast aside, this relic is of such importance to the Legion that wars have been fought between rival warbands seeking to claim it for themselves. One strong enough to wield Gorefather can scythe his enemies into scattering explosions of blood and ruined flesh.|
000002589|Banner of Rage|Artefacts of the World Eaters|<span class="tooltip00625" data-tooltip-content="#tooltip_content00625" data-tooltip-anchor="#tooltip_content00625"><span class="kwb">PRIEST</span></span> model only. Once per battle, at the start of the <a href="/wh40k9ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>, you can unfurl the Banner of Rage. If you do so, until the end of the phase, the bearer has the following ability:<br><br>‘Banner of Rage (Aura): Add 1 to the Attacks characteristic of models in friendly <span class="kwb">WORLD</span> <span class="kwb">EATERS</span> units while their unit is within 6" of this model.’||true|CSM|Chaos Space Marines|The Banner of Rage contains the bound souls of the most bloodthirsty of Khorne’s servants. It radiates palpable waves of anger and an urge for slaughter that beat upon the minds of those nearby, driving them into a killing frenzy.|
000002591|Helm of Furore|Artefacts of the World Eaters|<span class="tooltip00673" data-tooltip-content="#tooltip_content00673" data-tooltip-anchor="#tooltip_content00673"><span class="kwb">INFANTRY</span></span> model only.<br><ul><li>Add 2 to the Strength characteristic of the bearer.</li><li>In your <a href="/wh40k9ed/the-rules/core-rules/#CHARGE-PHASE">Charge phase</a>, if the bearer is eligible to charge and is within 8" of any enemy units, you must <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">declare a charge</a> with it.</li></ul>||true|CSM|Chaos Space Marines|The bearer of such a trophy is a champion that puts aside all concepts of loyalty. Only bloodshed and victorious combat matter. Within the helm, a spiteful machine spirit lurks that stokes the bearer’s Butcher’s Nails to even higher levels of frenzy, driving them further into the famed bloodlust that claims the sanity of the World Eaters.|
000002592|Bloodhunger|Artefacts of the World Eaters|Each time the bearer fights, after resolving its attacks, roll one D6 for each enemy model that was destroyed by those attacks. On a 5+, the bearer regains 1 lost wound. The bearer cannot regain more than 6 lost wounds in each <a href="/wh40k9ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>.||true|CSM|Chaos Space Marines|Bloodhunger is a sentient suit of armour bonded with the wearer. This unholy union creates a mutual craving for red viscera harvested by battle. If indulged, armour and wearer alike heal grievous injuries and damage. When a champion of Khorne is linked with this unholy artefact and set loose into the midst of war, their symbiosis imbues them until there are no remaining adversaries to slake their thirst.|
000002595|Lashing tongues|Melee Weapons|||false|CD|Chaos Daemons||
000002596|Lashing tongues|Melee Weapons|||false|CD|Chaos Daemons||
000002597|Bladed axle|Melee Weapons|||false|CD|Chaos Daemons||
000002598|Lashing tongue|Melee Weapons|||false|CD|Chaos Daemons||
000002599|Jokaero weapons|Ranged Weapons|Before selecting targets, select one of the profiles below to make attacks with.||false|INQ|Inquisition||
000002600|Blade of the Ordo|Relics of the Inquisition|<span class="tooltip00487" data-tooltip-content="#tooltip_content00487" data-tooltip-anchor="#tooltip_content00487"><span class="kwb">INQUISITOR</span></span> model equipped with power sword only. This Relic replaces a power sword and has the following profile:||true|INQ|Inquisition|Many Inquisitors have commissioned or acquired masterwork power blades. No two such weapons are ever exactly alike, but all are potent martial tools.|
000002602|Blackshroud|Relics of the Inquisition|<span class="tooltip00487" data-tooltip-content="#tooltip_content00487" data-tooltip-anchor="#tooltip_content00487"><span class="kwb">INQUISITOR</span></span> model only. When resolving an attack made against a model with this Relic, subtract 1 from the <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound roll</a>.||true|INQ|Inquisition|First recorded in the possession of the enigmatic Inquisitor Thastrobel, this whisp-like shroud renders its wearer as insubstantial as a warp-wraith.|
000002603|Ignis Judicium|Relics of the Inquisition|<span class="tooltip00674" data-tooltip-content="#tooltip_content00674" data-tooltip-anchor="#tooltip_content00674"><span class="kwb">ORDO</span> <span class="kwb">HERETICUS</span> <span class="kwb">INQUISITOR</span></span> model equipped with inferno pistol only. This Relic replaces an inferno pistol and has the following profile:||true|INQ|Inquisition|The flames of this ancient inferno pistol burn hottest when dancing upon the heretic and the witch, a conflagration that only absolution will extinguish.|
000002604|Universal Anathema|Relics of the Inquisition|<span class="tooltip00675" data-tooltip-content="#tooltip_content00675" data-tooltip-anchor="#tooltip_content00675"><span class="kwb">ORDO</span> <span class="kwb">XENOS</span> <span class="kwb">INQUISITOR</span></span> model only. When resolving an attack made with a melee weapon by a model with this Relic against a unit that is not a <span class="kwb">VEHICLE</span> or <span class="kwb">TITANIC</span>, a <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound roll</a> of 2+ is always successful.||true|INQ|Inquisition|A fragment of STC technology, this device tastes the biospoor of its owner’s foes, then fashions tailored toxins not even the most resilient victim can long endure.|
000002605|Tainted Blade|Relics of the Inquisition|<span class="tooltip00676" data-tooltip-content="#tooltip_content00676" data-tooltip-anchor="#tooltip_content00676"><span class="kwb">ORDO</span> <span class="kwb">MALLEUS</span> <span class="kwb">INQUISITOR</span></span> model equipped with a power sword only. This Relic replaces a power sword and has the following profile:||true|INQ|Inquisition|Only the most radical Inquisitor would bear such an accursed weapon, risking the wilful malevolence of the entity trapped within so as to unleash its bound might against the Emperor’s enemies.|
000002625|Resonance Barb|Bio-artefact Relics|<span class="tooltip00677" data-tooltip-content="#tooltip_content00677" data-tooltip-anchor="#tooltip_content00677"><span class="kwb">PSYKER</span></span> model only.<br><ul><li>Add 1 to <a href="/wh40k9ed/the-rules/core-rules/#Psychic-Tests">Psychic tests</a> taken for the bearer.</li><li>The bearer knows one additional psychic power from the <b><a href="/wh40k9ed/factions/tyranids/#Hive-Mind-Discipline">Hive Mind discipline</a></b>.</li></ul>||true|TYR|Tyranids|Within the crowning carapace of this creature are pulsing bundles of nerves, their tendrils driven irreversibly into the beast’s cortex. The Resonance Barb throbs at sympathetic frequencies with the Hive Mind, transmitting a portion of its cosmic might into the creature’s flesh-form.|
000002628|Pathogenesis|Bio-artefact Relics|<ul><li>Add 8" to the Range characteristic of ranged weapons the bearer is equipped with.</li><li>Each time the bearer shoots, you can re-roll one <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a> and you can re-roll one <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound roll</a> when resolving those attacks.</li></ul>||true|TYR|Tyranids|An organism like no other, Pathogenesis is perhaps a throwback to the Tyranids’ genetic origins, or a shadow of things to come. Though its motes of psychic awareness are diffused throughout its carrier like a virus, it acts with a singular will. Subverting the body and symbiotes of its host, pathogenesis causes rapid mutation: cartilaginous tubes and containment spines are lengthened; intercostal muscles are engorged; bio-ammunition is sheathed in a toxic dermis. With its host’s reach and lethality extended, fragments of pathogenesis can stretch out to the bodies of many more prey, by infesting the bio-ammunition or riding through the bioelectric charge. Whether it aims only to spread itself or is actively seeking something in the bodies of its fallen foes, perhaps only time will tell.|
000002630|Disc’s blades|Melee Weapons|||false|CSM|Chaos Space Marines||
000002632|Excelsior combi-plasma|Ranged Weapons|When you choose this weapon to shoot with, select one or two of the profiles below. If you select two, subtract 1 from <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit rolls</a> for attacks made this weapon. Only one plasma gun profile can be selected.||false|SM|Space Marines||
000002633|Rod of Tigurius|Melee Weapons|||false|SM|Space Marines||
000002634|Raven’s Talons|Melee Weapons|||false|SM|Space Marines||
000002635|Moonfang|Melee Weapons|||false|SM|Space Marines||
000002639|Nurglings’ claws and teeth|Melee Weapons|||false|CSM|Chaos Space Marines||
000002640|Lashing tongue|Melee Weapons|||false|CD|Chaos Daemons||
000002641|Chainsabre|Melee Weapons|||false|AE|Aeldari||
000002642|Bladed horn|Melee Weapons|||false|CSM|Chaos Space Marines||
000002643|Lashing tongue|Melee Weapons|||false|CSM|Chaos Space Marines||
000002644|Mace of Valaan|Melee Weapons|||false|AS|Adepta Sororitas||
000002645|Blessed blade|Melee Weapons|||false|AS|Adepta Sororitas||
000002646|The Martyr’s Sword|Melee Weapons|||false|AS|Adepta Sororitas||
000002647|Relic weapons|Melee Weapons|||false|AS|Adepta Sororitas||
000002648|Mace of Castigation|Melee Weapons|||false|AS|Adepta Sororitas||
000002649|Exorcist conflagration rockets|Ranged Weapons|||false|AS|Adepta Sororitas||
000002650|Penitent flail|Melee Weapons|||false|AS|Adepta Sororitas||
000002651|Triptych of the Macharian Crusade|Relics of the Ecclesiarchy|<span class="tooltip00678" data-tooltip-content="#tooltip_content00678" data-tooltip-anchor="#tooltip_content00678"><span class="kwb">SANCTIFIED</span></span> or <span class="tooltip00679" data-tooltip-content="#tooltip_content00679" data-tooltip-anchor="#tooltip_content00679"><span class="kwb">CULT</span> <span class="kwb">IMPERIALIS</span></span> model only.<br><ul><li>Add 1 to the bearer’s Toughness characteristic.</li><li>The bearer has a 4+ <a href="/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves">invulnerable save</a>.</li><li>Once per turn, the first time a <a href="/wh40k9ed/the-rules/core-rules/#4.-Saving-Throw">saving throw</a> is failed for the bearer, the Damage characteristic of that attack is changed to 0.</li></ul>||true|AS|Adepta Sororitas|The Macharian Crusade reilluminated vast stretches of the Emperors domain that had not seen his light in generations. The Lord Commander Solar was accompanied by thousands of members of the Missionarius Galaxia, each a devout proselytiser who was hardened to life on the fringes of Imperial space. This ancient triptych, the only one to survive the internecine warfare that followed the crusade, glorifies three Missionaries who together saved the souls of millions. Carried onto the most isolated and fire-swept of battlefields, the images of the Macharian Trinity embodied by the small adamantine-sheathed relic remind the bearer that faith alone can weather the most grievous of adversities.|
000002653|Iron Surplice of Saint Istaela|Relics of the Ecclesiarchy|<span class="kwb">ADEPTA</span> <span class="kwb">SORORITAS</span> model only.<br><ul><li>Add 1 to the bearer’s Wounds characteristic.</li><li>Each time an attack is made against the bearer, an unmodified <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound roll</a> of 1-3 for that attack fails, irrespective of any abilities that the weapon or the model making the attack may have.</li><li>The bearer has a Save characteristic of 2+.</li></ul>||true|AS|Adepta Sororitas|Worked upon by generations of artificers, consecrated with holy oils and steeped in the smoke of sacred incense, this suit of power armour is amongst the most battle-proven relics held by the Orders Militant. Saint Istaela was the last surviving member of her Order, a minor Sisterhood whose very name has passed beyond recall. Scorched and dented, her armour was recovered still intact from the battlefield and may be granted to a Sister whose faith is held to be strong enough.|
000002654|Martyrs’ Vengeance|Relics of the Ecclesiarchy|<span class="tooltip00680" data-tooltip-content="#tooltip_content00680" data-tooltip-anchor="#tooltip_content00680"><span class="kwb">ORDER</span> <span class="kwb2">OF</span> <span class="kwb">OUR</span> <span class="kwb">MARTYRED</span> <span class="kwb">LADY</span></span> model equipped with an inferno pistol only. This Relic replaces an inferno pistol and has the following profile:||true|AS|Adepta Sororitas||
000002655|Annunciation of the Creed|Relics of the Ecclesiarchy|<span class="kwb">ORDER</span> <span class="kwb2">OF</span> <span class="kwb2">THE</span> <span class="kwb">EBON</span> <span class="kwb">CHALICE</span> model equipped with a condemnor boltgun only. This Relic replaces a condemnor boltgun and has the following profile:||true|AS|Adepta Sororitas||
