datasheet_id|line|button|description|is_index_wargear|
000001259|9|-|1 weapon from the <i><span class="tooltip00476" data-tooltip-content="#tooltip_content00476"><span class="tt">Renegades</span> <span class="tt">Ranged</span> <span class="tt">Weapons</span></span></i> list and 1 weapon from the <i><span class="tooltip00477" data-tooltip-content="#tooltip_content00477"><span class="tt">Renegades</span> <span class="tt">Melee</span> <span class="tt">Weapons</span></span></i> list|false|
000001261|1|•|1 model’s Ogryn weapon can be replaced with 1 Ogryn power drill.|false|
000001263|1|•|Any number of models can each have their autogun replaced with 1 lasgun.|false|
000001263|2|•|Any number of models can each have their heavy stubber replaced with 1 weapon from the <i><span class="tooltip00478" data-tooltip-content="#tooltip_content00478"><span class="tt">Renegades</span> <span class="tt">Heavy</span> <span class="tt">Weapons</span></span></i> list.|false|
000001264|1|•|This model may replace its heavy bolter with a heavy flamer.|false|
000001264|2|•|This model may replace its multi-laser with a heavy flamer or a heavy bolter.|false|
000001264|3|•|This model may take items from the <i><span class="tooltip00448" data-tooltip-content="#tooltip_content00448"><span class="tt">Vehicle</span> <span class="tt">Equipment</span></span></i> list.|false|
000001265|1|•|Any model may replace its heavy bolter with a heavy flamer or a multi-melta.|false|
000001265|2|•|Any model may take items from the <i><span class="tooltip00448" data-tooltip-content="#tooltip_content00448"><span class="tt">Vehicle</span> <span class="tt">Equipment</span></span></i> list.|false|
000001266|1|•|Any model may replace its multi-laser with a heavy flamer, autocannon, missile launcher or lascannon.|false|
000001266|2|•|Any model may take a Sentinel chainsaw.|false|
000001266|3|•|Any model may take a hunter-killer missile.|false|
000001267|1|•|Any model may replace its multi-laser with a heavy flamer, autocannon, missile launcher, lascannon or plasma cannon.|false|
000001267|2|•|Any model may take a Sentinel chainsaw.|false|
000001267|3|•|Any model may take a hunter-killer missile.|false|
000001268|1|•|Any number of models can each be equipped with 1 hunter-killer missile.|false|
000001268|2|•|Any number of models can each be equipped with one of the following: 1 heavy stubber; 1 storm bolter.|false|
000001270|1|•|Any model may replace its multi-laser with a lascannon.|false|
000001270|2|•|Any model may replace its hellstrike missiles with two multiple rocket pods.|false|
000001270|3|•|Any model may take two heavy bolters.|false|
000001271|1|•|Any model may replace its battle cannon with an eradicator nova cannon, exterminator autocannon, vanquisher battle cannon, demolisher cannon, executioner plasma cannon or punisher gatling cannon.|false|
000001271|2|•|Any model may replace its heavy bolter with a heavy flamer or a lascannon.|false|
000001271|3|•|Any model may take two heavy bolters, two heavy flamers, two multi-meltas or two plasma cannons.|false|
000001271|4|•|Any model may take items from the <i><span class="tooltip00448" data-tooltip-content="#tooltip_content00448"><span class="tt">Vehicle</span> <span class="tt">Equipment</span></span></i> list.|false|
000001273|1|•|Any model may replace its heavy bolter with a heavy flamer.|false|
000001273|2|•|Any model may take items from the <i><span class="tooltip00448" data-tooltip-content="#tooltip_content00448"><span class="tt">Vehicle</span> <span class="tt">Equipment</span></span></i> list.|false|
000001275|1|•|Any number of models can each have their heavy bolter replaced with 1 heavy flamer.|false|
000001275|2|•|Any number of models can each be equipped with one of the following: 1 heavy stubber; 1 storm bolter.|false|
000001276|1|•|Any model may replace its heavy bolter with a heavy flamer.|false|
000001276|2|•|Any model may take items from the <i><span class="tooltip00448" data-tooltip-content="#tooltip_content00448"><span class="tt">Vehicle</span> <span class="tt">Equipment</span></span></i> list.|false|
000001277|1|•|Any model may replace its heavy bolter with a heavy flamer.|false|
000001277|2|•|Any model may take items from the <i><span class="tooltip00448" data-tooltip-content="#tooltip_content00448"><span class="tt">Vehicle</span> <span class="tt">Equipment</span></span></i> list.|false|
000001278|1|•|This model can be equipped with 1 hunter-killer missile.|false|
000001278|2|•|This model can be equipped with 1 storm bolter or 1 heavy stubber.|false|
000001283|1|•|This model's 2 autocannons can be replaced with 2 heavy bolters or 2 lascannons.|false|
000001283|2|•|This model’s heavy bolter can be replaced with 1 autocannon or 1 lascannon.|false|
000001283|3|•|This model can be equipped with 1 hunter-killer missile.|false|
000001283|4|•|This model can be equipped with 1 storm bolter or 1 heavy stubber.|false|
000001285|1|•|This model can have 2 of its heavy bolters replaced with one of the following: 2 autocannons; 2 lascannons.|false|
000001285|2|•|This model can be equipped with 1 hunter-killer missile.|false|
000001285|3|•|This model can be equipped with 1 storm bolter or 1 heavy stubber.|false|
000001286|1|•|This model may take a hunter-killer missile.|false|
000001286|2|•|This model may take a storm bolter or a heavy stubber.|false|
000001286|3|•|This model may take either two sponsons, or four sponsons; each sponson is equipped with a lascannon and either a twin heavy bolter or twin heavy flamer.|false|
000001287|1|•|This model’s heavy bolter can be replaced with 1 heavy flamer.|false|
000001287|2|•|This model can be equipped with 1 hunter-killer missile.|false|
000001287|3|•|This model can be equipped with 1 storm bolter or 1 heavy stubber.|false|
000001289|1|•|This model’s 2 heavy stubbers can be replaced with one of the following: 2 heavy bolters; 2 heavy flamers.|false|
000001289|2|•|This model can be equipped with 1 hunter-killer missile.|false|
000001289|3|•|This model can be equipped with one of the following: 1 storm bolter; 1 heavy stubber.|false|
000001290|1|•|This model can be equipped with one of the following: 2 autocannons; 2 heavy bolters; 2 heavy flamers.|false|
000001290|2|•|This model can be equipped with 1 hunter-killer missile.|false|
000001290|3|•|This model can be equipped with one of the following: 1 heavy stubber; 1 storm bolter.|false|
000001291|1|•|This model’s 2 heavy stubbers can be replaced with one of the following: 2 heavy bolters; 2 heavy flamers.|false|
000001291|2|•|This model can be equipped with 1 hunter-killer missile.|false|
000001291|3|•|This model can be equipped with one of the following: 1 storm bolter; 1 heavy stubber.|false|
000001292|1|•|This model’s 2 heavy stubbers can be replaced with one of the following: 2 heavy bolters; 2 heavy flamers.|false|
000001292|2|•|This model can be equipped with 1 hunter-killer missile.|false|
000001292|3|•|This model can be equipped with one of the following: 1 storm bolter; 1 heavy stubber.|false|
000001293|1|•|This model’s impaler harpoon can be replaced with 1 slaughter blade.|false|
000001295|1|•|Each of this model's Decimator butcher cannons can be replaced with one of the following: Decimator conversion beamer; soulburner petard; storm laser; 1 hellflamer and 1 Decimator claw.|false|
000001296|1|•|This model’s iron claw can be replaced with 1 warpsword.|false|
000001299|1|•|Each of this model’s hellforged heavy plasma cannons can be replaced with one of the following: 1 conversion beam cannon; 1 hellforged kheres-pattern assault cannon; 1 multi-melta; 1 twin hellforged autocannon; 1 twin heavy bolter; 1 twin lascannon; 1 twin volkite culverin; 1 hellforged Dreadnought chainfist and 1 combi-bolter; 1 hellforged Dreadnought combat weapon and 1 combi-bolter.|false|
000001299|2|•|Each of this model’s combi-bolters can be replaced with one of the following: 1 graviton blaster; 1 heavy flamer; 1 hellforged plasma blaster.|false|
000001299|3|•|This model can be equipped with 1 hellforged cyclone missile launcher.|false|
000001300|1|•|This model can be equipped with one of the following: 1 heavy bolter; 1 multi-melta; 1 twin heavy bolter; 1 twin heavy flamer.|false|
000001300|2|•|This model can be equipped with 1 hellforged hunter-killer missile.|false|
000001300|3|•|This model can be equipped with 1 combi-bolter.|false|
000001300|4|•|This model can be equipped with one of the following: 1 explorator augury web; 1 heavy armour.|false|
000001301|1|•|This model’s 2 twin helIforged multi-meltas can be replaced with 2 twin volkite culverins.|false|
000001301|2|•|This model can be equipped with 1 hellforged hunter-killer missile.|false|
000001301|3|•|This model can be equipped with 1 combi-bolter.|false|
000001302|1|•|This model’s plasma destroyer can be replaced with one of the following: 1 conversion beam cannon; 1 infernus cannon; 1 magna-melta cannon.|false|
000001302|2|•|This model can be equipped with one of the following: 2 heavy bolters; 2 heavy flamers; 2 lascannons.|false|
000001302|3|•|This model can be equipped with 1 combi-bolter.|false|
000001302|4|•|This model can be equipped with 1 hellforged hunter-killer missile.|false|
000001303|1|•|This model can be equipped with 1 hellforged hunter-killer missile.|false|
000001303|2|•|This model can be equipped with 1 combi-bolter.|false|
000001304|1|•|This model can be equipped with one of the following: 2 heavy bolters; 2 lascannons.|false|
000001304|2|•|This model can be equipped with 1 hellforged hunter-killer missile.|false|
000001304|3|•|This model can be equipped with 1 combi-bolter.|false|
000001305|1|•|This model can be equipped with one of the following: 2 heavy bolters; 2 lascannons.|false|
000001305|2|•|This model can be equipped with 1 hellforged hunter-killer missile.|false|
000001305|3|•|This model can be equipped with 1 combi-bolter.|false|
000001306|1|•|This model's 2 quad lascannons can be replaced with 2 laser destroyers.|false|
000001306|2|•|This model's twin heavy bolter can be replaced with 1 twin heavy flamer.|false|
000001306|3|•|This model can be equipped with one of the following: 1 heavy bolter; 1 heavy flamer; 1 multi-melta; 1 combi-bolter.|false|
000001307|1|•|This model’s anvillus autocannon battery can be replaced with one of the following: 1 arachnus heavy lascannon battery; 1 hellfire plasma carronade; 1 volkite falconet battery.|false|
000001307|2|•|This model’s twin heavy bolter can be replaced with 1 twin heavy flamer.|false|
000001307|3|•|This model can be equipped with one of the following: 1 aiolos missile launcher; boreas air defence missiles.|false|
000001308|1|•|The Chaos Rapier Carrier's quad heavy bolter can be replaced with one of the following: 1 graviton cannon; 1 laser destroyer; 1 quad launcher.|false|
000001309|1|•|Each of this model’s grav-flux bombards can be replaced with one of the following: 1 cyclonic melta lance; 1 storm cannon; 1 meltagun and 1 Leviathan siege claw; 1 meltagun and 1 Leviathan siege drill.|false|
000001309|2|•|This model’s 2 heavy flamers can be replaced with 2 twin volkite calivers.|false|
000001309|3|•|This model can be equipped with 3 hellforged hunter-killer missiles.|false|
000001312|1|•|This model can be equipped with one of the following: 2 heavy bolters; 2 lascannons.|false|
000001312|2|•|This model can be equipped with one of the following: 1 heavy bolter; 1 heavy flamer; 1 multi-melta; 1 combi-bolter.|false|
000001313|1|•|This model can be equipped with one of the following: 2 heavy bolters; 2 lascannons.|false|
000001313|2|•|This model can be equipped with one of the following: 1 heavy bolter; 1 heavy flamer; 1 multi-melta; 1 combi-bolter.|false|
000001314|1|•|This model's 2 quad lascannons can be replaced with 2 laser destroyers.|false|
000001314|2|•|This model’s twin heavy bolter can be replaced with 1 twin heavy flamer.|false|
000001314|3|•|This model can be equipped with one of the following: 1 heavy bolter; 1 heavy flamer; 1 multi-melta; 1 combi-bolter.|false|
000001315|1|•|This model's 2 quad lascannons can be replaced with 2 laser destroyers.|false|
000001315|2|•|This model's twin heavy bolter can be replaced with 1 twin heavy flamer.|false|
000001315|3|•|This model can be equipped with one of the following: 1 heavy bolter; 1 heavy flamer; 1 multi-melta; 1 combi-bolter.|false|
000001317|1|•|This model’s 2 twin autocannons can be replaced with 2 lascannons.|false|
000001318|1|•|This model's autocannon can be replaced with 1 havoc launcher.|false|
000001319|1|•|This model’s twin heavy bolter can be replaced with one of the following: 1 Storm Eagle multi-melta; 1 hellforged typhoon missile launcher.|false|
000001319|2|•|This model’s 2 twin hellstrike launchers can be replaced with 2 twin lascannons.|false|
000001320|1|•|This model’s 2 twin hellstrike launchers can be replaced with 2 twin lascannons.|false|
000001320|2|•|This model’s 2 twin hellforged autocannons can be replaced with 2 quad heavy bolters.|false|
000001321|1|•|This model’s Thunderhawk heavy cannon can be replaced with 1 turbo-laser destructor.|false|
000001321|2|•|This model’s Thunderhawk cluster bombs can be replaced with 1 hellstrike missile battery.|false|
000001331|1|•|This model’s iron claw can be replaced with 1 warpsword.|false|
000001337|1|•|One Pox Rider can be equipped with 1 Instrument of Chaos.|false|
000001337|2|•|One other Pox Rider can be equipped with 1 Daemonic Icon.|false|
000001343|1|•|This model can be equipped with 1 hellforged hunter-killer missile.|false|
000001344|1|•|If this model is not equipped with a master-crafted power sword, its bolt pistol and master-crafted auto bolt rifle can be replaced with one of the following:|false|
000001344|2|-|1 plasma pistol and 1 power fist.|false|
000001344|3|-|1 heavy bolt pistol, 1 master-crafted power sword and 1 relic shield.|false|
000001344|4|•|This model’s master-crafted auto bolt rifle can be replaced with 1 master-crafted stalker bolt rifle.|false|
000001344|5|•|If this model is equipped with either a master-crafted auto bolt rifle or a master-crafted stalker bolt rifle, it can be equipped with 1 master-crafted power sword.|false|
000001344|6|•|If this model is from the Dark Angels Chapter (or one of its successor Chapters), its master-crafted auto bolt rifle can be replaced with 1 special issue bolt carbine.|false|
000001344|7|•|This model’s master-crafted auto bolt rifle can be replaced with 1 special issue bolt carbine.|false|
000001344|8|•|If this model is equipped with a special issue bolt carbine and it is not equipped with a master-crafted power sword, it can be equipped with 1 power fist.|false|
000001344|9||&nbsp;|false|
000001344|10||If this model is from the Black Templars Chapter, you can use the following additional wargear option for them:|false|
000001344|11|•|If this model is not equipped with a master-crafted power sword, its bolt pistol and master-crafted auto bolt rifle can be replaced with one of the following:|false|
000001344|12|-|1 auto-flamer and 1 master-crafted power sword.|false|
000001344|13|-|1 auto-flamer and 1 master-crafted power axe.|false|
000001344|14|-|1 plasma pistol and 1 master-crafted power sword.|false|
000001344|15|-|1 plasma pistol and 1 master-crafted power axe.|false|
000001347|1|•|This model’s master-crafted boltgun can be replaced with one of the following: 1 weapon from the <i><span class="tooltip00429" data-tooltip-content="#tooltip_content00429"><span class="tt">Combi-weapons</span></span></i> list; 1 weapon from the <i><span class="tooltip00430" data-tooltip-content="#tooltip_content00430"><span class="tt">Pistols</span></span></i> list; 1 weapon from the <i><span class="tooltip00431" data-tooltip-content="#tooltip_content00431"><span class="tt">Melee</span> <span class="tt">Weapons</span></span></i> list.|false|
000001347|2|•|This model’s Astartes chainsword can be replaced with 1 weapon from the <i><span class="tooltip00431" data-tooltip-content="#tooltip_content00431"><span class="tt">Melee</span> <span class="tt">Weapons</span></span></i> list.|false|
000001347|3|•|This model can be equipped with 1 jump pack (<b>Power Rating +1</b>).|false|
000001349|1|•|All of the models in the unit can have their combat knife replaced with 1 bolt carbine each.|false|
000001349|2|•|If the Reiver Sergeant is equipped with a bolt carbine, it can be equipped with 1 combat knife.|false|
000001349|3|•|All of the models in the unit can be equipped with 1 Reiver grav-chute each.|false|
000001349|4|•|All of the models in the unit can be equipped with 1 grapnel launcher each.|false|
000001350|1|•|All of the models in the unit can have their 2 flamestorm gauntlets replaced with: 2 auto boltstorm gauntlets and 1 fragstorm grenade launcher each.|false|
000001351|1|•|This model can be equipped with 1 Icarus rocket pod.|false|
000001351|2|•|This model’s heavy flamer can be replaced with 1 onslaught gatling cannon.|false|
000001351|3|•|This model’s heavy onslaught gatling cannon can be replaced with 1 macro plasma incinerator.|false|
000001351|4|•|This model’s 2 fragstorm grenade launchers can be replaced with 2 storm bolters.|false|
000001352|1|•|This model can be equipped with 1 additional ironhail heavy stubber.|false|
000001352|2|•|This model’s twin heavy bolter can be replaced with 1 twin lascannon.|false|
000001352|3|•|This model’s heavy onslaught gatling cannon can be replaced with 1 las-talon.|false|
000001352|4|•|One of this model’s ironhail heavy stubbers can be replaced with 1 onslaught gatling cannon.|false|
000001352|5|•|This model’s 2 storm bolters can be replaced with 2 fragstorm grenade launchers.|false|
000001352|6|•|This model’s auto launchers can be replaced with 2 fragstorm grenade launchers.|false|
000001352|7|•|This model’s Icarus ironhail heavy stubber can be replaced with one of the following: 1 fragstorm grenade launcher; 1 Icarus rocket pod; 1 storm bolter.|false|
000001352|8||&nbsp;|false|
000001352|9||If this model is from the Black Templars Chapter, you can use the following additional wargear option for it:|false|
000001352|10|•|Instead of being equipped with 1 additional ironhail heavy stubber, this model can be equipped with 1 multi-melta (<b>Power Rating +1</b>).|false|
000001355|1|•|This model may replace its bolt pistol with one item from the <i><span class="tooltip00467" data-tooltip-content="#tooltip_content00467"><span class="tt">Pistols</span></span></i>, <i><span class="tooltip00461" data-tooltip-content="#tooltip_content00461"><span class="tt">Combi-weapons</span></span></i> or <i><span class="tooltip00464" data-tooltip-content="#tooltip_content00464"><span class="tt">Melee</span> <span class="tt">Weapons</span></span></i> lists.|false|
000001355|2|•|This model may replace its chainsword with one item from the <i><span class="tooltip00467" data-tooltip-content="#tooltip_content00467"><span class="tt">Pistols</span></span></i> or <i><span class="tooltip00464" data-tooltip-content="#tooltip_content00464"><span class="tt">Melee</span> <span class="tt">Weapons</span></span></i> lists.|false|
000001356|1|•|For every ten models in the unit, one Bloodletter may take an Instrument of Chaos.|false|
000001356|2|•|For every ten models in the unit, one Bloodletter may take a Daemonic Icon.|false|
000001357|1|•|For every 10 models this unit contains, 1 Pink Horror that does not have an Instrument of Chaos can have a Daemonic Icon.|false|
000001357|2|•|For every 10 models this unit contains, 1 model that does not have a Daemonic Icon can have an Instrument of Chaos.|false|
000001358|1|•|For every ten models in the unit, one Plaguebearer may take an Instrument of Chaos.|false|
000001358|2|•|For every ten models in the unit, one Plaguebearer may take a Daemonic Icon.|false|
000001359|1|•|For every ten models in the unit, one Daemonette may take an Instrument of Chaos.|false|
000001359|2|•|For every ten models in the unit, one Daemonette may take a Daemonic Icon.|false|
000001360|1|•|This model can be equipped with up to two of the following (the same option cannot be selected twice): 1 heavy incinerator; 1 gatling psilencer; 1 heavy psycannon.|false|
000001360|2|•|One of this model’s dreadfists can be replaced with one of the following: 1 Nemesis daemon greathammer; 1 Nemesis greatsword.|false|
000001360|3|•|This model can be equipped with 1 Dreadknight teleporter.|false|
000001361|1|•|This model’s Nemesis warding stave can be replaced with 1 weapon from the <i><span class="tooltip00438" data-tooltip-content="#tooltip_content00438"><span class="tt">Melee</span> <span class="tt">Weapons</span></span></i> list.|false|
000001361|2|•|This model can be equipped with one of the following: 1 storm bolter; 1 weapon from the <i><span class="tooltip00481" data-tooltip-content="#tooltip_content00481"><span class="tt">Combi-weapons</span></span></i> list.|false|
000001363|1|•|This model’s skyhammer missile launcher can be replaced with one of the following: 2 heavy bolters; 1 typhoon missile launcher.|false|
000001363|2|•|This model’s las-talon can be replaced with 1 Icarus stormcannon.|false|
000001364|1|•|This model’s skyhammer missile launcher can be replaced with one of the following: 2 heavy bolters; 2 lascannons; 1 typhoon missile launcher.|false|
000001371|1|•|The Deathshroud Champion can be equipped with 1 additional plaguespurt gauntlet.|false|
000001371|2|•|The Deathshroud Champion can be equipped with 1 chimes of contagion.|false|
000001372|1|•|Any number of models can each have their balesword replaced with 1 bubotic axe.|false|
000001372|2|•|For every five models in this unit, 1 model’s combi-bolter can be replaced with 1 combi-flamer.|false|
000001372|3|•|For every five models in this unit, 1 model’s combi-bolter can be replaced with 1 combi-melta.|false|
000001372|4|•|For every five models in this unit, 1 model’s combi-bolter can be replaced with 1 combi-plasma.|false|
000001372|5|•|For every five models in this unit, 1 Blightlord Terminator's combi-bolter can be replaced with one of the following: 1 blight launcher; 1 reaper autocannon.|false|
000001372|6|•|For every five models in this unit, 1 Blightlord Terminator’s combi-bolter can be replaced with 1 plague spewer.|false|
000001372|7|•|For every five models in this unit, 1 Blightlord Terminator’s combi-bolter and balesword can be replaced with 1 flail of corruption.|false|
000001376|1|•|This model’s 2 entropy cannons can be replaced with 2 plaguespitters.|false|
000001376|2|•|This model’s heavy slugger can be replaced with 1 rothail volley gun.|false|
000001383|1|•|A Mukaali Rider Sergeant’s laspistol can be replaced with 1 plasma pistol.|false|
000001383|2|•|A Mukaali Rider Sergeant’s hunting lance can be replaced with one of the following: 1 chainsword; 1 power axe; 1 power lance; 1 power maul; 1 power sword.|false|
000001383|3|•|Up to two Mukaali Riders can each have their hunting lances replaced with one of the following: 1 flamer; 1 grenade launcher; 1 meltagun; 1 plasma gun.|false|
000001386|1|•|This model can be equipped with 1 wing missiles.|false|
000001387|1|•|This model can be equipped with one of the following: 2 Grot-guided bomms; 2 wing missiles. If it is, it loses the <span class="redfont">Small Bomms</span> ability.|false|
000001388|1|•|This model’s zzap guns can each be replaced with one of the following: 1 lobba; 1 kannon.|false|
000001388|2|•|This model’s kannon can be replaced with one of the following: 1 lobba; 1 zzap gun.|false|
000001388|3|•|This model’s twin big shootas can each be replaced with one of the following: 1 skorcha; 1 rokkit launcha.|false|
000001388|4|•|This model can be equipped with up to 5 big shootas.|false|
000001389|1|•|This model can be equipped with one of the following: 1 twin big shoota; 2 rokkit launchas; 1 skorcha.|false|
000001392|1|•|This model can be equipped with one of the following: 1 Kroot bolt thrower and 1 Kroot rifle; 1 twin Kroot gun; 1 baggage harness.|false|
000001393|1|•|This model’s twin shuriken catapult can be replaced with 1 shuriken cannon.|false|
000001393|2|•|This model can be equipped with items from the <i><span class="tooltip00445" data-tooltip-content="#tooltip_content00445"><span class="tt">Vehicle</span> <span class="tt">Equipment</span></span></i> list.|false|
000001394|1|•|This model may take an autogun.|false|
000001394|2|•|This model may take a chainsword.|false|
000001397|1|•|Up to two models may replace their servo-arm with a heavy bolter, plasma cannon or multi-melta.|false|
000001398|1|•|This model may replace its ripper gun with a grenadier gauntlet or Bullgryn maul.|false|
000001398|2|•|This model may replace its huge knife with a slabshield or brute shield.|false|
000001398|3|•|This model may take Bullgryn plate.|false|
000001402|1|•|Any number of models can each be equipped with 1 adrenal glands.|false|
000001402|2|•|Any number of models can each be equipped with 1 spore cysts.|false|
000001402|3|•|Any number of models can each be equipped with 1 toxin sacs.|false|
000001403|1|•|Any number of models can each have their 2 Carnifex scything talons replaced with 1 stranglethorn cannon.|false|
000001403|2|•|Any number of models can each have their 2 devourers with brainleech worms replaced with 2 deathspitters with slimer maggots.|false|
000001403|3|•|Any number of models can each be equipped with 1 spine banks.|false|
000001403|4|•|Any number of models can each be equipped with 1 thresher scythe.|false|
000001403|5|•|Any number of models can each be equipped with 1 adrenal glands.|false|
000001403|6|•|Any number of models can each be equipped with 1 enhanced senses.|false|
000001403|7|•|Any number of models can each be equipped with 1 toxin sacs.|false|
000001447|1|•|This model’s guardian spear can be replaced with one of the following: 1 castellan axe; 1 sentinel blade and 1 praesidium shield.|false|
000001447|2|•|If this model is not equipped with a praesidium shield, it can be equipped with 1 misericordia.|false|
000001448|1|•|This model’s guardian spear can be replaced with 1 castellan axe.|false|
000001448|2|•|This model can be equipped with 1 misericordia.|false|
000001449|1|•|This model’s hurricane bolter can be replaced with 1 salvo launcher.|false|
000001449|2|•|This model can be equipped with 1 misericordia.|false|
000001450|1|•|Any number of models can each have their guardian spear replaced with 1 castellan axe.|false|
000001450|2|•|Any number of models can each be equipped with 1 misericordia.|false|
000001451|1|•|This model’s guardian spear can be replaced with one of the following: 1 castellan axe; 1 praesidium shield.|false|
000001451|2|•|This model’s vexilla defensor can be replaced with one of the following: 1 vexilla imperius; 1 vexilla magnifica.|false|
000001451|3|•|This model can be equipped with 1 misericordia.|false|
000001452|1|•|This model can be equipped with 1 misericordia.|false|
000001452|2|•|This model’s vexilla defensor can be replaced with one of the following: 1 vexilla imperius; 1 vexilla magnifica.|false|
000001453|1|•|Any number of models can each have their guardian spear replaced with 1 castellan axe.|false|
000001453|2|•|Any number of models can each be equipped with 1 misericordia.|false|
000001454|1|•|Any number of models can each have their hurricane bolter replaced with 1 salvo launcher.|false|
000001454|2|•|Any number of models can each be equipped with 1 misericordia.|false|
000001458|1|•|This model's lastrum storm bolters can each be replaced with one of the following: 1 infernus incinerator; 1 twin adrathic destructor.|false|
000001460|1|•|This model’s twin iliastus accelerator cannon can be replaced with 1 twin arachnus heavy blaze cannon.|false|
000001462|1|•|This model may take a staff of change.|false|
000001463|1|•|This model may take a staff of change.|false|
000001463|2|•|A Burning Chariot may also be ridden by Chanting Horrors (see <span class="redfont">Irritating Chant</span> ability).|false|
000001464|1|•|This model may take a staff of change.|false|
000001474|1|•|All of the models in the unit can have their divining spear replaced with 1 autopistol and 1 chainsword each.|false|
000001474|2|•|All of the models in the unit can have their divining spear replaced with 1 fatecaster greatbow each.|false|
000001477|1|•|The Commander in Crisis Battlesuit’s burst cannon can be replaced with upto four of the following, in any combination: 1 airbursting fragmentation projector; 1 burst cannon; 1 counterfire defence system; 1 cyclic ion blaster; 1 early warning override; 1 fusion blaster; 1 missile pod; 1 multi-tracker; 1 plasma rifle; 1 shield generator; 1 target lock; 1 T’au flamer; 1 velocity tracker.|false|
000001477|2|•|The Commander in Crisis Battlesuit can be equipped with 1 iridium battlesuit.|false|
000001477|3|•|This unit can be equipped with up to two of the following, in any combination (<b>Power Rating +1</b>): 1 Gun Drone <div class="PriceTag_inline">+10</div>; 1 Marker Drone <div class="PriceTag_inline">+10</div>; 1 Shield Drone <div class="PriceTag_inline">+15</div> (see <a href="/wh40k9ed/factions/t-au-empire/#Drones">Drones</a>).|false|
000001478|1|•|The Commander in Enforcer Battlesuit’s burst cannon can be replaced with up to four of the following, in any combination: 1 airbursting fragmentation projector; 1 burst cannon; 1 cyclic ion blaster; 1 fusion blaster; 1 missile pod; 1 plasma rifle; 1 positional relay; 1 shield generator; 1 T’au flamer; 1 velocity tracker.|false|
000001478|2|•|This unit can be equipped with upto two of the following, in any combination (<b>Power Rating +1</b>): 1 Gun Drone <div class="PriceTag_inline">+10</div>; 1 Marker Drone <div class="PriceTag_inline">+10</div>; 1 Shield Drone <div class="PriceTag_inline">+15</div> (see <a href="/wh40k9ed/factions/t-au-empire/#Drones">Drones</a>).|false|
000001479|1|•|Each of this model’s iliastus accelerator culverins can be replaced with one of the following: 1 Arachnus storm cannon; 1 Telemon caestus and 1 twin plasma projector.|false|
000001481|1|•|If this unit has the <a href="/wh40k9ed/factions/imperial-knights/#The-QUESTOR-ALLEGIANCE-Keyword"><span class="kwb">QUESTOR</span> <span class="kwb">MECHANICUS</span></a> keyword, any number of models can each have their meltagun replaced with 1 Questor cognis heavy stubber.|false|
000001481|2|•|If this unit has the <a href="/wh40k9ed/factions/imperial-knights/#The-QUESTOR-ALLEGIANCE-Keyword"><span class="kwb">QUESTOR</span> <span class="kwb">IMPERIALIS</span></a> keyword, any number of models can each have their meltagun replaced with 1 Questor ironhail heavy stubber.|false|
000001481|3|•|Any number of models can each have their meltagun replaced with 1 Questor cognis heavy stubber.|false|
000001481|4|•|Any number of models can each have their meltagun replaced with 1 Questor ironhail heavy stubber.|false|
000001482|1|•|If this unit has the <a href="/wh40k9ed/factions/imperial-knights/#The-QUESTOR-ALLEGIANCE-Keyword"><span class="kwb">QUESTOR</span> <span class="kwb">MECHANICUS</span></a> keyword, any number of models can each have their meltagun replaced with 1 Questor cognis heavy stubber.|false|
000001482|2|•|If this unit has the <a href="/wh40k9ed/factions/imperial-knights/#The-QUESTOR-ALLEGIANCE-Keyword"><span class="kwb">QUESTOR</span> <span class="kwb">IMPERIALIS</span></a> keyword, any number of models can each have their meltagun replaced with 1 Questor ironhail heavy stubber.|false|
000001482|3|•|Any number of models can each have their meltagun replaced with 1 Questor cognis heavy stubber.|false|
000001482|4|•|Any number of models can each have their meltagun replaced with 1 Questor ironhail heavy stubber.|false|
000001483|1|•|If this model has the <a href="/wh40k9ed/factions/imperial-knights/#The-QUESTOR-ALLEGIANCE-Keyword"><span class="kwb">QUESTOR</span> <span class="kwb">MECHANICUS</span></a> keyword, its Preceptor multi-laser can be replaced with one of the following: 1 meltagun; 1 Questor cognis heavy stubber.|false|
000001483|2|•|If this model has the <a href="/wh40k9ed/factions/imperial-knights/#The-QUESTOR-ALLEGIANCE-Keyword"><span class="kwb">QUESTOR</span> <span class="kwb">IMPERIALIS</span></a> keyword, its Preceptor multi-laser can be replaced with one of the following: 1 meltagun; 1 Questor ironhail heavy stubber.|false|
000001483|3|•|This model’s Preceptor multi-laser can be replaced with one of the following: 1 meltagun; 1 Questor cognis heavy stubber.|false|
000001483|4|•|This model’s Preceptor multi-laser can be replaced with one of the following: 1 meltagun; 1 Questor ironhail heavy stubber.|false|
000001483|5|•|This model’s reaper chainsword can be replaced with 1 thunderstrike gauntlet.|false|
000001483|6|•|This model can be equipped with one of the following: 1 ironstorm missile pod; 1 stormspear rocket pod; 1 twin Icarus autocannon.|false|
000001485|1|•|This model’s 4 shieldbreaker missiles and twin siegebreaker cannon can be replaced with 2 shieldbreaker missiles and 2 twin siegebreaker cannons.|false|
000001486|1|•|This model’s 4 shieldbreaker missiles and twin siegebreaker cannon can be replaced with 2 shieldbreaker missiles and 2 twin siegebreaker cannons.|false|
