faction_id|faction_name|type|roll|name|legend|description|
QI|Imperial Knights|Warlord Traits|5|BLESSED BY THE SACRISTANS|This Warlord bears a token of the favour of the Sacristans in the form of an artificer weapon of unrivalled quality.|Choose one weapon (not an <a href="/wh40k9ed/factions/imperial-knights/#Heirlooms-of-the-Noble-Houses">Heirloom of the Noble Houses</a>) that your Warlord is equipped with. Each time you make an unmodified <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound roll</a> of 6 for that weapon, the target suffers a <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wound</a> in addition to the normal damage.|
QI|Imperial Knights|Warlord Traits|6|FEARSOME REPUTATION|The deeds of this Knight are known across the galaxy, and all know that to confront it is to face certain death.|Enemy units must subtract 1 from their Leadership characteristic whilst they are within 12" of your Warlord. Whilst they are within 6" of your Warlord, subtract 2 from their Leadership instead.|
QI|Imperial Knights|Warlord Traits||Champion of the Household|Terryn’s rulers can always be found at the forefront of their house’s armies.|You can re-roll failed <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">charge rolls</a> for your Warlord.|
QI|Imperial Knights|Warlord Traits||Master of the Joust|The lords of Griffith are experts at striking pinpoint blows while at full stride.|Immediately after your Warlord completes a <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">charge move</a>, choose one enemy unit within 1" and roll a D6: on a 4+ that unit suffers D3 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wounds</a>.|
QI|Imperial Knights|Warlord Traits||Duty of the Forsworn|The champions of Hawkshroud often take to the field having sworn a binding oath to slay a particular foe.|At the start of the first battle round, but before the first turn begins, select one unit in your opponent’s army. Add 1 to <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit rolls</a> made for your Warlord against that unit.|
QI|Imperial Knights|Warlord Traits||Veteran of Gryphonne IV|Those Knights of Cadmus who survived the destruction of Gryphonne IV by Hive Fleet Leviathan proved their endurance time and again.|Reduce all damage suffered by your Warlord in the <a href="/wh40k9ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a> by 1 (to a minimum of 1).|
QI|Imperial Knights|Warlord Traits||Legacy of the Black Pall|The gloom of their home world of Kimdaria seems to cling to the Knights of House Mortan.|Subtract 1 from <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit rolls</a> for attacks that target your Warlord at a range of more than 18".|
QI|Imperial Knights|Warlord Traits||Master of the Trial|Those elite Nobles who emerge triumphant from House Raven’s Trial of the Companions are forever hardened by the experience.|Add 1 to <a href="/wh40k9ed/the-rules/core-rules/#4.-Saving-Throw">saving throws</a> made for your Warlord against attacks that have an AP characteristic of -1 (this does not affect <a href="/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves">invulnerable saving throws</a>).|
QI|Imperial Knights|Warlord Traits||Knight of Mars|The data-manifolds of House Taranis’ lords are thrice-blessed by the priests of the Red Planet.|Each time you make a <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound roll</a> of 6+ for your Warlord in the <a href="/wh40k9ed/the-rules/core-rules/#SHOOTING-PHASE">Shooting phase</a>, the AP characteristic of that attack is improved by 1 (e.g. AP0 becomes AP-1).|
QI|Imperial Knights|Warlord Traits||First Knight|As exemplars of the first rediscovered Noble house, the leaders of Krast constantly strive to uphold a long and glorious history.|Re-roll <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit rolls</a> of 1 for your Warlord.|
QI|Imperial Knights|Warlord Traits||Adamantium Knight|The most accomplished of House Vulker’s Knights are fitted with a sub-layer of adamantine weave.|<a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">Wound rolls</a> of 1, 2 or 3 made for attacks against your Warlord always fail, even if the attack has a Strength characteristic higher than your Warlord’s Toughness characteristic.|
SM|Space Marines|Space Wolves Warlord Traits|1|BEASTSLAYER|This warlord has slain some of the worst creatures that the galaxy has to offer. Such a hero embodies Russ’ ferocity and courage.|<ul><li>While this <span class="kwb">WARLORD</span> is within <a href="/wh40k9ed/the-rules/core-rules/#Engagement-Range">Engagement Range</a> of any enemy <span class="kwb">MONSTER</span> or <span class="kwb">VEHICLE</span> units, add 1 to its Attacks characteristic.</li><li>Each time this <span class="kwb">WARLORD</span> makes an attack against a <span class="kwb">MONSTER</span> or <span class="kwb">VEHICLE</span> unit, add 1 to that attacks <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a> and <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound roll</a>.</li></ul>|
SM|Space Marines|Space Wolves Warlord Traits|2|WOLFKIN|The warlord has a primal potency, unleashing his bestial predatory instinct and sending his savagery into overdrive until not a single enemy stands before him.|For the purposes of its <a href="/wh40k9ed/factions/space-marines/#Shock-Assault">Shock Assault</a> ability, this <span class="kwb">WARLORD</span> is always treated as having made a <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">charge move</a>, and makes D3 additional attacks instead of 1 as a result of that ability.|
SM|Space Marines|Space Wolves Warlord Traits|3|WARRIOR BORN|Endowed with preternatural prowess, the warlord strikes swift and savage at all who stand before him.|At the start of the <a href="/wh40k9ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>, if this <span class="kwb">WARLORD</span> is within <a href="/wh40k9ed/the-rules/core-rules/#Engagement-Range">Engagement Range</a> of any enemy units, it can fight first that phase.|
SM|Space Marines|Space Wolves Warlord Traits|4|HUNTER|A master of the chase, ever is this hero on the move, tracking and running down his prey with the speed and inevitability of an alpha predator. Such a warrior exemplifies his Primarch’s hunting instincts.|<ul><li>Add 1 to <a href="/wh40k9ed/the-rules/core-rules/#Advance">Advance</a> and <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">charge rolls</a> made for this <span class="kwb">WARLORD</span>.</li><li>This <span class="kwb">WARLORD</span> is eligible to charge in a turn in which it Advanced or <a href="/wh40k9ed/the-rules/core-rules/#Fall-Back">Fell Back</a>.</li></ul>|
SM|Space Marines|Space Wolves Warlord Traits|5|AURA OF MAJESTY|The warlord speaks with the wisdom of the ages and the deep growl of long years of experience, inspiring his packs to acts of valour and greatness.|<ul><li>Add 3" to the range of this <span class="kwb">WARLORD</span>’s <span class="redfont">Rites of Battle</span>, <span class="redfont">Tactical Precision</span>, <span class="redfont">Chapter Master</span> and <span class="redfont">Spiritual Leaders</span> abilities (to a maximum of 9").</li><li>Add 3" to the range of any litanies recited by this <span class="kwb">WARLORD</span> (to a maximum of 9").</li></ul>|
SM|Space Marines|Space Wolves Warlord Traits|6|RESOLVE OF THE BEAR|When this hero plants his feet firmly, he stands as enduring as the mountains of Asaheim.|<ul><li>Each time this <span class="kwb">WARLORD</span> would lose a wound, roll one D6; on a 6, that wound is not lost.</li><li>Each time an attack is made against this <span class="kwb">WARLORD</span>, your opponent cannot re-roll the <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound roll</a> and cannot re-roll the damage roll.</li></ul>|
CSM|Chaos Space Marines|Warlord Traits|1|ETERNAL VENDETTA|This warlord has sworn never to rest in his dark crusade against his loyalist foes.|You can re-roll failed <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound rolls</a> for attacks made by your Warlord in the <a href="/wh40k9ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a> against targets with the ADEPTUS ASTARTES keyword.|
CSM|Chaos Space Marines|Warlord Traits|2|FLAMES OF SPITE|This warlord’s bitterness burns so fiercely that his weapons flicker with the fires of Chaos.|If the <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound roll</a> for a melee weapon attack made by your Warlord is 6+, it inflicts 1 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wound</a> on the target in addition to any other damage.|
CSM|Chaos Space Marines|Warlord Traits|3|UNHOLY FORTITUDE|The power of the warp flows through this warlord’s vein’s, imbuing him with unnatural resilience.|Add 1 to the Wounds characteristic of your Warlord. In addition, roll D6 each time your Warlord loses a wound. On a roll of 6, your warlord shrugs off the damage and does not lose the wound.|
CSM|Chaos Space Marines|Warlord Traits|4|HATRED INCARNATE|The intense animosity that festers in this warlord’s soul lends his strikes a terrible, hate-fuelled strength.|You can re-roll <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound rolls</a> of 1 for attacks made by your Warlord.|
CSM|Chaos Space Marines|Warlord Traits|5|LORD OF TERROR|The aura of despair and hopelessness that surrounds this warlord hangs in the air and brings to mind all of his victims’ worst nightmares.|The opposing player must roll an extra dice when taking <a href="/wh40k9ed/the-rules/core-rules/#Morale-Tests">Morale tests</a> for units within 6" of your Warlord, and use the highest result.|
CSM|Chaos Space Marines|Warlord Traits|6|EXALTED CHAMPION|Favoured amongst the Dark Gods, this warlord is bequeathed the fury of the warp itself.|Add 1 to your Warlord’s Attacks characteristic.|
NEC|Necrons|Warlord Traits||MEPHRIT: MERCILESS TYRANT|Warlords of the Mephrit Dynasty will suffer no threats to their rule, annihilating any who dare to oppose them.|Add 1 to the Strength and Attacks characteristics of this <a href="/wh40k9ed/the-rules/core-rules/#The-Warlord"><span class="kwb">WARLORD</span></a>.|
NEC|Necrons|Warlord Traits||NEPHREKH: SKIN OF LIVING GOLD|Those who gaze upon this Nephrekh warlord are blinded by his radiant glory.|Each time an attack is made against this <span class="kwb">WARLORD</span>, subtract 1 from that attacks <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a>.|
NEC|Necrons|Warlord Traits||NIHILAKH: PRECOGNITIVE STRIKE|This Nihilakh warlord has foreseen his moment of glorious victory - or rather, the Yyth Seer has done so.|At the start of the <a href="/wh40k9ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>, if this <span class="kwb">WARLORD</span> is within <a href="/wh40k9ed/the-rules/core-rules/#Engagement-Range">Engagement Range</a> of any enemy units, it can fight first that phase.|
NEC|Necrons|Warlord Traits||NOVOKH: BLOOD-FUELLED FURY|Warlords of the Novokh Dynasty are awakened and empowered by the gushing blood of the foe.|Each time this <span class="kwb">WARLORD</span> makes a melee attack, an unmodified <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound roll</a> of 6 inflicts 1 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wound</a> on the target in addition to any normal damage.|
NEC|Necrons|Warlord Traits||SAUTEKH: HYPERLOGICAL STRATEGIST|Sautekh warlords can apply a filter of infallible logic to develop unbeatable strategies.|While this <span class="kwb">WARLORD</span> is on the battlefield, each time you spend a <a href="/wh40k9ed/the-rules/core-rules/#Command-Points">Command point</a> to use a Stratagem you can roll one D6: on a 5+, that Command point is refunded.|
NEC|Necrons|Warlord Traits||SZAREKHAN: THE TRIARCH’S WILL|Certain in the knowledge that they act as arbiters of the Final Triarch, this Szarekhan warlord exercises overwhelming strategic authority.|If your <span class="kwb">WARLORD</span> has this Warlord Trait, then when assigning <a href="/wh40k9ed/factions/necrons/#Command-Protocols">command protocols</a> for the battle, you can select four command protocols instead of five, and then one of those command protocols can be assigned to two battle rounds instead of one.|
AdM|Adeptus Mechanicus|Warlord Traits|6|EYES OF THE OMNISSIAH|The warlord accumulates datapoints from servoskulls in order to catalogue enemy movements, allowing their Skitarii to ambush enemies.|In your <a href="/wh40k9ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>, select one friendly <span class="tooltip00617" data-tooltip-content="#tooltip_content00617" data-tooltip-anchor="#tooltip_content00617"><span class="kwb2">&lt;<span class="kwb3">F</span>ORGE</span> <span class="kwb">WORLD&gt;</span> <span class="kwb">SKITARII</span> <span class="kwb">CORE</span></span> unit within 9" of this <span class="kwb">WARLORD</span>, or select one friendly <span class="tooltip01777" data-tooltip-content="#tooltip_content01777" data-tooltip-anchor="#tooltip_content01777"><span class="kwb2">&lt;<span class="kwb3">F</span>ORGE</span> <span class="kwb">WORLD&gt;</span> <span class="kwb">CORE</span> <span class="kwb">DATA-TETHER</span></span> unit on the battlefield. Until the start of your next Command phase, you can re-roll <a href="/wh40k9ed/the-rules/core-rules/#Advance">Advance rolls</a> and <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">charge rolls</a> made for that unit.|
AdM|Adeptus Mechanicus|Warlord Traits|5|FIREPOINT TELEMETRY CACHE|Optimal firepoints have been surveyed and stored by the warlord in encoded crypto-caches. When the cache seals are broken the warlord directs his charges in the golden ratios of obscuration.|In your <a href="/wh40k9ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>, select one friendly <span class="tooltip00617" data-tooltip-content="#tooltip_content00617" data-tooltip-anchor="#tooltip_content00617"><span class="kwb2">&lt;<span class="kwb3">F</span>ORGE</span> <span class="kwb">WORLD&gt;</span> <span class="kwb">SKITARII</span> <span class="kwb">CORE</span></span> unit within 9" of this <span class="kwb">WARLORD</span>, or select one friendly <span class="tooltip01777" data-tooltip-content="#tooltip_content01777" data-tooltip-anchor="#tooltip_content01777"><span class="kwb2">&lt;<span class="kwb3">F</span>ORGE</span> <span class="kwb">WORLD&gt;</span> <span class="kwb">CORE</span> <span class="kwb">DATA-TETHER</span></span> unit on the battlefield. Until the start of your next Command phase, each time a ranged attack is allocated to a model in that unit:<br><ul><li>It is treated as receiving the benefits of <a href="/wh40k9ed/the-rules/core-rules/#Light-Cover">Light Cover</a> against that attack.</li><li>If that model is entirely on or within a <a href="/wh40k9ed/the-rules/core-rules/#Terrain-Features-1">terrain feature</a> and has the <span class="kwb">INFANTRY</span> keyword, add an additional 1 to any armour <a href="/wh40k9ed/the-rules/core-rules/#4.-Saving-Throw">saving throw</a> made against that attack.</li></ul>|
AdM|Adeptus Mechanicus|Warlord Traits|4|ARCHIVED ENGAGEMENTS|Drawing upon the minutiae of servo-recorded conflicts, the warlord feeds adjusted protocols into the data-nets of their warriors, granting them a hyper-predictive combat awareness.|In your <a href="/wh40k9ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>, select one friendly <span class="tooltip00617" data-tooltip-content="#tooltip_content00617" data-tooltip-anchor="#tooltip_content00617"><span class="kwb2">&lt;<span class="kwb3">F</span>ORGE</span> <span class="kwb">WORLD&gt;</span> <span class="kwb">SKITARII</span> <span class="kwb">CORE</span></span> unit within 9" of this <span class="kwb">WARLORD</span>, or select one friendly <span class="tooltip01777" data-tooltip-content="#tooltip_content01777" data-tooltip-anchor="#tooltip_content01777"><span class="kwb2">&lt;<span class="kwb3">F</span>ORGE</span> <span class="kwb">WORLD&gt;</span> <span class="kwb">CORE</span> <span class="kwb">DATA-TETHER</span></span> unit on the battlefield. Until the start of your next Command phase, if that unit is within <a href="/wh40k9ed/the-rules/core-rules/#Engagement-Range">Engagement Range</a> of any enemy units at the start of the <a href="/wh40k9ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>, it can fight first that phase.|
AdM|Adeptus Mechanicus|Warlord Traits|3|PROGRAMMED RETREAT|Taking direct control of their cohorts’ manoeuvres, the warlord sees their soldiers’ withdrawal carried out with such precision that they can be immediately pressed back into efficacious service.|In your <a href="/wh40k9ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>, select one friendly <span class="tooltip00617" data-tooltip-content="#tooltip_content00617" data-tooltip-anchor="#tooltip_content00617"><span class="kwb2">&lt;<span class="kwb3">F</span>ORGE</span> <span class="kwb">WORLD&gt;</span> <span class="kwb">SKITARII</span> <span class="kwb">CORE</span></span> unit within 9" of this <span class="kwb">WARLORD</span>, or select one friendly <span class="tooltip01777" data-tooltip-content="#tooltip_content01777" data-tooltip-anchor="#tooltip_content01777"><span class="kwb2">&lt;<span class="kwb3">F</span>ORGE</span> <span class="kwb">WORLD&gt;</span> <span class="kwb">CORE</span> <span class="kwb">DATA-TETHER</span></span> unit on the battlefield. Until the start of your next Command phase, that unit is eligible to shoot in a turn in which it <a href="/wh40k9ed/the-rules/core-rules/#Fall-Back">Fell Back</a>.|
AdM|Adeptus Mechanicus|Warlord Traits|2|BATTLE-SPHERE UPLINK|Tapping into infostacks of data emanating from across the wider battle-sphere, the warlord synchronises the warriors under their command with the flows of wisdom, feeding them targeting data at a rate that borders on prophetic.|In your <a href="/wh40k9ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>, select one friendly <span class="tooltip00617" data-tooltip-content="#tooltip_content00617" data-tooltip-anchor="#tooltip_content00617"><span class="kwb2">&lt;<span class="kwb3">F</span>ORGE</span> <span class="kwb">WORLD&gt;</span> <span class="kwb">SKITARII</span> <span class="kwb">CORE</span></span> unit within 9" of this <span class="kwb">WARLORD</span>, or select one friendly <span class="tooltip01777" data-tooltip-content="#tooltip_content01777" data-tooltip-anchor="#tooltip_content01777"><span class="kwb2">&lt;<span class="kwb3">F</span>ORGE</span> <span class="kwb">WORLD&gt;</span> <span class="kwb">CORE</span> <span class="kwb">DATA-TETHER</span></span> unit on the battlefield. Until the start of your next Command phase, models in that unit do not suffer the penalty to <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit rolls</a> incurred for firing:<br><ul><li><a href="/wh40k9ed/the-rules/core-rules/#HEAVY">Heavy weapons</a> in the same turn that their unit has moved.</li><li><a href="/wh40k9ed/the-rules/core-rules/#ASSAULT">Assault weapons</a> in the same turn that their unit has <a href="/wh40k9ed/the-rules/core-rules/#Advance">Advanced</a>.</li></ul>|
AdM|Adeptus Mechanicus|Warlord Traits|1|MULTITASKING CORTEX|The warlord’s cogitative capacity is several orders of magnitude greater than a common Skitarius. Sharing a fraction of this processing power, the cogni-savant enables those under their command to focus upon several tasks at once.|In your <a href="/wh40k9ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>, select one friendly <span class="tooltip00617" data-tooltip-content="#tooltip_content00617" data-tooltip-anchor="#tooltip_content00617"><span class="kwb2">&lt;<span class="kwb3">F</span>ORGE</span> <span class="kwb">WORLD&gt;</span> <span class="kwb">SKITARII</span> <span class="kwb">CORE</span></span> unit within 9" of this <span class="kwb">WARLORD</span>, or select one friendly <span class="tooltip01777" data-tooltip-content="#tooltip_content01777" data-tooltip-anchor="#tooltip_content01777"><span class="kwb2">&lt;<span class="kwb3">F</span>ORGE</span> <span class="kwb">WORLD&gt;</span> <span class="kwb">CORE</span> <span class="kwb">DATA-TETHER</span></span> unit on the battlefield. Until the start of your next Command phase, if that unit is <a href="/wh40k9ed/the-rules/core-rules/#Performing-Actions">performing an action</a>, it can make ranged attacks without that action failing.|
TAU|T’au Empire|Farsight Enclaves Warlord Traits|1|Blooded Through War|Those Commanders who have led a multitude of bloody campaigns have thoroughly earned the trust of their warriors. Such is this bond of loyalty that their troops will courageously follow them into the harshest of battles.|When a <a href="/wh40k9ed/the-rules/core-rules/#Morale-Tests">Morale test</a> is taken for a friendly <span class="tooltip00664" data-tooltip-content="#tooltip_content00664" data-tooltip-anchor="#tooltip_content00664"><span class="kwb">FARSIGHT</span> <span class="kwb">ENCLAVES</span></span> unit with the <span class="redfont">Bonding Knife Ritual</span> ability whilst within 12" of this Warlord, it is automatically passed on a roll of 4+, instead of 6.|
TAU|T’au Empire|Farsight Enclaves Warlord Traits|2|Aggressive Tactician|This warlord is always on the attack, striking hard again and again with their forces until the enemy is entirely destroyed. They give no respite and show no mercy, seeing both as weakness.|<span class="tooltip00756" data-tooltip-content="#tooltip_content00756" data-tooltip-anchor="#tooltip_content00756"><span class="kwb">COMMANDER</span></span> model only. When this Warlord declares <a href="/wh40k9ed/factions/t-au-empire/#Master-of-War-1">Mont’ka</a>, it affects friendly <span class="tooltip00664" data-tooltip-content="#tooltip_content00664" data-tooltip-anchor="#tooltip_content00664"><span class="kwb">FARSIGHT</span> <span class="kwb">ENCLAVES</span></span> units within 12" of this Warlord, instead of within 6".|
TAU|T’au Empire|Farsight Enclaves Warlord Traits|3|Master of the Killing Blow|This warlord knows that cutting the head from the snake is a sound battlefield tactic in any war, and they pursue enemy commanders and warlords relentlessly. Once they are successful in their hunt, their enemies’ forces collapse into disarray and are easy prey.|When resolving an attack made by this Warlord against a <a href="/wh40k9ed/the-rules/core-rules/#Characters">CHARACTER</a> unit, you can re-roll the <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a>.|
SM|Space Marines|Dark Angels Warlord Traits|1-3|WATCHED|Strange, hooded creatures watch this warlord from afar and, at times, lend aid.|Once per battle, in your opponent’s <a href="/wh40k9ed/the-rules/core-rules/#PSYCHIC-PHASE">Psychic phase</a>, this <span class="kwb">WARLORD</span> can attempt to resist one additional psychic power, even if it is not a <span class="kwb">PSYKER</span> and even if it is not within 24" of the enemy model <a href="/wh40k9ed/the-rules/core-rules/#Manifesting-Psychic-Powers">manifesting</a> that psychic power. When taking that <a href="/wh40k9ed/the-rules/core-rules/#Deny-the-Witch">Deny the Witch test</a>, do not roll the dice; it is automatically passed.|
SM|Space Marines|Dark Angels Warlord Traits|4-6|INEXORABLE|Through force of will alone this warlord shrugs off the most grievous wounds.|Each time an attack is allocated to this <span class="kwb">WARLORD</span>, subtract 1 from that attacks Damage characteristic (to a minimum of 1).|
SM|Space Marines|Dark Angels Warlord Traits|1-3|LIGHTNING-FAST REACTIONS|The warlord is so fast he can dodge strikes and incoming fire.|Each time an attack is made against this <span class="kwb">WARLORD</span>, subtract 1 from that attack’s <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a>.|
SM|Space Marines|Dark Angels Warlord Traits|4-6|MASTER OF MANOEUVRE|The warlord moves across the battlefield seamlessly to exploit opportunities to strike the foe, remaining composed.|This <span class="kwb">WARLORD</span> is eligible to either shoot or charge in a turn in which it <a href="/wh40k9ed/the-rules/core-rules/#Fall-Back">Fell Back</a>.|
SM|Space Marines|Deathwatch Warlord Traits|1|VIGILANCE INCARNATE|In standing sentinel over a vital swathe of the Imperium, this warlord always knows the appropriate tactics to defeat a foe.|In your <a href="/wh40k9ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>, you can select one friendly <span class="tooltip00787" data-tooltip-content="#tooltip_content00787" data-tooltip-anchor="#tooltip_content00787"><span class="kwb">DEATHWATCH</span> <span class="kwb">CORE</span></span> unit within 6" of this <span class="kwb">WARLORD</span>. Each time you do, select one <a href="/wh40k9ed/the-rules/core-rules/#Battlefield-Role">Battlefield Role</a>; until the start of your next Command phase, each time a model in that unit makes an attack against an enemy unit with that Battlefield Role, re-roll a <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound roll</a> of 1.|
SM|Space Marines|Deathwatch Warlord Traits|2|PARAGON OF THEIR CHAPTER|An exemplar of their former brotherhood, the commander is a hero who selflessly upholds their honour in every mission.|Select one Warlord Trait from the <a href="/wh40k9ed/factions/space-marines/#Chapter-Warlord-Traits">Chapter Warlord Traits</a> for this <span class="kwb">WARLORD</span>. Replace all instances of that Chapter’s keyword on that Warlord Trait with <span class="kwb">DEATHWATCH</span>. If this <span class="kwb">WARLORD</span> has the heraldry of one of those Chapters (or, other than Crimson Fists, Black Templars and Flesh Tearers, one of their successor Chapters), you must select that Chapter s Warlord Trait. Note that this cannot be a Chapter Warlord Trait found in a Codex supplement.|
SM|Space Marines|Deathwatch Warlord Traits|3|NOWHERE TO HIDE (AURA)|This warlord has slain Hrud in their warrens, Kroot guerillas in their jungles and Necrons in their tombs. No alien can hide from his wrath.|In your <a href="/wh40k9ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>, you can select one enemy unit on the battlefield. Until the start of your next Command phase, while a friendly <span class="tooltip00787" data-tooltip-content="#tooltip_content00787" data-tooltip-anchor="#tooltip_content00787"><span class="kwb">DEATHWATCH</span> <span class="kwb">CORE</span></span> unit is within 6" of this <span class="kwb">WARLORD</span>, each time a model in that friendly unit makes an attack against that enemy unit, it does not receive the <a href="/wh40k9ed/the-rules/core-rules/#Terrain-and-Cover">benefit of cover</a> to its saving throw against that attack.|
SM|Space Marines|Deathwatch Warlord Traits|4|OPTIMISED PRIORITY (AURA)|Endowed with preternatural strategic prowess, this warlord swiftly balances complex threat protocols.|While a friendly <span class="tooltip00787" data-tooltip-content="#tooltip_content00787" data-tooltip-anchor="#tooltip_content00787"><span class="kwb">DEATHWATCH</span> <span class="kwb">CORE</span></span> or <span class="tooltip00788" data-tooltip-content="#tooltip_content00788" data-tooltip-anchor="#tooltip_content00788"><span class="kwb">DEATHWATCH</span> <span class="kwb">CHARACTER</span></span> unit that is performing an <a href="/wh40k9ed/the-rules/core-rules/#Actions">action</a> is within 6" of this <span class="kwb">WARLORD</span>, that unit can make ranged attacks without that action failing.|
SM|Space Marines|Deathwatch Warlord Traits|5|CASTELLAN OF THE BLACK VAULT|Within the arsenals of the Death watch are masterpiece artefacts fashioned by the Imperiums greatest smiths and artificers. Those who guard these vaults are not afraid to make use of them.|When mustering your army, you can give one of the following Relics to this <span class="kwb">WARLORD</span>: <a href="/wh40k9ed/factions/space-marines/#Adamantine-Mantle-10">Adamantine Mantle</a>; <a href="/wh40k9ed/factions/space-marines/#Artificer-Armour-10">Artificer Armour</a>; <a href="/wh40k9ed/factions/space-marines/#Master-crafted-Weapon-10">Master-crafted Weapon</a>; <a href="/wh40k9ed/factions/space-marines/#Digital-Weapons-10">Digital Weapons</a>. This is in addition to any other Relics they may have, and each Relic in your army must be unique.|
SM|Space Marines|Deathwatch Warlord Traits|6|THE TIES THAT BIND (AURA)|A legendary war leader whose vast experience has been earned over countless missions, this warlord personally assembles forces that are each a carefully crafted association of expertise, personalities and insight that fight as one.|<ul><li>While a friendly <span class="tooltip00787" data-tooltip-content="#tooltip_content00787" data-tooltip-anchor="#tooltip_content00787"><span class="kwb">DEATHWATCH</span> <span class="kwb">CORE</span></span> unit is within 6" of this <span class="kwb">WARLORD</span>, you can re-roll <a href="/wh40k9ed/the-rules/core-rules/#Morale-Tests">Morale tests</a> taken for that unit.</li><li>In your <a href="/wh40k9ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>, you can select one friendly <span class="kwb">DEATHWATCH</span> <span class="kwb">CORE</span> unit within 6" of this <span class="kwb">WARLORD</span>. Until the start of your next Command phase, that unit gains the <a href="/wh40k9ed/the-rules/core-rules/#Objective-Secured">Objective Secured</a> ability. If a model in that unit already has this ability, it counts as one additional model when determining control of an <a href="/wh40k9ed/the-rules/core-rules/#Objective-Markers">objective marker</a>.</li></ul>|
SW|Space Wolves|Warlord Traits|1|SAGA OF THE WARRIOR BORN|Endowed with preternatural prowess, the Warlord strikes swift and savage at all who stand before him.|You can always choose for a unit affected by this saga in the <a href="/wh40k9ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a> to fight first even if they didn’t charge. If the enemy has units that have charged, or that have a similar ability, then alternate choosing units to fight with, starting with the player whose turn is taking place.<br><br><b>Deed of Legend:</b> Slay an enemy <a href="/wh40k9ed/the-rules/core-rules/#Characters">CHARACTER</a> with your Warlord.|
SW|Space Wolves|Warlord Traits|2|SAGA OF THE WOLFKIN|The Warlord’s savage battle howl has a primal potency, sending the predatory instincts of his lupine kin into overdrive.|If a unit is affected by this saga in the <a href="/wh40k9ed/the-rules/core-rules/#FIGHT-PHASE">Fight phase</a>, add 1 to the Attacks characteristic of all its models if it made a <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">charge move</a>, was charged, or performed a <a href="/wh40k9ed/the-rules/core-rules/#Performing-a-Heroic-Intervention">heroic intervention</a> earlier in the same turn.<br><br><b>Deed of Legend:</b> Slay a total of five models in the Fight phase with your Warlord (keep a tally from turn to turn).|
