datasheet_id|line|ability_id|is_index_wargear|cost|model|
000001172|3|000000167|false|||
000001172|4|000004454|false|||
000001172|5|000004800|false|||
000001172|6|000001802|false|||
000001172|7|000001805|false|||
000001172|8|000001801|false|||
000001173|1|000003528|false|||
000001173|2|000004798|false|||
000001173|3|000004465|false|||
000001173|4|000000168|false|||
000001173|5|000001808|false|||
000001174|1|000003528|false|||
000001174|2|000004465|false|||
000001174|3|000000168|false|||
000001174|4|000004798|false|||
000001174|5|000001812|false|||
000001175|1|000003528|false|||
000001175|2|000004798|false|||
000001175|3|000004465|false|||
000001175|4|000000168|false|||
000001175|5|000004833|false|||
000001176|1|000003528|false|||
000001176|2|000004452|false|||
000001176|3|000000190|false|||
000001177|1|000003528|false|||
000001177|2|000004798|false|||
000001177|3|000000190|false|||
000001177|4|000004452|false|||
000001178|1|000003528|false|||
000001178|2|000000196|false|||
000001178|3|000004476|false|||
000001178|4|000000200|false|||
000001178|5|000003563|false|||
000001179|1|000003528|false|||
000001179|2|000000196|false|||
000001179|3|000000200|false|||
000001179|4|000000203|false|||
000001179|5|000000199|false|||
000001179|6|000004798|false|||
000001179|7|000000197|false|||
000001181|1|000003528|false|||
000001181|2|000004798|false|||
000001181|3|000000196|false|||
000001181|4|000004476|false|||
000001181|5|000000200|false|||
000001181|6|000004477|false|||
000001181|7|000004839|false|||
000001182|1|000003528|false|||
000001182|2|000000196|false|||
000001182|3|000000200|false|||
000001182|4|000004477|false|||
000001182|5|000004476|false|||
000001182|6|000004814|false|||
000001183|1|000003528|false|||
000001183|2|000000196|false|||
000001183|3|000004476|false|||
000001183|4|000000200|false|||
000001183|5|000004477|false|||
000001183|6|000001824|false|||
000001183|7|000004842|false|||
000001183|8|000001828|false|||
000001184|1|000003528|false|||
000001184|2|000000196|false|||
000001184|3|000000200|false|||
000001184|4|000004477|false|||
000001184|5|000004476|false|||
000001184|6|000001829|false|||
000001184|7|000004815|false|||
000001185|1|000003528|false|||
000001185|2|000004798|false|||
000001185|3|000000196|false|||
000001185|4|000004476|false|||
000001185|5|000000200|false|||
000001185|6|000004477|false|||
000001185|7|000001824|false|||
000001185|8|000004842|false|||
000001185|9|000002920|false|||
000001186|1|000003528|false|||
000001186|2|000004829|false|||
000001186|3|000004830|false|||
000001186|4|000004831|false|||
000001186|5|000000192|false|||
000001187|1|000003528|false|||
000001187|2|000000213|false|||
000001188|1|000003528|false|||
000001188|2|000004798|false|||
000001188|3|000000213|false|||
000001189|1|000003528|false|||
000001189|2|000004836|false|||
000001190|1|000003528|false|||
000001190|2|000004799|false|||
000001190|3|000004960|false|||
000001191|1|000003528|false|||
000001191|2|000004799|false|||
000001191|3|000001842|false|||
000001192|1|000003528|false|||
000001192|2|000004445|false|||
000001192|3|000000194|false|||
000001192|4|000004837|false|||
000001192|5|000004838|false|||
000001193|1|000003528|false|||
000001193|2|000004445|false|||
000001193|3|000001846|false|||
000001193|4|000004834|false|||
000001193|5|000004835|false|||
000001196|1|000005872|false|||
000001197|1|000000196|false|||
000001197|2|000000200|false|||
000001197|3|000000203|false|||
000001197|4|000000199|false|||
000001197|5|000001824|false|||
000001197|6|000004843|false|||
000001197|7|000001828|false|||
000001198|1|000001470|false|||
000001198|2|000004963|false|||
000001198|3|000004964|false|||
000001199|1|000001507|false|||
000001199|2|000003936|false|||
000001199|3|000001508|false|||
000001199|4|000001855|false|||
000001199|5|000001854|false|||
000001199|6|000001853|false|||
000001200|1|000003528|false|||
000001200|2|000004448|false|||
000001200|3|000000131|false|||
000001200|4|000004449|false|||
000001200|5|000001856|false|||
000001200|6|000001858|false|||
000001201|1|000003528|false|||
000001201|2|000004448|false|||
000001201|3|000000131|false|||
000001201|4|000004449|false|||
000001201|5|000001856|false|||
000001201|6|000004819|false|||
000001201|7|000004820|false|||
000001202|1|000003528|false|||
000001202|2|000004456|false|||
000001202|3|000004457|false|||
000001202|4|000004821|false|||
000001202|5|000004822|false|||
000001203|1|000003528|false|||
000001203|2|000004449|false|||
000001203|3|000000131|false|||
000001203|4|000001868|false|||
000001203|5|000004801|false|||
000001203|6|000000132|false|10/4||
000001204|1|000003528|false|||
000001204|2|000000146|false|||
000001204|3|000002175|false|||
000001204|4|000004802|false|||
000001204|5|000004803|false|||
000001205|1|000003528|false|||
000001205|2|000004448|false|||
000001205|3|000000131|false|||
000001205|4|000004449|false|||
000001205|5|000001856|false|||
000001205|6|000004824|false|||
000001205|7|000004347|false|10||
000001206|1|000003528|false|||
000001206|2|000004454|false|||
000001206|3|000000143|false|||
000001207|1|000003528|false|||
000001207|2|000000137|false|||
000001207|3|000004811|false|||
000001207|4|000004825|false|||
000001207|5|000004826|false|||
000001208|1|000003528|false|||
000001208|2|000004448|false|||
000001208|3|000004449|false|||
000001208|4|000001856|false|||
000001208|5|000004827|false|||
000001208|6|000004828|false|||
000001209|1|000003528|false|||
000001209|2|000004465|false|||
000001209|3|000004454|false|||
000001209|4|000001801|false|||
000001209|5|000001887|false|||
000001209|6|000001888|false|||
000001210|1|000003528|false|||
000001210|2|000004449|false|||
000001210|3|000001890|false|||
000001211|1|000003528|false|||
000001211|2|000000131|false|||
000001211|3|000004449|false|||
000001211|4|000004804|false|||
000001212|1|000003528|false|||
000001212|2|000000131|false|||
000001212|3|000004449|false|||
000001212|4|000001856|false|||
000001212|5|000004805|false|||
000001212|6|000004806|false|||
000001212|7|000004807|false|||
000001213|1|000003528|false|||
000001213|2|000000131|false|||
000001213|3|000004449|false|||
000001213|4|000001856|false|||
000001213|5|000001900|false|||
000001213|6|000001902|false|||
000001214|1|000003528|false|||
000001214|2|000004448|false|||
000001214|3|000000131|false|||
000001214|4|000004449|false|||
000001214|5|000004808|false|||
000001215|1|000003528|false|||
000001215|2|000000131|false|||
000001215|3|000004449|false|||
000001215|4|000004809|false|||
000001216|1|000003528|false|||
000001216|2|000004465|false|||
000001216|3|000001910|false|||
000001216|4|000001912|false|||
000001217|1|000003528|false|||
000001217|2|000004459|false|||
000001217|3|000000144|false|||
000001217|4|000005147|false|||
000001217|5|000004810|false|||
000001218|1|000003528|false|||
000001218|2|000000137|false|||
000001218|3|000004811|false|||
000001218|4|000001914|false|||
000001219|1|000003528|false|||
000001219|2|000000143|false|||
000001219|3|000004454|false|||
000001219|4|000004812|false|||
000001219|5|000001918|false|||
000001219|6|000001919|false|||
000001220|1|000003528|false|||
000001220|2|000000131|false|||
000001220|3|000004449|false|||
000001220|4|000004813|false|||
000001221|1|000003528|false|||
000001221|2|000004445|false|||
000001221|3|000000131|false|||
000001221|4|000004449|false|||
000001221|5|000000148|false|||
000001222|1|000003528|false|||
000001222|2|000000131|false|||
000001222|3|000004449|false|||
000001222|4|000001856|false|||
000001222|5|000004456|false|||
000001222|6|000004457|false|||
000001223|1|000003528|false|||
000001223|2|000000131|false|||
000001223|3|000004449|false|||
000001224|1|000001468|false|||
000001224|2|000001470|false|||
000001224|3|000001480|false|||
000001224|4|000001483|false|||
000001224|5|000000137|false|||
000001224|6|000004962|false|||
000001225|1|000001468|false|||
000001225|2|000001470|false|||
000001225|3|000001480|false|||
000001226|1|000003528|false|||
000001226|2|000004465|false|||
000001226|3|000001937|false|||
000001226|4|000001939|false|||
000001226|5|000004832|false|||
000001226|6|000001941|false|||
000001237|1|000000196|false|||
000001237|2|000000199|false|||
000001237|3|000000203|false|||
000001237|4|000000200|false|||
000001237|5|000001260|false|||
000001237|6|000004907|false|||
000001249|1|000001959|false|||
000001249|2|000001960|false|||
000001249|3|000001961|false|||
000001250|1|000005046|false|||
000001250|2|000001960|false|||
000001250|3|000001963|false|||
000001251|1|000005047|false|||
000001251|2|000001965|false|||
000001251|3|000001960|false|||
000001252|1|000001960|false|||
000001252|2|000005048|false|||
000001253|1|000001960|false|||
000001253|2|000005048|false|||
000001253|3|000001966|false|||
000001253|4|000001967|false|||
000001254|1|000001968|false|||
000001254|2|000001960|false|||
000001254|3|000005048|false|||
000001255|1|000005054|false|||
000001255|2|000001960|false|||
000001255|3|000005055|false|||
000001256|1|000005049|false|||
000001256|2|000001960|false|||
000001256|3|000001970|false|||
000001256|4|000001971|false|||
000001256|5|000001967|false|||
000001257|1|000005049|false|||
000001257|2|000001960|false|||
000001257|3|000001966|false|||
000001257|4|000001967|false|||
000001258|1|000001973|false|||
000001258|2|000001961|false|||
000001258|3|000001960|false|||
000001259|1|000005050|false|||
000001259|2|000005051|false|||
000001259|3|000001960|false|||
000001260|1|000001976|false|||
000001261|1|000001976|false|||
000001261|2|000001977|false|||
000001262|1|000005052|false|||
000001262|2|000005053|false|||
000001262|3|000001977|false|||
000001264|1|000001205|false|||
000001264|2|000004887|false|||
000001265|1|000001207|false|||
000001265|2|000001208|false|||
000001265|3|000001209|false|||
000001266|1|000001203|false|||
000001266|2|000001204|false|||
000001266|3|000002400|false|||
000001267|1|000001203|false|||
000001267|2|000002400|false|||
000001268|1|000001204|false|||
000001268|2|000002400|false|||
000001268|3|000001209|false|||
000001268|4|000004896|false|||
000001269|1|000000196|false|||
000001269|2|000000199|false|||
000001269|3|000000200|false|||
000001269|4|000000203|false|||
000001269|5|000004945|false|||
000001270|1|000001209|false|||
000001270|2|000001260|false|||
000001270|3|000000203|false|||
000001270|4|000002401|false|||
000001270|5|000000196|false|||
000001270|6|000000200|false|||
000001270|7|000000199|false|||
000001270|8|000001261|false|||
000001271|1|000002353|false|||
000001271|2|000001209|false|||
000001271|3|000001214|false|||
000001271|4|000000165|false|||
000001271|5|000001197|false|||
000001273|1|000001209|false|||
000001273|2|000001210|false|||
000001273|3|000000165|false|||
000001274|1|000004939|false|||
000001275|1|000004887|false|||
000001275|2|000001209|false|||
000001275|3|000004898|false|||
000001276|1|000001210|false|||
000001276|2|000000165|false|||
000001276|3|000001209|false|||
000001277|1|000001210|false|||
000001277|2|000000165|false|||
000001277|3|000001209|false|||
000001278|1|000001209|false|||
000001278|2|000004887|false|||
000001278|3|000004937|false|||
000001280|1|000004940|false|||
000001281|1|000004936|false|||
000001282|1|000004929|false|||
000001283|1|000004887|false|||
000001283|2|000004932|false|||
000001284|1|000001217|false|||
000001284|2|000004887|false|||
000001284|3|000004953|false|||
000001284|4|000004955|false|||
000001285|1|000004887|false|||
000001285|2|000004934|false|||
000001286|1|000001216|false|||
000001286|2|000000165|false|||
000001286|3|000001217|false|||
000001287|1|000001209|false|||
000001287|2|000004887|false|||
000001287|3|000004931|false|||
000001288|1|000004935|false|||
000001289|1|000001217|false|||
000001289|2|000004887|false|||
000001289|3|000004952|false|||
000001290|1|000004887|false|||
000001290|2|000001217|false|||
000001290|3|000004912|false|||
000001291|1|000001217|false|||
000001291|2|000004887|false|||
000001291|3|000004952|false|||
000001292|1|000001217|false|||
000001292|2|000004887|false|||
000001292|3|000004952|false|||
000001293|1|000001634|false|||
000001293|2|000001625|false|||
000001293|3|000004986|false|||
000001293|4|000001984|false|||
000001293|5|000004987|false|||
000001294|1|000002215|false|||
000001294|2|000002206|false|||
000001294|3|000001989|false|||
000001295|1|000001634|false|||
000001295|2|000001625|false|||
000001295|3|000004977|false|||
000001295|4|000004978|false|||
000001296|1|000001708|false|||
000001296|2|000001703|false|||
000001296|3|000001706|false|||
000001296|4|000001996|false|||
000001296|5|000001995|false|||
000001297|1|000001634|false|||
000001297|2|000001625|false|||
000001297|3|000005010|false|||
000001297|4|000005003|false|||
000001298|1|000001634|false|||
000001298|2|000001625|false|||
000001298|3|000005003|false|||
000001298|4|000005004|false|||
000001298|5|000005005|false|||
000001298|6|000005006|false|||
000001299|1|000004979|false|||
000001299|2|000004980|false|||
000001299|3|000004981|false|||
000001299|4|000004982|false|||
000001300|1|000004979|false|||
000001300|2|000004990|false|||
000001300|3|000004988|false|||
000001300|4|000004989|false|||
000001301|1|000004991|false|||
000001301|2|000004992|false|||
000001302|1|000004979|false|||
000001302|2|000005021|false|||
000001303|1|000004979|false|||
000001303|2|000004994|false|||
000001304|1|000004979|false|||
000001304|2|000004993|false|||
000001305|1|000004979|false|||
000001305|2|000004993|false|||
000001306|1|000004979|false|||
000001306|2|000005009|false|||
000001307|1|000004979|false|||
000001307|2|000004980|false|||
000001307|3|000004981|false|||
000001307|4|000004982|false|||
000001308|1|000001561|false|||
000001308|2|000004995|false|||
000001309|1|000004979|false|||
000001309|2|000004980|false|||
000001309|3|000004981|false|||
000001309|4|000004983|false|||
000001310|1|000002029|false|||
000001310|2|000004985|false|||
000001310|3|000002028|false|||
000001310|4|000004984|false|||
000001311|1|000002029|false|||
000001311|2|000004985|false|||
000001311|3|000005016|false|||
000001311|4|000005015|false|||
000001312|1|000004979|false|||
000001312|2|000005008|false|||
000001313|1|000004979|false|||
000001313|2|000005007|false|||
000001314|1|000004979|false|||
000001314|2|000005017|false|||
000001315|1|000004979|false|||
000001315|2|000005012|false|||
000001316|1|000004979|false|||
000001316|2|000005013|false|||
000001316|3|000002038|false|||
000001317|1|000004997|false|||
000001317|2|000004999|false|||
000001317|3|000002041|false|||
000001317|4|000002044|false|||
000001317|5|000004998|false|||
000001318|1|000002041|false|||
000001318|2|000004997|false|||
000001318|3|000004998|false|||
000001318|4|000004999|false|||
000001318|5|000002044|false|||
000001318|6|000004996|false|||
000001319|1|000004979|false|||
000001319|2|000004997|false|||
000001319|3|000004999|false|||
000001319|4|000004998|false|||
000001319|5|000005000|false|||
000001319|6|000005001|false|||
000001320|1|000004979|false|||
000001320|2|000004997|false|||
000001320|3|000004999|false|||
000001320|4|000004998|false|||
000001320|5|000005000|false|||
000001320|6|000005002|false|||
000001321|1|000002053|false|||
000001321|2|000004997|false|||
000001321|3|000004999|false|||
000001321|4|000004998|false|||
000001321|5|000005000|false|||
000001321|6|000002055|false|||
000001321|7|000002057|false|||
000001322|1|000004979|false|||
000001322|2|000002053|false|||
000001322|3|000004997|false|||
000001322|4|000004999|false|||
000001322|5|000004998|false|||
000001322|6|000005000|false|||
000001322|7|000002059|false|||
000001322|8|000005014|false|||
000001323|1|000004979|false|||
000001323|2|000004997|false|||
000001323|3|000004999|false|||
000001323|4|000004998|false|||
000001323|5|000002044|false|||
000001324|1|000001561|false|||
000001324|2|000001577|false|||
000001324|3|000001578|false|||
000001324|4|000005019|false|||
000001324|5|000001580|false|||
000001324|6|000005020|false|||
000001325|1|000001655|false|||
000001325|2|000002276|false|||
000001325|3|000001665|false|||
000001325|4|000001578|false|||
000001325|5|000002072|false|||
000001326|1|000001561|false|||
000001326|2|000002074|false|||
000001326|3|000002073|false|||
000001326|4|000002075|false|||
000001326|5|000002076|false|||
000001327|1|000001561|false|||
000001327|2|000001599|false|||
000001327|3|000002077|false|||
000001327|4|000002073|false|||
000001327|5|000002078|false|||
000001328|1|000001561|false|||
000001328|2|000001599|false|||
000001328|3|000002077|false|||
000001328|4|000002073|false|||
000001328|5|000002078|false|||
000001329|1|000001703|false|||
000001329|2|000001704|false|||
000001329|3|000001708|false|||
000001329|4|000002125|false|||
000001329|5|000002086|false|||
000001329|6|000002085|false|||
000001329|7|000002088|false|||
000001330|1|000001703|false|||
000001330|2|000001708|false|||
000001330|3|000002083|false|||
000001330|4|000005023|false|||
000001330|5|000002090|false|||
000001331|1|000001708|false|||
000001331|2|000001704|false|||
000001331|3|000001703|false|||
000001331|4|000002093|false|||
000001331|5|000002094|false|||
000001332|1|000001703|false|||
000001332|2|000001707|false|||
000001332|3|000001708|false|||
000001332|4|000002125|false|||
000001332|5|000002097|false|||
000001332|6|000002099|false|||
000001332|7|000005027|false|||
000001333|1|000001703|false|||
000001333|2|000001705|false|||
000001333|3|000001708|false|||
000001333|4|000005025|false|||
000001333|5|000005026|false|||
000001333|6|000002102|false|||
000001333|7|000002106|false|||
000001333|8|000002103|false|||
000001334|1|000001708|false|||
000001334|2|000001703|false|||
000001334|3|000001706|false|||
000001334|4|000002108|false|||
000001335|1|000001708|false|||
000001335|2|000001703|false|||
000001335|3|000001706|false|||
000001335|4|000005024|false|||
000001335|5|000002111|false|||
000001335|6|000002112|false|||
000001336|1|000001708|false|||
000001336|2|000001703|false|||
000001336|3|000001706|false|||
000001337|1|000001708|false|||
000001337|2|000001703|false|||
000001337|3|000001706|false|||
000001337|4|000001723|false|10||
000001337|5|000001743|false|15||
000001338|1|000001703|false|||
000001338|2|000005029|false|||
000001338|3|000001705|false|||
000001338|4|000001704|false|||
000001338|5|000001706|false|||
000001338|6|000001707|false|||
000001338|7|000001708|false|||
000001338|8|000005028|false|||
000001339|1|000005030|false|||
000001339|2|000005031|false|||
000001340|1|000001703|false|||
000001340|2|000001706|false|||
000001340|3|000001708|false|||
000001340|4|000002127|false|||
000001340|5|000002125|false|||
000001340|6|000002128|false|||
000001340|7|000002129|false|||
000001343|1|000005022|false|||
000001344|1|000003528|false|||
000001344|2|000002169|false|||
000001344|3|000004449|false|||
000001344|4|000004347|false|10||
000001345|1|000003528|false|||
000001345|2|000000137|false|||
000001345|3|000004450|false|||
000001346|1|000003528|false|||
000001346|2|000004455|false|||
000001346|3|000002173|false|||
000001346|4|000004454|false|||
000001347|1|000003528|false|||
000001347|2|000000146|false|||
000001347|3|000002175|false|||
000001347|4|000004453|false|||
000001347|5|000004451|false|||
000001348|1|000003528|false|||
000001348|2|000004459|false|||
000001348|3|000000144|false|||
000001349|1|000003528|false|||
000001349|2|000004444|false|||
000001349|3|000002181|false|||
000001349|4|000002179|false|2||
000001349|5|000004464|false|2||
000001350|1|000003528|false|||
000001350|2|000004444|false|||
000001351|1|000003528|false|||
000001351|2|000004465|false|||
000001351|3|000002186|false|||
000001352|1|000003528|false|||
000001352|2|000002189|false|||
000001352|3|000002193|false|||
000001352|4|000002192|false|0||
000001353|1|000001561|false|||
000001353|2|000002196|false|||
000001353|3|000002197|false|||
000001353|4|000002198|false|||
000001353|5|000002199|false|||
000001353|6|000003552|false|||
000001353|7|000003819|false|||
000001354|1|000001561|false|||
000001354|2|000002200|false|||
000001354|3|000002201|false|||
000001354|4|000002202|false|||
000001354|5|000003552|false|||
000001354|6|000003819|false|||
000001355|1|000001561|false|||
000001355|2|000002204|false|||
000001355|3|000002205|false|||
000001355|4|000003552|false|||
000001355|5|000003819|false|||
000001356|1|000002194|false|||
000001356|2|000002206|false|||
000001356|3|000002207|false|||
000001356|4|000002208|false|||
000001356|5|000002209|false|15||
000001356|6|000002210|false|10||
000001357|1|000001708|false|||
000001357|2|000001735|false|||
000001357|3|000001737|false|||
000001357|4|000002614|false|||
000001357|5|000002615|false|||
000001357|6|000003840|false|||
000001357|7|000001736|false|||
000001357|8|000003841|false|||
000001357|9|000001772|false|15||
000001357|10|000001723|false|10||
000001358|1|000002194|false|||
000001358|2|000002206|false|||
000001358|3|000002215|false|||
000001358|4|000002216|false|||
000001358|5|000002220|false|15||
000001358|6|000002210|false|10||
000001359|1|000002194|false|||
000001359|2|000002206|false|||
000001359|3|000002217|false|||
000001359|4|000002218|false|||
000001359|5|000002219|false|15||
000001359|6|000002210|false|10||
000001360|1|000002261|false|||
000001360|2|000000503|false|||
000001360|3|000002251|false|||
000001360|4|000000511|false|||
000001360|5|000000532|false|||
000001361|1|000002261|false|||
000001361|2|000000503|false|||
000001361|3|000002253|false|||
000001361|4|000002254|false|||
000001362|1|000002261|false|||
000001362|2|000000503|false|||
000001362|3|000002257|false|||
000001362|4|000002258|false|||
000001363|1|000005875|false|||
000001363|2|000005876|false|||
000001363|3|000005877|false|||
000001363|4|000005878|false|||
000001363|5|000005879|false|||
000001364|1|000005875|false|||
000001364|2|000005876|false|||
000001364|3|000005877|false|||
000001364|4|000005880|false|||
000001364|5|000005878|false|||
000001367|1|000002276|false|||
000001367|2|000005151|false|||
000001367|3|000005187|false|||
000001368|1|000002276|false|||
000001368|2|000005151|false|||
000001368|3|000002289|false|||
000001368|4|000002288|false|||
000001368|5|000005188|false|||
000001369|1|000002276|false|||
000001369|2|000005151|false|||
000001369|3|000002290|false|||
000001369|4|000005190|false|||
000001370|1|000002276|false|||
000001370|2|000005151|false|||
000001370|3|000002293|false|||
000001370|4|000005189|false|||
000001371|1|000005151|false|||
000001371|2|000002276|false|||
000001371|3|000005149|false|||
000001371|4|000005150|false|||
000001371|5|000005191|false|||
000001371|6|000005193|false|||
000001371|7|000005192|false|||
000001372|1|000005151|false|||
000001372|2|000002276|false|||
000001372|3|000004275|false|||
000001372|4|000005149|false|||
000001372|5|000005150|false|||
000001372|6|000005191|false|||
000001374|1|000005151|false|||
000001374|2|000002276|false|||
000001374|3|000005149|false|||
000001374|4|000002307|false|||
000001374|5|000002305|false|||
000001374|6|000002311|false|||
000001376|1|000005151|false|||
000001376|2|000002276|false|||
000001376|3|000001671|false|||
000001376|4|000002315|false|||
000001377|1|000005151|false|||
000001377|2|000002276|false|||
000001377|3|000002318|false|||
000001377|4|000005177|false|||
000001377|5|000005202|false|||
000001377|6|000002320|false|||
000001377|7|000002321|false|||
000001377|8|000002322|false|||
000001377|9|000002319|false|||
000001383|1|000004894|false|||
000001385|1|000002957|false|||
000001386|1|000002957|false|||
000001386|2|000000055|false|||
000001386|3|000000056|false|||
000001386|4|000000057|false|||
000001386|5|000005057|false|||
000001386|6|000005058|false|||
000001387|1|000002957|false|||
000001387|2|000000055|false|||
000001387|3|000000056|false|||
000001387|4|000000057|false|||
000001387|5|000005057|false|||
000001387|6|000005058|false|||
000001388|1|000002957|false|||
000001388|2|000004343|false|||
000001388|3|000005060|false|||
000001388|4|000005061|false|||
000001389|1|000002957|false|||
000001389|2|000005062|false|||
000001389|3|000005063|false|||
000001389|4|000002368|false|||
000001390|1|000000196|false|||
000001390|2|000000199|false|||
000001390|3|000000200|false|||
000001390|4|000001137|false|||
000001390|5|000005121|false|||
000001391|1|000002376|false|||
000001391|2|000002377|false|||
000001392|1|000002376|false|||
000001392|2|000005078|false|||
000001392|3|000002379|false|||
000001393|1|000001036|false|||
000001393|2|000005116|false|||
000001394|1|000002386|false|||
000001394|2|000002387|false|||
000001394|3|000002388|false|||
000001395|1|000002389|false|||
000001395|2|000002390|false|||
000001395|3|000002391|false|||
000001395|4|000002392|false|0||
000001396|1|000002393|false|||
000001396|2|000002394|false|||
000001397|1|000002395|false|||
000001398|1|000001249|false|||
000001398|2|000001250|false|0||
000001398|3|000002396|false|5||
000001398|4|000002397|false|||
000001398|5|000001251|false|0||
000001400|1|000000954|false|||
000001400|2|000000955|false|||
000001400|3|000001009|false|||
000001400|4|000002447|false|||
000001401|1|000000707|false|||
000001401|2|000000705|false|||
000001401|3|000002470|false|||
000001401|4|000002471|false|||
000001401|5|000002472|false|||
000001402|1|000000706|false|||
000001402|2|000002482|false|||
000001402|3|000002483|false|||
000001402|4|000002480|false|10||
000001402|5|000002484|false|||
000001403|1|000000706|false|||
000001403|2|000002485|false|||
000001403|3|000000776|false|||
000001403|4|000002478|false|5||
000001403|5|000002479|false|10||
000001403|6|000002486|false|||
000001406|1|000002506|false|||
000001406|2|000002508|false|||
000001406|3|000002509|false|||
000001406|4|000002507|false|||
000001446|1|000001489|false|||
000001446|2|000002560|false|||
000001446|3|000002561|false|||
000001446|4|000002562|false|||
000001447|1|000001489|false|||
000001447|2|000002563|false|||
000001447|3|000001490|false|||
000001448|1|000001489|false|||
000001448|2|000002563|false|||
000001448|3|000002564|false|||
000001449|1|000001489|false|||
000001449|2|000002563|false|||
000001449|3|000002565|false|||
000001450|1|000001489|false|||
000001450|2|000002568|false|||
000001451|1|000001489|false|||
000001451|2|000001490|false|||
000001451|3|000001491|false|||
000001452|1|000001489|false|||
000001452|2|000002564|false|||
000001452|3|000001491|false|||
000001453|1|000001489|false|||
000001453|2|000002569|false|||
000001453|3|000002570|false|||
000001454|1|000001489|false|||
000001454|2|000002572|false|||
000001455|1|000001703|false|||
000001455|2|000001704|false|||
000001455|3|000001708|false|||
000001455|4|000002588|false|||
000001456|1|000001703|false|||
000001456|2|000001704|false|||
000001456|3|000001708|false|||
000001456|4|000002588|false|||
000001456|5|000002589|false|||
000001457|1|000002590|false|||
000001457|2|000002591|false|||
000001458|1|000002571|false|||
000001458|2|000001493|false|||
000001458|3|000004965|false|||
000001458|4|000003088|false|||
000001460|1|000003095|false|||
000001460|2|000003094|false|||
000001460|3|000003099|false|||
000001461|1|000003095|false|||
000001461|2|000003094|false|||
000001461|3|000003103|false|||
000001462|1|000001703|false|||
000001462|2|000001705|false|||
000001462|3|000001708|false|||
000001462|4|000001733|false|5||
000001462|5|000001732|false|||
000001463|1|000001703|false|||
000001463|2|000001705|false|||
000001463|3|000001708|false|||
000001463|4|000001732|false|||
000001463|5|000001734|false|5||
000001463|6|000001733|false|5||
000001464|1|000001703|false|||
000001464|2|000001705|false|||
000001464|3|000001708|false|||
000001464|4|000001733|false|5||
000001464|5|000001732|false|||
000001465|1|000001703|false|||
000001465|2|000001706|false|||
000001465|3|000001708|false|||
000001465|4|000002602|false|||
000001465|5|000002603|false|||
000001465|6|000002604|false|||
000001466|1|000001703|false|||
000001466|2|000001706|false|||
000001466|3|000001708|false|||
000001466|4|000002605|false|||
000001466|5|000002606|false|||
000001466|6|000002607|false|||
000001466|7|000002608|false|||
000001467|1|000001703|false|||
000001467|2|000001706|false|||
000001467|3|000001708|false|||
000001467|4|000001741|false|||
000001468|1|000001703|false|||
000001468|2|000001706|false|||
000001468|3|000001708|false|||
000001468|4|000002609|false|||
000001468|5|000002610|false|||
000001469|1|000001703|false|||
000001469|2|000001706|false|||
000001469|3|000001708|false|||
000001469|4|000002611|false|||
000001469|5|000002612|false|||
000001470|1|000002619|false|||
000001470|2|000002620|false|||
000001470|3|000002621|false|||
000001470|4|000002622|false|||
000001470|5|000002623|false|||
000001472|1|000005888|false|||
000001472|2|000002670|false|||
000001472|3|000005896|false|||
000001474|1|000002673|false|||
000001474|2|000005896|false|||
000001476|1|000002669|false|||
000001476|2|000002677|false|||
000001476|3|000002680|false|||
000001476|4|000002678|false|||
000001477|1|000000534|false|||
000001477|2|000002695|false|||
000001477|3|000002696|false|||
000001477|4|000002685|false|10||
000001478|1|000000534|false|||
000001478|2|000002695|false|||
000001478|3|000002696|false|||
000001479|1|000001493|false|||
000001479|2|000004965|false|||
000001479|3|000003102|false|||
000001479|4|000003100|false|||
000001480|1|000002800|false|||
000001480|2|000002801|false|||
000001480|3|000002802|false|||
000001480|4|000002803|false|||
000001480|5|000002804|false|||
000001481|1|000002820|false|||
000001481|2|000002821|false|||
000001481|3|000002822|false|||
000001481|4|000006005|false|||
000001482|1|000002820|false|||
000001482|2|000002821|false|||
000001482|3|000002822|false|||
000001482|4|000006005|false|||
000001483|1|000001423|false|||
000001483|2|000001424|false|||
000001483|3|000002823|false|||
000001483|4|000003491|false|||
000001483|5|000006003|false|||
000001484|1|000002824|false|||
000001484|2|000002825|false|||
000001484|3|000002827|false|||
000001484|4|000002828|false|||
000001484|5|000003491|false|||
000001484|6|000006003|false|||
000001485|1|000001423|false|||
000001485|2|000002829|false|||
000001485|3|000003491|false|||
000001485|4|000006003|false|||
000001486|1|000001423|false|||
000001486|2|000002829|false|||
000001486|3|000003491|false|||
000001486|4|000006003|false|||
000001487|1|000002830|false|||
000001487|2|000002831|false|||
000001488|1|000001678|false|||
000001488|2|000002854|false|||
000001488|3|000002853|false|||
000001488|4|000006004|false|||
000001489|1|000002855|false|||
000001489|2|000002856|false|||
000001489|3|000002857|false|||
000001489|4|000006006|false|||
000001521|1|000003528|false|||
000001521|2|000002189|false|||
000001521|3|000002920|false|||
000001521|4|000002919|false|||
000001522|1|000003528|false|||
000001522|2|000004448|false|||
000001522|3|000000131|false|||
000001522|4|000004449|false|||
000001522|5|000001856|false|||
000001522|6|000004823|false|||
000001523|1|000003528|false|||
000001523|2|000004798|false|||
000001523|3|000002925|false|||
000001524|1|000003528|false|||
000001524|2|000004798|false|||
000001524|3|000002925|false|||
000001525|1|000005485|false|||
