id|name|type|description|source_id|is_relic|faction_id|faction_name|legend|
000002513|The Eye of Hypnoth|Relics of the Fists|<span class="kwb">IMPERIAL</span> <span class="kwb">FISTS</span> model only. The bearer has the following ability:<br><br><span class="redfont">Eye of Hypnoth (Aura)</span>: While a friendly <span class="tooltip00732" data-tooltip-content="#tooltip_content00732" data-tooltip-anchor="#tooltip_content00732"><span class="kwb">IMPERIAL</span> <span class="kwb">FISTS</span> <span class="kwb">CORE</span></span> unit is within 6" of the bearer, each time a model in that unit makes a ranged attack, re-roll a <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound roll</a> of 1.||true|SM|Space Marines|The Eye of Hypnoth was presented to the Imperial Fists in late M39 in honour of the assistance they provided in defending the forge world of Hypnoth from Waaagh! Kromak. This device is a highly sophisticated and long-ranged auspex array; tradition dictates that it is best employed to detect hidden weaknesses in enemy fortifications.|
000002514|The Bones of Osrak|Relics of the Fists|<span class="tooltip00734" data-tooltip-content="#tooltip_content00734" data-tooltip-anchor="#tooltip_content00734"><span class="kwb">IMPERIAL</span> <span class="kwb">FISTS</span> <span class="kwb">LIBRARIAN</span></span> only. When a <a href="/wh40k9ed/the-rules/core-rules/#Psychic-Tests">Psychic test</a> is taken for a model with this Relic that is attempting to <a href="/wh40k9ed/the-rules/core-rules/#Manifesting-Psychic-Powers">manifest</a> a psychic power from the <b><a href="/wh40k9ed/factions/space-marines/#Geokinesis-Discipline">Geokinesis discipline</a></b>, you can re-roll the result.||true|SM|Space Marines|The legends concerning Chief Librarian Malandar Osrak lie greatly shadowed by the passage of time, dating as they do from late M32 – a period on which Chapter records are notoriously silent. The stories of Osrak’s defeat of the nine Daemon Lords of the Maelstrom may well be apocryphal, as might his cleansing of the plague vessel Morbiditus. The toppling of the Gallowfortress, the sundering of the Inimical Gate and the single-handed liberation of Shormidar – all of these are deeds attributed to Osrak that may have grown in the telling. Whatever the truth of these stories, none contest Osrak’s sheer psychic might. Even now, centuries after his death, the scrimshawed remains of his skull radiate a formidable power. With proper training, a Librarian of the same gene-seed can bend the Bones of Osrak to his will, accomplishing feats beyond the ken of his fellow psykers.|
000002515|Duty’s Burden|Relics of the Fists|<span class="kwb">CRIMSON</span> <span class="kwb">FISTS</span> model with a master-crafted auto bolt rifle or master-crafted stalker bolt rifle only. This Relic replaces a master-crafted auto bolt rifle or master-crafted stalker bolt rifle, and has the following profile:||true|SM|Space Marines|Presented to Chapter Master Kantor by Roboute Guilliman upon the day of his departure from Rynn’s World, this masterfully crafted bolt rifle serves as a mark of the Primarch’s recognition for all the Crimson Fists have achieved, and a stark reminder of all there is still yet to do. Bestowed upon those champions of the Chapter who face especially trying and crucial battles, Duty’s Burden is an exceptionally lethal and utterly trustworthy weapon whose determined machine spirit echoes that of the Crimson Fists themselves.|
000002516|Adamantine Mantle|Imperial Fists Special-issue Wargear|When a model with this Relic would lose a wound, roll one D6; on a 5+ that wound is not lost.||true|SM|Space Marines|These flowing cloaks are laced through with threads of braided adamantine. When combined with armour and energy fields, it has been shown time and again that these symbols of office are proof against even the very strongest attacks.|
000002517|Artificer Armour|Imperial Fists Special-issue Wargear|A model with this Relic has a Save characteristic of 2+ and a 5+ <a href="/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves">invulnerable save</a>.||true|SM|Space Marines|Crafted by the finest artificers of the Chapter, these ornately detailed suits of armour provide superior protective capabilities that rival even Terminator plate. All who set eyes upon the wearer know that an honoured champion of the Imperium stands before them.|
000002518|Master-crafted Weapon|Imperial Fists Special-issue Wargear|When you give a model this Relic, select one weapon that model is equipped with (this cannot be a weapon whose profile includes the word ‘master-crafted’). Add 1 to the Damage characteristic of that weapon. That weapon is considered to be a Chapter Relic.||true|SM|Space Marines|Within the armouries of each Space Marine Chapter, the finest artificers seek to fashion weapons of ornate magnificence and utter lethality. Those forged upon Macragge are breathtaking examples of the weaponsmith’s craft, be they potent firearms or gilt-chased blades.|
000002519|Digital Weapons|Imperial Fists Special-issue Wargear|When a model with this Relic fights, it can make 1 additional attack using the <a href="/wh40k9ed/the-rules/core-rules/#Select-Weapon">close combat weapon</a> profile. When resolving that attack, if a hit is scored the target suffers 1 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wound</a> and the attack sequence ends.||true|SM|Space Marines|Digital weapons are concealed lasers fitted into finger rings, bionic implants or the knuckles of a power-armoured gauntlet. Short-ranged and powerful, they are typically triggered in the midst of melee in order to blast the enemy point-blank from an unexpected angle when a weakness in their guard is spotted.|
000002520|Fist of Terra|Imperial Fists Special-issue Wargear|Model with a power fist only. This Relic replaces a power fist and has the following profile:||true|SM|Space Marines|These ornate power fists are reputed to be remaining examples of the vaunted Solarite gauntlets used in the fighting on the walls of Terra at the height of the Horus Heresy. Crafted from the most potent materials and rare amongst the Imperial Fists even ten thousand years ago, these finely crafted weapons have sundered the foes of Mankind across the galaxy.|
000002521|Gatebreaker Bolts|Imperial Fists Special-issue Wargear|When you give a model this Relic, select one <a href="/wh40k9ed/factions/space-marines/#Bolt-Weapons">bolt weapon</a> that model is equipped with. When the bearer shoots with that weapon, you can choose for it to fire a gatebreaker bolt. If you do, you can only make one attack with that weapon, but if that attack hits, make D3 <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound rolls</a> instead of one (each successful wound roll results in a wound that must be allocated). When resolving that attack, the weapon has an Armour Penetration characteristic of -5 and a Damage characteristic of 1 for that attack.||true|SM|Space Marines|An unusual adaptation originally designed to aid Imperial Fists in blasting open the reinforced doors of enemy-held bunkers, these bolt rounds contain an unstable reservoir of hyper-dense liquid theldrite. Upon hitting their target, this substance catapults forwards within its canister and solidifies, adding battering-ram force and a Land Raider’s worth of unexpected weight to the impact of the shell.|
000002522|Auric Aquila|Imperial Fists Special-issue Wargear|A model with this Relic has a 4+ <a href="/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves">invulnerable save</a>. When a model with this Relic would lose a wound as a result of a <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wound</a> in the <a href="/wh40k9ed/the-rules/core-rules/#PSYCHIC-PHASE">Psychic phase</a>, roll one D6; on a 5+ that wound is not lost.||true|SM|Space Marines|When these shining, golden aquila icons are forged, shavings of metal taken from the Phalanx’s own armour plates are worked into their makeup. They thus benefit from a fragment of the mighty warship’s fortitude and the protective aegis of its ancient machine spirit that helps to shield their bearers from hurts both physical and malefic.|
000002523|Warden’s Cuirass|Imperial Fists Special-issue Wargear|Add 1 to the Wounds characteristic of a model with this Relic.||true|SM|Space Marines|In the past millennia of war, these resplendent golden plates have graced the chest of many a son of Rogal Dorn. Proudly displaying the flawless sigil of the Primarch, they declare an unbreakable allegiance to the Imperium and the Emperor. Forged with metallic ores whose composition is no longer understood in the Imperium, each of these chest-plates also provides formidable defence, bolstering the wearer’s fortitude to that of the heroes of yore.|
000002524|Vulkan’s Sigil|Relics of Nocturne|<ul><li>Add 1 to the bearer’s Attacks characteristic.</li><li>Once per battle, at the start of the Fight phase, the bearer can hold aloft Vulkan’s Sigil. Until the end of the phase:</li><ul><li>Add 1 to the bearer’s Attacks characteristic (for a cumulative total of +2 Attacks).</li><li>The bearer gains the following ability: ‘<span class="redfont">Vulkan’s Sigil (Aura):</span> While a friendly Salamanders Core unit is within 6" of the bearer, add 1 to the Attacks characteristic of models in that unit.’</li></ul></ul>||true|SM|Space Marines|Vulkan’s personal sigil, carried throughout the Great Crusade, was in the form of a blacksmith’s hammer and engraved with the words ‘For he smote the Emperor’s enemies as a hammer striking an anvil’. It is a valued artefact of the Chapter, and its safekeeping has always been entrusted to one of the Salamander’s most distinguished champions.|
000002525|Drake-smiter|Relics of Nocturne|Model equipped with thunder hammer only. This Relic replaces a thunder hammer and has the following profile:||true|SM|Space Marines|Legend has it that Drake-smiter can shatter the diamond-hard skull of a void-dragon with a single blow. It is presented to heroes of the Chapter, who wield it in battle to sunder battle tanks, monstrous behemoths and even the armour of traitorous Titans.|
000002526|Wrath of Prometheus|Relics of Nocturne|<span class="kwb">SALAMANDERS</span> model with a boltgun or master-crafted boltgun only. This Relic replaces a boltgun or master-crafted boltgun and has the following profile:||true|SM|Space Marines|This expertly crafted bolter has been used to wage war for centuries, bringing death to the enemies of the Imperium from the time of the Heavenfall Massacres. Traitors and aliens alike have fallen to its fury.|
000002527|The Tome of Vel’cona|Relics of Nocturne|<span class="tooltip00735" data-tooltip-content="#tooltip_content00735" data-tooltip-anchor="#tooltip_content00735"><span class="kwb">LIBRARIAN</span></span> model only. A model with this Relic knows one psychic power from the <b><a href="/wh40k9ed/factions/space-marines/#Promethean-Discipline">Promethean discipline</a></b> in addition to any other powers it knows. When a <a href="/wh40k9ed/the-rules/core-rules/#Psychic-Tests">Psychic test</a> is taken for a model with this Relic that is attempting to <a href="/wh40k9ed/the-rules/core-rules/#Manifesting-Psychic-Powers">manifest</a> a psychic power from the Promethean discipline, you can add 1 to the total.||true|SM|Space Marines|An opus of the Salamanders’ Chief Librarian Vel’cona, this tome contains many of his teachings. A Librarian that studies from the book before battle will gain greater understanding of the nature of his inner flame, and how best to turn it against enemies of the Chapter.|
000002528|Nocturne’s Vengeance|Relics of Nocturne|Model with combi-flamer only. This Relic replaces a combi-flamer and has the following profile. When you choose this weapon to shoot with, select one or both of the profiles below. If you select both, subtract 1 from <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit rolls</a> for attacks made with this weapon.||true|SM|Space Marines|The shattered pieces of the famed flamer, Nocturne’s Fury – destroyed during the Indomitus Crusade – were salvaged and brought back to the forges of Nocturne, where a dozen artificers laboured to revive the weapon’s vengeful machine spirit. Reborn into a new adamantium form, the machine spirit rages hotter than ever, and it is said its flames burn the enemy with the ferocity of Mount Deathfire itself.|
000002529|Helm of Draklos|Relics of Nocturne|<span class="tooltip00395" data-tooltip-content="#tooltip_content00395" data-tooltip-anchor="#tooltip_content00395"><span class="kwb">PRIMARIS</span></span> model only. Add 1 to the Wounds characteristic of a model with this Relic. The bearer has the following ability:<br><br><span class="redfont">Helm of Draklos (Aura)</span>: While an enemy unit is within 6" of the bearer, subtract 1 from the Leadership characteristic of models in that unit.||true|SM|Space Marines|Forged by Chapter Master Tu’Shan from thousands of individual scales, this helm is entrusted to a mighty hero of the Chapter. It bestows the wearer with great fortitude, whilst its fearsome appearance sees his foes quake before him.|
000002530|Adamantine Mantle|Salamanders Special-issue Wargear|When a model with this Relic would lose a wound, roll one D6; on a 5+ that wound is not lost.||true|SM|Space Marines|These flowing cloaks are laced through with threads of braided adamantine. When combined with armour and energy fields, it has been shown time and again that these symbols of office are proof against even the very strongest attacks.|
000002531|Artificer Armour|Salamanders Special-issue Wargear|A model with this Relic has a Save characteristic of 2+ and a 5+ <a href="/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves">invulnerable save</a>.||true|SM|Space Marines|Crafted by the finest artificers of the Chapter, these ornately detailed suits of armour provide superior protective capabilities that rival even Terminator plate. All who set eyes upon the wearer know that an honoured champion of the Imperium stands before them.|
000002532|Master-crafted Weapon|Salamanders Special-issue Wargear|When you give a model this Relic, select one weapon that model is equipped with (this cannot be a weapon whose profile includes the word ‘master-crafted’). Add 1 to the Damage characteristic of that weapon. That weapon is considered to be a Chapter Relic.||true|SM|Space Marines|Within the armouries of each Space Marine Chapter, the finest artificers seek to fashion weapons of ornate magnificence and utter lethality. Those forged upon Macragge are breathtaking examples of the weaponsmith’s craft, be they potent firearms or gilt-chased blades.|
000002533|Digital Weapons|Salamanders Special-issue Wargear|When a model with this Relic fights, it can make 1 additional attack using the <a href="/wh40k9ed/the-rules/core-rules/#Select-Weapon">close combat weapon</a> profile. When resolving that attack, if a hit is scored the target suffers 1 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wound</a> and the attack sequence ends.||true|SM|Space Marines|Digital weapons are concealed lasers fitted into finger rings, bionic implants or the knuckles of a power-armoured gauntlet. Short-ranged and powerful, they are typically triggered in the midst of melee in order to blast the enemy point-blank from an unexpected angle when a weakness in their guard is spotted.|
000002534|Obsidian Aquila|Salamanders Special-issue Wargear|The bearer has the following ability:<br><br><span class="redfont">Obsidian Aquila (Aura)</span>: While a friendly <span class="tooltip00736" data-tooltip-content="#tooltip_content00736" data-tooltip-anchor="#tooltip_content00736"><span class="kwb">SALAMANDERS</span> <span class="kwb">CORE</span></span> unit is within 6" of the bearer, roll one D6 each time a model in that unit would lose a wound: on a 6, that wound is not lost.||true|SM|Space Marines|Carved from jet-black volcanic stone, these icons stand proudly mounted upon backpacks or banner poles, or else set within the bearer’s own battle plate, proclaiming the unbreakability of the sons of Vulkan.|
000002535|Promethean Plate|Salamanders Special-issue Wargear|When resolving an attack made against a model with this Relic, an unmodified <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound roll</a> of 1, 2 or 3 always fails, irrespective of any abilities that the weapon or the model making that attack may have.||true|SM|Space Marines|Crafted using ancient secrets passed down from the master armourers of the Salamanders Chapter to their successors, it is said that these suits of armour can remain unblemished even in the heat of the greatest infernos.|
000002536|Dragonrage Bolts|Salamanders Special-issue Wargear|When you give a model this Relic, select one <a href="/wh40k9ed/factions/space-marines/#Bolt-Weapons">bolt weapon</a> that model is equipped with. When the bearer shoots with that weapon, you can choose for it to fire a dragonrage bolt. If you do, you can only make one attack with that weapon, but if that attack hits, make D6 <a href="/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll">wound rolls</a> instead of one (each successful wound roll results in a wound that must be allocated). When resolving that attack, the target does not receive the <a href="/wh40k9ed/the-rules/core-rules/#Terrain-and-Cover">benefit of cover</a> to its <a href="/wh40k9ed/the-rules/core-rules/#4.-Saving-Throw">saving throw</a>, and that weapon has a Damage characteristic of 1 and an Armour Penetration characteristic of -1 for that attack.||true|SM|Space Marines|The Salamanders and their successors are the creators of the fiery bolts whose mysteries they passed to the Deathwatch. Yet, the scions of Vulkan kept the secret of the explosive dragonrage bolts to themselves. Each bolt contains a liquid promethium core that erupts with fury|
000002537|Drakeblade|Salamanders Special-issue Wargear|Model with power sword, master-crafted power sword or combat knife only. This Relic replaces a model’s power sword, master-crafted power sword or combat knife, and has the following profile:||true|SM|Space Marines|These blades are crafted in the heart of certain volcanic death worlds, their adamantine forms quenched in the blood of the great fire-breathing drakes that dwell therein. Though they appear to be ordinary swords, they radiate a fierce heat that carves through armour and causes those that feel their scorching bite to burst in flames.|
000002538|Demiklaives|Melee Weapons|Before selecting targets, select one of the profiles below to make attacks with.||false|DRU|Drukhari||
000002539|Kustom grot blasta|Ranged Weapons|||false|ORK|Orks||
000002540|Icon of da Revolushun|Melee Weapons|||false|ORK|Orks||
000002541|Volkite caliver|Ranged Weapons|||false|AM|Astra Militarum||
000002543|Mortis Machina|Chapter Relics|<span class="tooltip00737" data-tooltip-content="#tooltip_content00737" data-tooltip-anchor="#tooltip_content00737"><span class="kwb">MASTER</span> <span class="kwb2">OF</span> <span class="kwb2">THE</span> <span class="kwb">FORGE</span></span> model with power axe only. This relic replaces a model’s power axe and has the following profile:||true|SM|Space Marines|Forged deep within the subterranean vaults of holy Mars, this master-crafted power axe hews through not just the metal armour of war engines and vehicles, but through their very machine spirit. Even a glancing blow can gut an enemy tank or walker.|
000002544|Vinculum Vitae|Chapter Relics|Model with force sword only. This Relic replaces a force sword and has the following profile:||true|SM|Space Marines|An incredibly powerful and dangerous artefact, the sword known as the Vinculum Vitae was recovered from the battlefield of Eonis Verge, in which seven Chief Librarians from multiple Chapters united to banish a horde of Tzeentch Daemons – giving their lives in the process. Imbued with the terrible, psychic echoes of that engagement, the Vinculum Vitae unleashes a torrent of catastrophic energy with each blow.|
000002545|Acquittal|Chapter Relics|Model with bolt pistol or absolvor bolt pistol only. This Relic replaces a bolt pistol or absolvor pistol and has the following profile:||true|SM|Space Marines|Acquittal is a master-crafted absolvor bolt pistol, equipped with a powerful bio-auspex scope. This allows the wielder to both dispatch his foes with surgical precision, and distribute swift and painless oblivion to his wounded battle-brothers.|
000002546|Blade of Triumph|Chapter Relics|Model with master-crafted power sword only. This Relic replaces a master-crafted power sword and has the following profile:||true|SM|Space Marines|This gleaming broadsword is a masterpiece of artifice and a weapon befitting any Chapter Champion. Its perfectly weighted blade is etched with the names of its previous wielders and a catalogue of their most magnificent deeds. By pressing an indentation in the sword’s electrum grip the wielder can overcharge its power field with a surge of fiery energy, allowing the Blade of Triumph to cleave through the thickest armour.|
000002547|Witchseeker Bolts|Relics of the Eternal Crusade|When you give a model this Relic, select one <a href="/wh40k9ed/factions/space-marines/#Bolt-Weapons">bolt weapon</a> that model is equipped with. Each time the bearer shoots with that weapon, you can choose for it to fire a witchseeker bolt. If you do, you can only make one attack with that weapon.<br><ul><li>Each time you fire a witchseeker bolt, you can ignore the <a href="/wh40k9ed/the-rules/core-rules/#Look-out-Sir">Look Out, Sir</a> rule if the target is a <span class="kwb">PSYKER</span> <span class="kwb">CHARACTER</span> unit.</li><li>Each time an attack is made with a witchseeker bolt against a <span class="kwb">PSYKER</span> unit, a successful <a href="/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll">hit roll</a> inflicts D3 <a href="/wh40k9ed/the-rules/core-rules/#Mortal-Wounds">mortal wounds</a> on the target in addition to any normal damage.</li></ul>||true|SM|Space Marines|With the metal casings forged from the blades of fallen battle-brothers and blessed by the devout priests of the Ministorum, these bolt rounds have an unerring talent for finding their way to the heart of the witch.|
000002548|The Aurillian Shroud|Relics of the Eternal Crusade|Once per battle, at the start of either player’s <a href="/wh40k9ed/the-rules/core-rules/#COMMAND-PHASE">Command phase</a>, the bearer can unveil the Aurillian Shroud. If it does, until the start of your next Command phase, the bearer has the following ability:<br><br>‘<span class="redfont">Aurillian Shroud (Aura)</span><b>:</b> While a friendly <span class="tooltip00738" data-tooltip-content="#tooltip_content00738" data-tooltip-anchor="#tooltip_content00738"><span class="kwb">BLACK</span> <span class="kwb">TEMPLARS</span> <span class="kwb">CORE</span> <span class="kwb">INFANTRY</span></span> unit is within 3" of this model, models in that unit have a 4+ <a href="/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves">invulnerable save</a>.’||true|SM|Space Marines|Recovered from the shrine world of Aurilla after the opening of the Great Rift, this relic of devotion was once blessed by the holy form of Saint Agatine. Wreathed in an aura of coruscating light, the shroud is said to bring divine protection to all those who bask in its brilliance.|
000002549|Ancient Breviary|Relics of the Eternal Crusade|<span class="tooltip00719" data-tooltip-content="#tooltip_content00719" data-tooltip-anchor="#tooltip_content00719"><span class="kwb">CHAPLAIN</span></span> model only. Each time a roll is made to determine if a litany recited by the bearer is inspiring, roll one additional D6 and discard the lowest result.||true|SM|Space Marines|This humble prayer book once belonged to the first High Chaplain of the Black Templars. It contains his teachings on the divine, and his successors recite from its pages on the eve of battle. Every utterance from this tome carries immense weight for the battle-brothers of the Chapter.|
000002550|Skull of the Cacodominus (Aura)|Relics of the Eternal Crusade|<ul><li>While an enemy <span class="kwb">PSYKER</span> unit is within 12" of this model, subtract 1 from <a href="/wh40k9ed/the-rules/core-rules/#Psychic-Tests">Psychic tests</a> taken for that unit.</li><li>While an enemy <span class="kwb">PSYKER</span> unit is within 12" of this model, each time a Psychic test is taken for that unit, it suffers <a href="/wh40k9ed/the-rules/core-rules/#Perils-of-the-Warp">Perils of the Warp</a> on any dice roll that includes a double, instead of only a double 1 or double 6.</li><li>Once per battle, at the start of your opponent’s Psychic phase, the bearer can raise the Skull of the Cacodominus. If it does, until the end of the phase, the bearer has the following ability: ‘<span class="redfont">Skull of the Cacodominus (Aura)</span><b>:</b> While an enemy <span class="kwb">PSYKER</span> unit is within 18" of this model, subtract 1 from Psychic tests made for that unit (this is cumulative with the other abilities of this Relic).’</li></ul>||true|SM|Space Marines|A trophy taken from the period of time known only as the Howling, the skull of this wretched xenos creature still echoes with its monstrous, psychic death screams.|
000002551|Sword of Judgement|Relics of the Eternal Crusade|Model with a power sword, master-crafted power sword or relic blade only. This Relic replaces a power sword, master-crafted power sword or relic blade and has the following profile:||true|SM|Space Marines|The characteristic sigil of the Emperor’s Aquila adorns the cross guard of this revered blade, its keen edge having served many a Black Templar well over the millennia.|
000002552|Q’o’ak, The Boundless|Daemon Weapons|<span class="tooltip00739" data-tooltip-content="#tooltip_content00739" data-tooltip-anchor="#tooltip_content00739"><span class="kwb">TZEENTCH</span></span> model with power sword, hellforged sword or force sword only. This Relic replaces a power sword, hellforged sword or force sword and has the following profile:||true|CSM|Chaos Space Marines|Q’o’ak drew Tzeentch’s ire for ceaselessly tinkering with the plans of his Lords of Change, and thus was bound within this weapon to stop its tireless meddling. Yet when the weapon crosses blades with the bearer’s enemies, a new victim falls foul of Q’o’ak temporal tampering. How Q’o’ak can traverse time whilst bound within its prison is unknown, yet for each soul Q’o’ak pulls from the path of fate, a fresh plume materialises from the weapon’s hilt.|
000002553|Thaa’ris and Rhi’ol, the Rapacious Talons|Daemon Weapons|<span class="tooltip00605" data-tooltip-content="#tooltip_content00605" data-tooltip-anchor="#tooltip_content00605"><span class="kwb">SLAANESH</span></span> model with two lightning claws or two sets of malefic talons only. These Relics replace lightning claws or malefic talons and have the following profile:||true|CSM|Chaos Space Marines|Thaa’ris and Rhi’ol were two rival Daemons who endlessly performed at the court of a great Daemon Prince. They drew their patron’s displeasure when their competitive rivalry became the prime focus of their performances, neglecting the court and its lord. They were bound within two Daemon weapons, paired claws forever destined to dance at the behest of their bearer.|
000002554|Zaall, The Wrathful|Daemon Weapons|<span class="tooltip00603" data-tooltip-content="#tooltip_content00603" data-tooltip-anchor="#tooltip_content00603"><span class="kwb">KHORNE</span></span> model with power sword or hellforged sword only. This Relic replaces a power sword or hellforged sword and has the following profile:||true|CSM|Chaos Space Marines|Only Khorne’s most incensed warriors can wield this blade. A Daemon of such unrestrained anger, Zaall was bound within to give a purpose to the Daemon’s endless fury. Now the Daemon’s anger ebbs and flows like a tide of gore synced to the wrath of its wielder.|
000002555|G’holl’ax, Fist of Decay|Daemon Weapons|<span class="tooltip00606" data-tooltip-content="#tooltip_content00606" data-tooltip-anchor="#tooltip_content00606"><span class="kwb">NURGLE</span></span> model with power fist only. This Relic replaces a power fist and has the following profile:||true|CSM|Chaos Space Marines|The very essence of pestilence exudes from the fingertips of this malign artefact. Said to have been gifted by the Lord of Decay himself, the mortal that bears this symbolic weapon is a herald of contagion and a physical example that none can resist the inescapable grip of decay.|
000002556|Ul’o’cca, The Black Axe|Daemon Weapons|Model with power axe, force axe or daemonic axe only. This Relic replaces a power axe, force axe or daemonic axe and has the following profile:||true|CSM|Chaos Space Marines|This axe was found on a Daemon world resting in a cavern marked with diabolical wards. Thousands of corpses lay at its feet, sacrificial offerings from an unknown warden to appease its hunger. One brave soul now seeks to feed the Daemon by other means.|
000002557|Crown of the Blasphemer|Artefacts of the Word Bearers|<ul><li>Improve the <a href="/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves">invulnerable save</a> of the bearer by 1, to a maximum of 3+.</li><li>The bearer has the following ability: ‘<span class="redfont">Crown of the Blasphemer (Aura)</span><b>:</b> Subtract 1 from the Leadership characteristic of models in enemy units whilst their unit is within 6" of the bearer.’</li></ul>||true|CSM|Chaos Space Marines|Adorned with the finger bones of defiant men and anointed with the blood of unbelievers, the Crown of the Blasphemer attracts the attention of Warp entities to the wearer. Upon the battlefield, powered blades are turned away by invisible hands, thunderous volleys of bullets are snatched into the aether at the last moment, and enemy warriors find their minds assailed with visions of a galaxy in flames.|
000002558|Baleful Icon|Artefacts of the Word Bearers|The bearer has the following ability: ‘<span class="redfont">Baleful Icon (Aura)</span><b>:</b> When a <a href="/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit">charge roll</a> is made for a charge declared against any friendly <span class="kwb">WORD</span> <span class="kwb">BEARERS</span> units within 6" of the bearer, subtract 2 from the result.’||true|CSM|Chaos Space Marines|This icon bears an eight-pointed star so saturated in the blood of loyalists that it is forever stained with the taint of treachery. Those who wish the bearer harm find their certainty sapped away by the mere proximity of this blasphemous standard. The Word Bearers that carry it feel its toxic aura much as a sun worshipper feels the kiss of a summer day upon his skin. Those who do not worship the Dark Gods instead find their skin crawling and their muscles shuddering in revulsion. Even Adeptus Astartes are drained of their righteous anger in its presence.|
000002559|Book of the Reviler|Artefacts of the Word Bearers|Model that is not a <span class="kwb">DAEMON</span> only. Before the battle, a model with this Relic can read from the Book of the Reviler. If it does, randomly generate two Chaos Boons for that model from the table found in the <a href="/wh40k9ed/factions/chaos-space-marines/#Stratagems-1">Chaos Boon Stratagem</a>, re-rolling Spawndom and Daemonhood and duplicate results. Note that doing so does not cost any <a href="/wh40k9ed/the-rules/core-rules/#Command-Points">Command Points</a>, and an enemy <a href="/wh40k9ed/the-rules/core-rules/#Characters"><span class="kwb">CHARACTER</span></a>, <span class="kwb">VEHICLE</span> or <span class="kwb">MONSTER</span> model does not have to have been destroyed.||true|CSM|Chaos Space Marines|None can truly say what knowledge the Book of the Reviler contains. One glimpse at its pages is an affront to the senses, a sickening assault on one’s sanity at the barbarous truths the tome contains. Those with the fortitude to read the lines of this heinous opus manifest mutated boons of Chaos for their efforts.|
000002560|The Malefic Tome|Artefacts of the Word Bearers|<span class="tooltip00740" data-tooltip-content="#tooltip_content00740" data-tooltip-anchor="#tooltip_content00740"><span class="kwb">PSYKER</span></span> model only.<br><ul><li>The bearer knows one additional psychic power from their chosen discipline.</li><li>When a <a href="/wh40k9ed/the-rules/core-rules/#Psychic-Tests">Psychic test</a> is taken for the bearer, add 1 to the total.</li></ul>||true|CSM|Chaos Space Marines|This unholy tome has been stitched together from the flayed skins of a dozen mortal psykers. Each leathery page still bears the hairs and birthmarks of the book’s unwilling donors, their horror emanating from every inch of stolen skin. The book’s leaves are inscribed with true names, hexagrammatic diagrams and daemonic hierarchies that offer the bearer abominable insights into the powers of the Warp.|
000002561|Ashen Axe|Artefacts of the Word Bearers|Model with chainaxe only. This Relic replaces a chainaxe and has the following profile:||true|CSM|Chaos Space Marines|The Ashen Axe dates back to the Great Crusade, a vicious chainaxe that was oft used on the citizens of worlds that rejected compliance. As the Legion descended into darkness, Daemons of the Warp were drawn in, feeding off the anguish and misery that its chained blades created. The Ashen Axe has become a malefic nexus for the creatures of the immaterium. Enemies of the Word Bearers find themselves unable to flee from the axe’s blows, as claws and talons grasp at their limbs and root them to the spot. In truth, their minds are assailed by the entities of the aether, circling impatiently for the soul feast the Ashen Axe will deliver.|
000002562|Epistle of Lorgar|Artefacts of the Word Bearers|<span class="tooltip00741" data-tooltip-content="#tooltip_content00741" data-tooltip-anchor="#tooltip_content00741"><span class="kwb">PRIEST</span></span> model only.<br><ul><li>When the bearer chants a prayer, you can re-roll the dice to determine if that prayer is heard.</li><li>The bearer has the following ability: ‘<span class="redfont">Epistle of Lorgar (Aura)</span><b>:</b> Add 1 to the Leadership characteristic of models in friendly <span class="kwb">WORD</span> <span class="kwb">BEARERS</span> units whilst their unit is within 6" of the bearer.’</li></ul>||true|CSM|Chaos Space Marines|One hallowed artefact above all is an epistle from the Book of Lorgar. When a priest reads from its pages, the very air turns metallic and the words summon dark blessings from the immaterium. All those who accept the words into their soul are imbued with its energy.|
000002563|Flayer|Artefacts of the Night Lords|Model with power sword only. This Relic replaces a power sword and has the following profile:||true|CSM|Chaos Space Marines|When the Legion’s frightful tendencies came to the fore, the Flayer was the tool that carved the skin to be hung in the Night Haunter’s throne room. The foulest of deeds were done with this blade, and its reputation grew within the VIII as a relic of dread. Only the most malevolent Legionnaires can bear its heinous lineage.|
